	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200	44400	45600	46800	48000	49200	50400	51600	52800	54000	55200	56400	57600	58800	60000	61200	62400	63600	64800	66000	67200	68400	69600	70800	72000	73200
C01	-0.0065333333333333354	0.0012999999999999956	-0.008766666666666673	0.015166666666666662	0.01319999999999999	-0.0002333333333333354	-0.0003333333333333244	-0.007600000000000023	0.006333333333333302	0.009266666666666673	0.004833333333333328	0.0014333333333333143	-0.009433333333333349	0.006566666666666637	-0.005899999999999989	0.02793333333333331	0.022499999999999992	0.004266666666666669	-0.002999999999999975	-0.0050000000000000044	0.00839999999999999	0.022199999999999998	0.01999999999999999	-0.0016333333333333477	-0.012566666666666643	0.003500000000000031	0.016533333333333344	0.009466666666666679	-0.0008666666666666822	-0.0027666666666666673	0.001366666666666655	0.005599999999999994	0.010699999999999987	0.002766666666666695	0.0032999999999999974	0.001700000000000007	0.004133333333333322	0.002966666666666673	0.0032666666666666677	0.0018333333333333257	-0.002600000000000019	0.003433333333333344	-0.003166666666666651	-0.010566666666666669	-0.011499999999999982	-0.003866666666666685	0.00269999999999998	0.0028666666666666563	0.004299999999999998	0.001466666666666644	-0.0006333333333333468	0.0017333333333333367	-0.0007000000000000062	0.0015333333333333588	-0.0016666666666666496	-0.001966666666666672	-0.006500000000000006	-0.0018666666666666554	2.7755575615628914e-17	0.001366666666666655	-0.00036666666666665404	0.0006000000000000172
C02	0.05306666666666665	0.032200000000000006	0.016933333333333328	0.03946666666666665	0.04409999999999997	0.042866666666666664	0.044466666666666654	0.05829999999999999	0.07583333333333328	0.08476666666666668	0.12653333333333336	0.1372333333333333	0.14046666666666666	0.15606666666666666	0.1812	0.1735333333333333	0.1926	0.2379666666666667	0.2519	0.2583	0.2855	0.32299999999999995	0.3556999999999999	0.38716666666666666	0.4205333333333334	0.4335000000000001	0.5253333333333334	0.5829666666666667	0.6034333333333333	0.6649333333333334	0.7184666666666667	0.8065	0.8333	0.9104666666666666	0.9781	1.0558999999999998	1.0951333333333333	1.1690666666666665	1.2569666666666666	1.3032333333333332	1.3497999999999999	1.3955333333333335	1.4822333333333333	1.5444333333333333	1.5712	1.6392333333333333	1.6896	1.7361666666666666	1.7545000000000002	1.8363666666666667	1.9182666666666666	1.9087333333333334	1.9647000000000001	1.9742333333333335	1.9893333333333334	1.9842333333333333	2.0584	2.045233333333333	2.0532000000000004	2.0151666666666666	2.082333333333333	2.1382
C03	0.046066666666666645	0.045399999999999996	0.03503333333333333	0.05056666666666665	0.042899999999999966	0.056566666666666654	0.05526666666666666	0.06849999999999998	0.09573333333333331	0.1078666666666667	0.14443333333333333	0.1723333333333333	0.24216666666666667	0.3131666666666666	0.2902	0.2725333333333333	0.2948	0.3362666666666667	0.2836000000000001	0.28059999999999996	0.3225	0.3691	0.35929999999999995	0.4109666666666667	0.45253333333333334	0.4656	0.5604333333333333	0.6127666666666667	0.6721333333333334	0.7237333333333333	0.7747666666666667	0.8575	0.9296999999999999	0.9934666666666668	1.0879	1.1166999999999998	1.1954333333333333	1.2590666666666666	1.3563666666666667	1.3776333333333333	1.4273	1.4785333333333335	1.5456333333333332	1.5707333333333333	1.6255	1.6858333333333333	1.7569	1.7766666666666666	1.7785	1.8464666666666667	1.9475666666666667	1.9540333333333335	2.0152	1.9890333333333332	2.025933333333333	2.0510333333333337	2.1132999999999997	2.1396333333333333	2.1373	2.0416666666666665	2.182533333333333	2.1599
C04	0.030999999999999986	0.024566666666666653	0.02150000000000002	0.01670000000000002	0.025933333333333336	0.03843333333333335	0.03923333333333334	0.05619999999999997	0.08026666666666663	0.09593333333333337	0.11486666666666664	0.13896666666666668	0.2079666666666667	0.24870000000000003	0.3440666666666667	0.23646666666666666	0.18476666666666663	-0.03933333333333333	-0.09989999999999999	-0.05829999999999991	0.025466666666666637	0.08596666666666664	0.2604666666666667	0.3059000000000001	0.3068333333333334	0.3340666666666667	0.3784333333333333	0.4357666666666667	0.4721666666666667	0.5138	0.5411333333333332	0.6249333333333333	0.6677666666666666	0.7118	0.7657666666666668	0.8044333333333334	0.8629333333333334	0.9060333333333334	0.9452666666666668	0.9729333333333334	1.0223	1.0574	1.0954000000000002	1.1159666666666666	1.1483	1.1855333333333333	1.1817333333333333	1.2343000000000002	1.2376	1.2860666666666667	1.3654666666666668	1.3542999999999998	1.3941	1.3854333333333333	1.3661000000000003	1.3959000000000001	1.4693999999999998	1.459166666666667	1.500033333333333	1.4184333333333332	1.4485666666666663	1.4689666666666668
C05	-0.007300000000000001	0.0005999999999999894	0.006066666666666665	-0.0014666666666666717	0.004799999999999999	0.012699999999999989	0.013300000000000006	0.012099999999999972	0.0218666666666667	0.03586666666666666	0.024433333333333307	0.04696666666666671	0.049000000000000044	0.06360000000000005	0.09806666666666669	0.07146666666666668	0.0033333333333332993	-0.18243333333333323	-0.36353333333333326	-0.3382333333333334	-0.26546666666666663	-0.2990666666666667	0.031066666666666687	0.03656666666666675	0.06313333333333337	0.01849999999999996	0.028933333333333366	0.036766666666666725	0.051066666666666594	0.04069999999999996	0.021399999999999975	0.03506666666666669	0.04039999999999999	0.08730000000000016	0.06883333333333352	0.01869999999999994	0.044333333333333336	0.04306666666666681	0.04416666666666669	0.0164333333333333	0.04736666666666678	0.04656666666666687	0.05263333333333309	0.03379999999999983	0.0200666666666669	0.025766666666666938	0.009800000000000031	0.006266666666666643	0.020399999999999974	-0.00013333333333331865	0.09393333333333365	0.021566666666666734	-0.03236666666666643	0.01856666666666662	-0.02946666666666653	0.06410000000000027	-0.05023333333333335	-0.008000000000000007	-0.09493333333333309	-0.06256666666666666	-0.08246666666666691	-0.03269999999999973
C06	-0.0007000000000000062	0.009000000000000008	0.01796666666666666	0.009333333333333332	0.015199999999999991	0.0116	0.01770000000000002	0.01119999999999996	0.0203666666666667	0.016766666666666707	0.024933333333333307	0.0344666666666667	0.040000000000000036	0.051600000000000035	0.04076666666666667	0.15936666666666666	-0.028866666666666707	-0.1152333333333333	-0.4052333333333332	-0.37913333333333343	-0.28026666666666666	-0.2909666666666667	0.020166666666666666	0.021766666666666712	0.04603333333333337	0.030000000000000027	0.02743333333333342	0.054366666666666674	0.04346666666666654	0.05619999999999992	0.03970000000000007	0.059666666666666646	0.028699999999999948	0.04760000000000009	0.04513333333333347	0.045600000000000085	0.06483333333333352	0.030066666666666908	0.060766666666666636	0.05903333333333327	0.03956666666666675	0.06776666666666697	0.05583333333333318	0.010299999999999754	0.028166666666666895	0.01446666666666685	0.0132000000000001	0.04926666666666657	0.018000000000000016	0.015966666666666907	0.09513333333333351	0.045666666666666966	-0.010266666666666424	0.00896666666666679	-0.00556666666666672	0.10130000000000017	-0.07493333333333352	-0.020199999999999996	-0.0855333333333328	-0.09786666666666655	-0.026966666666667027	-0.06629999999999958
C07	0.001799999999999996	-0.0032999999999999974	0.0017666666666666664	-0.0018666666666666554	0.00020000000000000573	0.002899999999999986	0.0008000000000000229	9.999999999998899e-05	-0.0005333333333333301	-0.007133333333333325	0.0008333333333332971	0.007866666666666688	0.014900000000000024	0.012800000000000034	0.01796666666666663	0.054366666666666674	0.23233333333333328	0.2103666666666668	0.49736666666666673	0.46996666666666653	0.3511333333333334	0.2676333333333333	-0.007133333333333325	0.021166666666666667	-0.014466666666666628	-0.014000000000000012	-0.011666666666666603	-0.007533333333333281	-0.01743333333333341	-0.028800000000000048	-0.012399999999999967	0.004766666666666586	-0.008399999999999963	0.01760000000000006	0.02313333333333345	-0.001100000000000101	0.00773333333333337	0.011766666666666925	0.005666666666666709	0.007933333333333348	0.009666666666666712	-0.011233333333333206	0.00633333333333308	0.0014999999999998348	-0.005133333333333212	0.0220666666666669	0.025900000000000034	-0.010733333333333261	-0.01990000000000003	-0.004133333333333322	0.020633333333333503	0.0076666666666667105	-0.06576666666666675	-0.026033333333333353	0.03613333333333335	0.044500000000000206	-0.05393333333333317	-0.07350000000000012	-0.13033333333333275	-0.07216666666666649	-0.08306666666666684	-0.06689999999999952
C08	-0.0126	-0.007500000000000007	0.009366666666666662	0.007033333333333336	0.0030000000000000027	0.0068000000000000005	0.009000000000000008	0.015499999999999986	0.015366666666666695	0.013066666666666671	0.026833333333333265	0.025466666666666693	0.02030000000000004	0.03140000000000004	0.03576666666666667	0.10856666666666659	0.19313333333333327	0.11966666666666681	0.12606666666666677	0.02636666666666654	-0.029866666666666597	-0.14836666666666665	0.029066666666666685	0.03416666666666668	0.020533333333333403	-0.005599999999999938	0.01993333333333336	0.02976666666666672	-0.0009333333333334526	-0.0014000000000000679	0.008199999999999985	-0.004033333333333333	-0.023399999999999976	-0.013599999999999834	-0.012666666666666382	-0.013800000000000034	0.006333333333333524	-0.03153333333333319	-0.03633333333333333	-0.004066666666666663	0.004766666666666808	0.0070666666666667766	-0.029666666666666952	-0.03420000000000023	-0.029933333333333145	-0.01283333333333303	0.0015000000000000568	-0.02623333333333333	-0.025100000000000122	-0.05233333333333312	0.0448333333333335	-0.012733333333333263	-0.07556666666666656	-0.0437333333333334	-0.0008666666666665712	0.03610000000000024	-0.07843333333333335	-0.058399999999999785	-0.11003333333333298	-0.07756666666666634	-0.10736666666666705	-0.11779999999999946
C09	-0.0032000000000000084	0.009199999999999986	0.01476666666666665	0.012733333333333346	0.017100000000000004	0.01469999999999999	0.018100000000000033	0.028099999999999986	0.012366666666666692	0.014866666666666695	0.03193333333333326	0.0203666666666667	0.01770000000000005	0.01940000000000003	0.023366666666666647	-0.06593333333333334	-0.14716666666666678	-0.4457333333333333	-0.4116333333333332	-0.28743333333333343	-0.1963666666666667	-0.27226666666666666	0.016866666666666585	-0.00983333333333325	0.02733333333333343	0.019399999999999973	0.029033333333333355	0.03626666666666678	0.052066666666666594	0.0262	0.01990000000000003	0.019266666666666654	-0.001000000000000112	0.004000000000000226	-0.011166666666666547	-0.0020000000000000018	0.0029333333333334544	-0.008533333333333282	0.03716666666666679	-0.021666666666666723	0.014566666666666839	0.04436666666666689	0.015933333333333133	-0.0049000000000001265	-0.007433333333333181	0.02416666666666689	0.035700000000000065	-0.023433333333333417	-0.032299999999999995	-0.003833333333333133	0.08243333333333336	0.017166666666666774	-0.05576666666666652	-0.004133333333333322	0.014833333333333254	0.07600000000000007	-0.07723333333333349	-0.05889999999999995	-0.06303333333333283	-0.04056666666666642	-0.10446666666666671	-0.06109999999999971
C10	0.05106666666666666	0.008033333333333309	0.004699999999999982	0.009733333333333344	0.023766666666666658	0.04249999999999998	0.024933333333333335	0.04980000000000001	0.04833333333333334	0.07106666666666664	0.10163333333333333	0.12493333333333334	0.14989999999999998	0.16483333333333333	0.17419999999999997	0.18936666666666666	0.19630000000000003	0.21316666666666664	0.21676666666666664	0.24036666666666665	0.2712	0.2736666666666666	0.30389999999999995	0.3515666666666667	0.3993	0.4047666666666667	0.4676	0.4854666666666667	0.5298999999999999	0.6061	0.6536333333333334	0.7271666666666666	0.7784666666666666	0.8334666666666667	0.9198666666666667	0.9708666666666668	1.0280999999999998	1.0984666666666667	1.1678333333333333	1.2247666666666668	1.3111333333333333	1.3391	1.4412666666666667	1.4757333333333333	1.5004666666666666	1.5958999999999999	1.6761	1.6560333333333335	1.6528333333333332	1.7722333333333333	1.8374666666666666	1.8492333333333333	1.8642333333333334	1.9017666666666666	1.9978666666666667	2.0797666666666665	2.0282333333333336	2.0238666666666667	2.0790333333333333	1.9680666666666666	2.0484666666666667	2.102866666666667
C11	0.05386666666666666	0.03003333333333333	0.04719999999999999	0.04663333333333336	0.05256666666666668	0.060200000000000004	0.04633333333333334	0.06140000000000001	0.0557333333333333	0.07766666666666663	0.09113333333333332	0.12743333333333334	0.1422	0.1670333333333333	0.1714	0.1702666666666667	0.1724	0.19676666666666667	0.23236666666666664	0.26226666666666665	0.2778999999999999	0.2781666666666667	0.2912	0.3043666666666667	0.34220000000000006	0.34876666666666667	0.39990000000000003	0.42656666666666676	0.43189999999999995	0.4869	0.5330333333333334	0.5959666666666666	0.6667666666666666	0.7007666666666666	0.7736666666666667	0.7909666666666667	0.8501	0.9207666666666667	0.9932333333333334	1.0506666666666666	1.1015333333333333	1.1492	1.2246666666666668	1.2830333333333335	1.2920666666666667	1.4113000000000002	1.4526999999999999	1.4809333333333334	1.4981333333333335	1.5597333333333332	1.6240666666666668	1.6458333333333335	1.6743333333333335	1.7562666666666666	1.7827666666666666	1.8439666666666668	1.8507333333333333	1.9014666666666664	1.8561333333333336	1.8885666666666667	1.8736666666666668	1.9289666666666665
C12	-0.019433333333333344	-0.02566666666666667	-0.012800000000000006	-0.02096666666666666	-0.03363333333333335	-0.031100000000000017	-0.026466666666666666	-0.04100000000000001	-0.019266666666666682	-0.018533333333333346	-0.026466666666666666	-0.040866666666666634	-0.015199999999999991	-0.03086666666666668	-0.024200000000000027	-0.011333333333333334	-0.016199999999999992	-0.02673333333333333	-0.02103333333333335	-0.028033333333333355	-0.015000000000000013	-0.03323333333333334	-0.030700000000000005	-0.03833333333333333	-0.0242	-0.030133333333333318	-0.0011999999999999789	-0.01633333333333331	-0.008000000000000007	-0.014000000000000012	-0.011766666666666648	0.002366666666666656	-0.0030333333333333323	-0.010233333333333344	-0.026433333333333336	-0.016733333333333322	-0.025999999999999995	-0.02263333333333334	0.008933333333333349	-0.01423333333333332	-0.023866666666666675	-0.02460000000000004	-0.030633333333333318	-0.01576666666666668	-0.006533333333333308	-0.021399999999999975	0.008000000000000007	0.0020333333333333037	0.016033333333333344	0.0028333333333333266	0.001966666666666672	-0.0024666666666666726	0.01043333333333335	-0.00303333333333336	0.021266666666666656	0.010666666666666658	0.010333333333333333	0.011766666666666703	0.010633333333333328	-0.0012333333333333363	0.009766666666666646	-0.0003333333333333244
D01	-0.005333333333333329	0.008733333333333315	0.0011333333333333473	-0.015333333333333338	0.0029333333333333156	0.011399999999999993	0.011499999999999982	0.018733333333333324	0.01516666666666669	0.01633333333333334	0.01793333333333333	0.021166666666666667	0.015066666666666673	0.010166666666666657	0.027466666666666667	0.00520000000000001	0.00949999999999998	0.008933333333333349	0.014900000000000024	0.02259999999999998	0.009733333333333344	0.006966666666666649	-0.001966666666666672	0.004799999999999999	0.026599999999999957	0.009000000000000008	0.003400000000000014	-0.0009666666666666712	0.00576666666666667	0.01990000000000003	0.0020333333333333314	-0.003933333333333344	-0.005833333333333329	0.002766666666666695	0.002700000000000008	0.004933333333333317	0.006766666666666671	0.0068999999999999895	0.008933333333333349	0.010833333333333334	0.011200000000000015	0.0063	0.012933333333333297	0.021366666666666673	0.023633333333333367	0.012433333333333352	0.005366666666666686	0.004400000000000015	0.0012333333333333363	0.004299999999999998	0.007966666666666677	0.006533333333333308	0.008200000000000013	0.009166666666666684	0.010399999999999993	0.012866666666666665	0.014433333333333354	0.01316666666666666	0.01316666666666666	0.009366666666666662	0.007966666666666677	0.005699999999999983
D02	0.05946666666666668	0.029833333333333323	0.01723333333333335	0.029266666666666663	0.02313333333333331	0.023599999999999982	0.021699999999999997	0.03903333333333331	0.044766666666666705	0.05343333333333336	0.08733333333333332	0.10516666666666669	0.12536666666666665	0.13456666666666664	0.15776666666666664	0.16290000000000002	0.18119999999999997	0.21993333333333334	0.2441	0.253	0.3056333333333334	0.32476666666666665	0.3570333333333333	0.40659999999999996	0.4596999999999999	0.4658	0.5352	0.5950333333333333	0.6220666666666667	0.7189	0.7686333333333333	0.8223666666666667	0.8774666666666666	0.9809666666666668	1.0726	1.1027333333333333	1.1785666666666665	1.2466	1.3018333333333334	1.3556333333333335	1.4583	1.4579	1.5873333333333335	1.6224666666666667	1.6811333333333334	1.7056333333333333	1.7995666666666668	1.8561999999999999	1.8283333333333336	1.9345	1.901066666666667	2.0243333333333333	2.1401000000000003	2.069366666666667	2.0646999999999998	2.1862666666666666	2.218633333333333	2.2481666666666666	2.338966666666667	2.1621666666666663	2.3099666666666665	2.2683999999999997
D03	0.06656666666666668	0.027233333333333304	0.03653333333333336	0.04206666666666667	0.041233333333333316	0.04819999999999999	0.05199999999999999	0.0671333333333333	0.07496666666666671	0.09073333333333336	0.13853333333333334	0.15186666666666665	0.22166666666666665	0.2769666666666667	0.2757666666666667	0.23329999999999998	0.23709999999999998	0.3178333333333333	0.26360000000000006	0.28779999999999994	0.3370333333333334	0.35896666666666666	0.4036333333333333	0.4476	0.4857999999999999	0.5112	0.5973	0.6463333333333333	0.6980666666666666	0.7843	0.8367333333333333	0.9283666666666666	0.9751666666666667	1.0524666666666667	1.1318	1.2130333333333332	1.2671666666666666	1.3386	1.3881333333333334	1.4753333333333334	1.5326	1.5506	1.6640333333333335	1.6964666666666666	1.7793333333333332	1.8130333333333333	1.8656666666666668	1.9228	1.8910333333333336	2.0370999999999997	1.9641666666666668	2.1245333333333334	2.2067	2.143066666666667	2.1906	2.2579666666666665	2.3738333333333332	2.3771666666666667	2.474466666666667	2.2539666666666665	2.3228666666666666	2.4552
D04	0.03133333333333334	0.026499999999999996	0.024900000000000033	0.03166666666666665	0.02776666666666666	0.03423333333333334	0.031233333333333335	0.04580000000000001	0.04729999999999998	0.060733333333333334	0.0998	0.11719999999999997	0.17246666666666666	0.19653333333333328	0.2944333333333333	0.20080000000000003	0.15089999999999998	0.07639999999999991	0.0887	0.12446666666666661	0.14493333333333341	0.19456666666666672	0.2463333333333333	0.28563333333333335	0.31233333333333335	0.32616666666666666	0.39873333333333333	0.4367	0.4547333333333334	0.47536666666666666	0.5272666666666667	0.5992666666666668	0.6121333333333334	0.6815333333333333	0.7236999999999999	0.7556333333333333	0.8258666666666666	0.8615	0.8876333333333334	0.9507666666666666	1.0077333333333334	1.0226333333333333	1.0828333333333333	1.0984000000000003	1.1127333333333334	1.1934	1.1998333333333333	1.2722333333333333	1.2361	1.3212000000000002	1.2746	1.3989333333333334	1.4389333333333334	1.4146	1.4203333333333337	1.4127999999999998	1.5573666666666663	1.5449333333333333	1.5753333333333335	1.522066666666667	1.5476	1.6179000000000001
D05	-0.02253333333333335	0.012900000000000023	0.0031666666666666787	0.004066666666666663	0.010733333333333317	0.004066666666666663	0.006666666666666682	0.005466666666666675	0.002366666666666628	0.005766666666666642	0.018133333333333335	0.015266666666666595	0.030966666666666642	0.03496666666666659	0.06806666666666666	-0.03316666666666673	-0.24863333333333337	-0.48786666666666667	-0.6296666666666668	-0.4998666666666667	-0.38293333333333335	-0.2395333333333335	0.024533333333333407	-0.039833333333333276	0.04243333333333332	0.02540000000000009	0.053333333333333344	0.10676666666666679	0.055333333333333234	0.05689999999999995	0.0460666666666667	0.020100000000000007	0.029333333333333433	-0.000300000000000189	0.034633333333333294	0.04936666666666656	0.057566666666666766	0.04743333333333344	0.051266666666666794	0.06556666666666677	0.03476666666666661	0.04940000000000033	0.0556333333333332	0.040266666666666895	0.03256666666666663	0.05063333333333353	0.012033333333333118	0.06423333333333336	0.046733333333333515	0.08356666666666701	0.013533333333333175	0.10806666666666676	0.08613333333333317	0.11393333333333322	0.02389999999999981	0.014800000000000146	0.08353333333333346	0.14623333333333344	0.1380333333333339	0.1195999999999997	0.14579999999999993	0.13183333333333325
D06	-0.007933333333333348	-0.0023999999999999855	0.018966666666666687	0.013966666666666655	0.018733333333333296	0.01876666666666668	0.02146666666666669	0.021266666666666684	0.02836666666666665	0.035466666666666646	0.03803333333333336	0.036166666666666625	0.0424666666666666	0.04486666666666661	0.03666666666666668	0.00543333333333329	-0.22853333333333337	-0.29166666666666674	-0.5749666666666668	-0.47396666666666665	-0.3864333333333334	-0.24263333333333348	0.01003333333333345	-0.031133333333333346	0.007733333333333259	-0.00979999999999992	0.017033333333333345	0.030566666666666853	0.018233333333333213	-0.000500000000000056	0.03426666666666678	0.010199999999999987	0.004533333333333278	0.0129999999999999	0.01103333333333345	-0.0014333333333333975	0.014166666666666883	-6.666666666665932e-05	0.011466666666666736	0.018366666666666642	0.017966666666666686	0.0396000000000003	0.02983333333333338	0.003866666666666907	0.021666666666666723	0.012833333333333474	-0.0018666666666669052	0.023733333333333162	0.0184333333333333	0.044566666666666865	0.01213333333333333	0.0014666666666669492	0.0646333333333331	0.10783333333333323	0.05500000000000016	-0.019400000000000084	0.09173333333333344	0.15373333333333328	0.14343333333333375	0.1036999999999999	0.0495000000000001	0.07453333333333312
D07	-0.003133333333333349	0.005900000000000016	-0.0040333333333333055	0.0052666666666666695	0.002433333333333315	0.00026666666666666505	-0.0021333333333333204	0.0031666666666666787	0.005066666666666664	0.006366666666666687	0.004833333333333356	-0.004733333333333367	0.003166666666666651	-0.014233333333333376	-0.03283333333333327	-0.11066666666666675	-0.23543333333333338	-0.20306666666666673	-0.34116666666666684	-0.29456666666666664	-0.19413333333333338	-0.10563333333333347	0.004333333333333411	-0.041133333333333355	0.010133333333333328	0.012900000000000023	0.03623333333333334	0.024866666666666815	0.027633333333333288	0.050899999999999945	0.038866666666666716	0.02080000000000004	0.042333333333333334	0.009099999999999886	0.009733333333333372	0.03426666666666667	0.013666666666666938	0.024333333333333318	0.028866666666666818	0.012666666666666604	0.00996666666666668	0.02660000000000018	0.026933333333333254	0.03856666666666686	0.0350666666666668	0.02223333333333355	0.019333333333333202	0.01873333333333327	0.03943333333333343	0.02336666666666698	-0.006166666666666654	0.022566666666666624	0.09033333333333315	0.06493333333333329	0.041999999999999815	0.008100000000000218	0.07593333333333341	0.1314333333333333	0.14753333333333352	0.07259999999999955	0.08479999999999999	0.0769333333333333
D08	0.0037666666666666404	0.002600000000000019	0.018366666666666698	0.00846666666666665	0.013133333333333302	0.011366666666666664	0.023666666666666697	0.024666666666666698	0.02686666666666665	0.031766666666666665	0.04253333333333337	0.04216666666666663	0.05276666666666663	0.05686666666666662	0.10466666666666674	0.018333333333333313	-0.24603333333333344	-0.36226666666666674	-0.6265666666666668	-0.4936666666666667	-0.3732333333333333	-0.24303333333333343	0.00773333333333337	-0.03293333333333337	0.041033333333333255	0.009400000000000075	0.05613333333333337	0.05176666666666685	0.04193333333333327	0.05279999999999996	0.04836666666666678	0.03850000000000009	0.030033333333333356	0.03829999999999978	0.016133333333333333	0.03266666666666662	0.06386666666666674	0.031033333333333468	0.01536666666666675	0.04926666666666679	0.023366666666666758	0.07360000000000033	0.0296333333333334	0.025966666666666915	0.053366666666666784	0.035733333333333395	0.03703333333333325	0.05023333333333313	0.050033333333333374	0.08646666666666691	0.00533333333333319	0.032866666666667044	0.1109333333333331	0.14223333333333343	0.05030000000000001	0.02090000000000014	0.07673333333333332	0.1080333333333332	0.1377333333333337	0.1253999999999995	0.1301000000000001	0.10793333333333299
D09	0.0072666666666666435	-0.0005999999999999894	0.014466666666666683	0.004066666666666663	0.016033333333333316	0.011066666666666669	0.019666666666666693	0.023966666666666664	0.03066666666666662	0.021366666666666645	0.03733333333333333	0.02996666666666664	-0.004533333333333389	0.006366666666666632	0.0218666666666667	-0.09436666666666671	-0.3439333333333334	-0.7028666666666666	-0.6913666666666668	-0.5276666666666667	-0.3988333333333334	-0.3664333333333334	-0.0069666666666665655	-0.038933333333333375	0.06333333333333324	0.017800000000000038	0.05683333333333329	0.0653666666666668	0.03923333333333323	0.023699999999999943	0.022466666666666746	-0.0010999999999999899	0.011533333333333395	-0.009100000000000108	-0.02416666666666667	-0.010233333333333317	-0.024133333333333118	-0.04056666666666664	-0.003933333333333344	-0.03263333333333329	-0.011033333333333228	-0.009599999999999831	-0.017866666666666697	-0.013733333333333153	-0.0019333333333333425	-0.018766666666666598	-0.019766666666666932	-0.0012666666666667492	-0.010066666666666668	-0.03863333333333285	-0.04066666666666663	-0.05823333333333336	0.05463333333333287	0.11103333333333332	0.04760000000000009	0.000300000000000189	-0.011766666666666481	0.04863333333333353	0.020733333333333714	0.040699999999999736	0.0040000000000000036	-0.01966666666666672
D10	0.050400000000000014	0.030100000000000016	0.03556666666666669	0.030133333333333345	0.042366666666666664	0.06353333333333336	0.055466666666666664	0.08310000000000003	0.0922	0.09490000000000001	0.13823333333333335	0.18103333333333332	0.16366666666666665	0.19883333333333333	0.21576666666666666	0.1979	0.21076666666666666	0.25153333333333333	0.27786666666666665	0.2883	0.32033333333333336	0.3420333333333334	0.3681333333333333	0.3983333333333333	0.4295	0.46673333333333333	0.5010666666666667	0.5491666666666666	0.5792666666666666	0.6618333333333333	0.7383333333333333	0.8121333333333334	0.8559333333333333	0.9090333333333332	0.9599333333333334	1.0197	1.1135333333333333	1.204	1.2647333333333333	1.3254333333333335	1.3766	1.4366333333333334	1.4954333333333334	1.5491666666666666	1.6097000000000001	1.6645666666666665	1.7166666666666666	1.7987666666666666	1.7636666666666667	1.8356000000000001	1.8910000000000002	1.9062333333333332	2.0268	2.0357333333333334	2.074266666666667	2.0686666666666667	2.157	2.203733333333333	2.235666666666667	2.103	2.104233333333333	2.2983
D11	0.0836	0.019000000000000017	0.0286666666666667	0.03003333333333333	0.03396666666666667	0.04453333333333334	0.05726666666666663	0.0627	0.0514	0.054999999999999966	0.08813333333333331	0.09793333333333332	0.1041666666666666	0.1205333333333333	0.15026666666666666	0.15170000000000003	0.17286666666666667	0.20253333333333334	0.21486666666666665	0.22740000000000002	0.25503333333333333	0.27693333333333336	0.3116333333333333	0.3279333333333333	0.3601	0.3664333333333334	0.39736666666666665	0.4301666666666666	0.4555666666666667	0.5026333333333333	0.5677333333333333	0.6205333333333333	0.6962333333333334	0.7411333333333333	0.8201333333333333	0.8346999999999999	0.9150333333333335	0.9843999999999999	1.0512333333333332	1.1062333333333334	1.1443	1.1993333333333334	1.2814333333333334	1.3307666666666667	1.3556000000000001	1.4337666666666666	1.4905666666666666	1.5228666666666666	1.5490666666666666	1.6003	1.6666	1.7179333333333333	1.716	1.8032333333333332	1.8078666666666665	1.8631666666666666	1.9068	1.923833333333333	1.9613666666666667	1.9304999999999999	1.8941333333333334	2.0383
D12	0.01390000000000001	0.0388	0.034866666666666685	0.03553333333333333	0.03616666666666668	0.03713333333333335	0.028266666666666662	0.041700000000000015	0.029299999999999993	0.037000000000000005	0.03693333333333332	0.03783333333333333	0.03066666666666662	0.033333333333333326	0.033866666666666656	0.01930000000000001	0.02046666666666669	0.026133333333333342	0.025466666666666665	0.0184	0.01373333333333332	0.018733333333333352	0.02453333333333335	0.02893333333333334	0.02310000000000001	0.03313333333333335	0.007466666666666649	0.02686666666666665	0.021766666666666656	0.020133333333333336	0.005433333333333318	0.011433333333333351	0.008133333333333354	0.011133333333333328	0.019733333333333353	0.009799999999999975	0.04023333333333334	0.02150000000000002	0.012533333333333313	0.027133333333333343	0.03419999999999998	0.03793333333333332	0.038233333333333314	0.03206666666666669	0.02009999999999998	0.019266666666666682	0.0008666666666666545	0.003966666666666674	-0.0008333333333333526	0.005300000000000027	0.006299999999999972	0.010533333333333339	0.0009000000000000119	0.010533333333333311	-3.333333333332966e-05	0.0052666666666666695	-0.0010000000000000009	0.0024333333333333707	0.00466666666666668	0.010899999999999993	0.0003333333333332966	0.003500000000000003
