	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200
H02	0.15050000000000002	0.16143333333333335	0.1486	0.16983333333333334	0.2214	0.2825333333333333	0.4833666666666666	0.6141333333333333	0.48216666666666663	0.41126666666666667	0.3710333333333333	0.37770000000000004	0.41633333333333333	0.4594666666666667	0.5014000000000001	0.5471666666666666	0.5921666666666666	0.6383333333333333	0.7017333333333333	0.7403333333333333	0.8262666666666667	0.8655666666666666	0.9659333333333332	1.0103000000000002	1.0805666666666667	1.1610333333333334	1.2301666666666666	1.3185333333333333	1.3834666666666666	1.4394	1.4997333333333334	1.5289333333333333	1.6081999999999999	1.6001333333333334	1.6895333333333333	1.6908333333333334	1.8298333333333332
H03	0.1476	0.1436333333333333	0.12290000000000001	0.15813333333333335	0.1762	0.2207333333333333	0.30856666666666666	0.39293333333333325	0.7816666666666666	1.1687666666666665	0.8592333333333332	0.4678	0.3902333333333333	0.4168666666666667	0.46420000000000006	0.5017666666666666	0.5435666666666666	0.6086333333333334	0.6245333333333333	0.7229333333333333	0.7841666666666667	0.8372666666666667	0.9366333333333333	0.9682000000000001	1.0295666666666665	1.1213333333333333	1.1847666666666665	1.2758333333333334	1.3305666666666667	1.3988	1.4450333333333334	1.5190333333333332	1.5853	1.5772333333333333	1.6273333333333333	1.6732333333333334	1.7820333333333331
H04	0.12893333333333334	0.11279999999999998	0.1082666666666667	0.12703333333333333	0.16496666666666668	0.18860000000000002	0.2623	0.41703333333333337	0.7987333333333333	0.9747666666666667	0.6611666666666667	0.40900000000000003	0.3731	0.40546666666666664	0.43156666666666665	0.4809	0.5283	0.577	0.6518	0.6994333333333334	0.7798666666666666	0.8417	0.9082666666666667	0.9565666666666666	1.0209666666666666	1.0891666666666666	1.1766666666666665	1.2696666666666667	1.3097333333333334	1.3824333333333334	1.4452333333333334	1.4940666666666667	1.5351333333333335	1.5579	1.6078	1.6333	1.7634666666666667
H05	0.1638	0.1474	0.15313333333333337	0.15649999999999997	0.20293333333333335	0.26460000000000006	0.4793666666666666	0.7489666666666667	0.7323999999999999	0.48516666666666675	0.39026666666666665	0.37473333333333336	0.39436666666666664	0.41236666666666677	0.46553333333333324	0.5208	0.5514333333333334	0.6300666666666667	0.6736666666666666	0.7487333333333334	0.8020999999999999	0.8923666666666668	0.9521	1.017	1.0889333333333335	1.1294	1.2412666666666667	1.3260999999999998	1.386	1.4443333333333332	1.4961333333333333	1.5246666666666666	1.5938999999999999	1.6215000000000002	1.6818333333333335	1.6741	1.8466333333333331
H06	0.1643	0.14069999999999996	0.14413333333333336	0.16899999999999998	0.19483333333333336	0.25639999999999996	0.4221666666666666	0.8006666666666666	0.8324	0.5929666666666668	0.37326666666666664	0.3591333333333334	0.3818666666666667	0.41566666666666674	0.4558333333333333	0.49470000000000003	0.5593333333333332	0.5903666666666667	0.6778666666666666	0.7000333333333334	0.7766	0.8389666666666667	0.9245000000000001	0.9785	1.0571333333333335	1.1126	1.1996666666666667	1.2766000000000002	1.3391	1.4007333333333332	1.4645333333333332	1.5119666666666667	1.5412	1.5570000000000002	1.6658333333333335	1.6776	1.7973333333333334
H07	0.005599999999999994	0.016099999999999975	0.020233333333333353	0.012800000000000006	0.010833333333333334	0.008600000000000024	0.008366666666666661	0.007466666666666649	0.0068000000000000005	0.006166666666666681	0.005966666666666648	0.007333333333333358	0.004466666666666647	0.0032666666666666955	0.0012333333333333085	0.0040999999999999925	0.004733333333333339	0.002366666666666656	0.0070666666666666655	0.003133333333333349	0.005099999999999993	0.008366666666666661	0.007300000000000001	0.007499999999999979	0.007933333333333348	0.007200000000000012	0.0033666666666666567	0.007699999999999985	0.005399999999999988	0.0065333333333333354	0.0065333333333333354	0.007466666666666663	0.012999999999999998	0.0116	0.012733333333333346	0.009599999999999997	0.012333333333333307
H08	0.1532	0.14459999999999998	0.14973333333333336	0.15760000000000002	0.19183333333333336	0.24390000000000003	0.6058666666666667	0.8416666666666667	0.6046	0.39016666666666666	0.3622666666666666	0.3571333333333333	0.3898666666666666	0.4159666666666667	0.46173333333333333	0.5122	0.5597333333333334	0.6107666666666667	0.6635666666666666	0.7239333333333334	0.7837999999999999	0.8650666666666667	0.9248000000000001	0.9884000000000001	1.0810333333333335	1.1308	1.1973666666666667	1.3229000000000002	1.3589	1.4367333333333332	1.5064333333333333	1.5254666666666665	1.5771	1.5818	1.6820333333333335	1.712	1.8442333333333334
H09	0.16749999999999998	0.16019999999999998	0.16583333333333336	0.18330000000000002	0.23433333333333334	0.3257	0.6815666666666667	0.7917666666666667	0.5403	0.39416666666666667	0.3738666666666667	0.3762333333333334	0.4111666666666667	0.4390666666666667	0.47463333333333324	0.5052	0.5575333333333334	0.5969666666666666	0.6586666666666666	0.7039333333333334	0.7615	0.8583666666666667	0.8982000000000001	0.9617000000000001	1.0373333333333334	1.083	1.1573666666666667	1.2490999999999999	1.3356	1.3648333333333333	1.4429333333333334	1.4721666666666666	1.5225	1.5473000000000001	1.6340333333333334	1.6632	1.7859333333333334
H10	0.14753333333333335	0.14896666666666666	0.13573333333333334	0.1822	0.22816666666666663	0.3893	0.5151333333333333	0.44953333333333334	0.4105666666666667	0.3354666666666667	0.3390333333333333	0.3869666666666666	0.4094	0.43720000000000003	0.4836	0.5179333333333334	0.5638	0.6166666666666667	0.6811333333333334	0.7430000000000001	0.8080333333333333	0.8784333333333334	0.9245333333333334	0.9925666666666666	1.0978666666666668	1.1536	1.2075666666666667	1.3018333333333334	1.3652333333333335	1.4194666666666667	1.4957333333333334	1.5182333333333333	1.5918333333333334	1.5872666666666668	1.7105666666666666	1.7192	1.8271000000000002
H11	0.14893333333333336	0.16176666666666664	0.12633333333333333	0.15169999999999997	0.18126666666666663	0.2109	0.3419333333333333	0.8403333333333333	0.8197666666666668	0.4501666666666666	0.3651333333333333	0.3617666666666666	0.37129999999999996	0.39149999999999996	0.45239999999999997	0.4894333333333334	0.5293	0.5776666666666667	0.6286333333333334	0.696	0.7511333333333333	0.8129333333333333	0.8873333333333333	0.9655666666666667	1.0330666666666668	1.0924	1.1468666666666667	1.2543333333333333	1.3019333333333334	1.3674666666666666	1.4575333333333333	1.4931333333333334	1.5515333333333334	1.5406666666666669	1.6727666666666665	1.6845	1.7913000000000001
H12	-0.007566666666666652	0.0025666666666666615	0.004833333333333328	0.0010999999999999899	0.0028666666666666563	0.011899999999999994	0.00273333333333331	-0.0017666666666666664	-0.0036333333333333495	0.011266666666666675	0.017133333333333334	0.005066666666666664	0.010399999999999993	0.023900000000000005	0.0121	0.028533333333333327	0.027999999999999997	0.020566666666666678	0.03133333333333335	0.023499999999999993	0.02523333333333333	0.02313333333333334	0.03513333333333332	0.02886666666666665	0.028566666666666657	0.025599999999999984	0.02636666666666665	0.02683333333333332	0.036433333333333345	0.03326666666666667	0.03903333333333334	0.03523333333333335	0.01883333333333334	0.02466666666666667	0.026266666666666688	0.024900000000000005	0.03559999999999999
