well	AUC	log_auc	final_value	TV	outlier
D1	14759.7	9.599655772812405	0.3124	0.19110000000000005	False
D2	22056.0	10.001339952748971	0.78555	0.6560999999999999	False
D3	11108.669999999998	9.315481163586448	0.1585	0.09894999999999993	False
D4	39545.909999999996	10.585217554472793	1.6286999999999998	1.5047499999999998	True
D5	54683.61000000001	10.909319309159725	2.1395999999999997	2.01165	False
D6	34113.69	10.437454049010558	1.3397999999999999	1.1816499999999999	False
D7	65516.48999999999	11.090057145678642	2.33585	2.24365	False
D8	17351.46	9.761431931748145	0.5173	0.39629999999999993	False
D9	55008.35999999999	10.915240452681957	2.16365	2.0205	False
D10	22423.05	10.017844726668917	0.8243	0.70745	False
D11	11055.720000000001	9.310703220162154	0.1535	0.0867999999999999	False
D12	17855.25	9.790052861666734	0.57405	0.46454999999999996	False
E1	15787.259999999998	9.6669585647063	0.4398	0.34269999999999995	False
E2	10684.050000000001	9.276507254207669	0.15355000000000002	0.12655000000000002	False
E3	48789.600000000006	10.79527245439546	2.07165	1.9525000000000001	False
E4	27731.399999999998	10.230320624208826	1.0466	0.9224	False
E5	14360.670000000002	9.572248498965044	0.28045	0.15584999999999993	False
E6	57554.4	10.960485866501148	2.2298999999999998	2.0913999999999997	False
E7	15408.810000000001	9.642694702814504	0.21985	0.21295000000000008	False
E8	14307.69	9.568552434013359	0.24914999999999998	0.17934999999999993	True
E9	17109.960000000003	9.747416029127809	0.3614	0.3807999999999999	False
E10	28225.020000000004	10.247964097644715	1.0377999999999998	0.9018999999999998	False
E11	69848.79000000001	11.154088041714736	2.5265	2.38935	False
E12	10123.5	9.222614732950351	0.14645000000000002	0.07569999999999998	False
F1	15039.27	9.61842005915831	0.38045	0.26045	False
F2	46299.990000000005	10.742897024113178	1.9459	1.82575	False
F3	15698.729999999998	9.661335096408441	0.3425	0.21924999999999994	False
F4	11228.550000000001	9.326214921052276	0.1618	0.07595000000000003	False
F5	61131.479999999996	11.020782233444566	2.3701	2.2396	False
F6	18332.909999999996	9.816453084425355	0.25125	0.40024999999999994	True
F7	56837.700000000004	10.947955116948275	2.15425	2.0176000000000003	False
F8	19145.820000000003	9.85983969407278	0.54705	0.4082	False
F9	10797.42	9.28706249577754	0.15305000000000002	0.09640000000000001	False
F10	23552.309999999998	10.066979183848568	0.863	0.73335	True
F11	50593.170000000006	10.831571865947517	2.0322500000000003	1.9061500000000002	False
F12	25330.8	10.139776325639502	0.8174	0.7626000000000001	False
G1	11296.11	9.332213697734476	0.1521	0.1341499999999999	False
G2	47741.49	10.773556110151482	0.39935	3.20835	True
G3	19194.33	9.862370201954649	0.57395	0.44634999999999997	False
G4	12996.569999999998	9.47244075555325	0.24985	0.17535000000000006	False
G5	56866.41000000001	10.948460111897177	2.25305	2.12095	False
G6	64630.049999999996	11.07643475190665	2.4615	2.3348500000000003	False
G7	18357.149999999998	9.817774423421556	0.5797	0.45535000000000003	False
G8	13877.91	9.538053646426217	0.24145	0.15525000000000003	False
G9	12177.39	9.407336232669257	0.21434999999999998	0.16704999999999992	False
G10	9797.37	9.189869261396833	0.14485	0.11035000000000006	False
G11	28592.1	10.26088573490988	1.13425	1.0171999999999999	False
G12	29034.150000000005	10.276228002399156	1.1518	1.03455	False
H1	65185.10999999999	11.08498634761559	2.3382500000000004	2.1992500000000006	False
H2	63433.77	11.05775164847578	2.2942	2.17205	False
H3	14329.919999999996	9.570104938182768	0.1941	0.17960000000000007	True
H4	50007.869999999995	10.819935672044199	2.03435	1.9222499999999998	False
H5	13495.229999999998	9.510091568730358	0.32605	0.22865000000000005	False
H6	10155.179999999998	9.22573919921436	0.14215	0.07310000000000005	False
H7	14094.75	9.553557666675768	0.2908	0.18535000000000007	False
H8	33195.39	10.41016628987171	1.24295	1.11765	False
H9	27787.020000000004	10.232324284205127	0.9499	0.8506999999999998	False
H10	56653.590000000004	10.944710636045786	2.19695	2.07845	False
H11	10237.349999999999	9.233798076137013	0.14645	0.14565000000000014	False
H12	53264.490000000005	10.883025159250563	2.1619	2.0458499999999997	False
