Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
None,PosHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],7.0,5.026094903236253e-05,0.0011514326505595782,True
None,PosHigh,N2-Acetyl-L-ornithine [[M+H]],155.0,0.0020602200682194208,0.02163231071630392,True
None,PosHigh,Nicotinamide [[M+H]],89.0,0.9419649924999965,0.9917077591717454,False
None,PosHigh,O-acetyl-L-serine [[M+H]],57.0,0.10402917405726314,0.36293219853435793,False
None,PosHigh,Palatinose [[M+Na]],67.0,0.25384430677430736,0.5336822014888678,False
None,PosHigh,Pidolic Acid [[M+H]],28.0,0.0024222796051442414,0.022607942981346253,True
None,PosHigh,Proline [[M+NH4]],100.0,0.6799932443507429,0.8524500791917297,False
None,PosHigh,Sucrose [[M+Na]],68.0,0.27490406320117466,0.5413421958218362,False
None,PosHigh,Thymine [[M+H]],87.0,0.865134745405447,0.9562015607112835,False
None,PosHigh,Trehalose [[M+Na]],67.0,0.2541343816613656,0.5336822014888678,False
None,PosHigh,d-Desthiobiotin [[M+H]],108.0,0.4233159874752107,0.6751622078718551,False
None,PosHigh,gamma-Glutamylcysteine [[M+H]],98.0,0.7524427599988597,0.9072515575105867,False
None,PosLow,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],81.0,0.8918354527466616,0.9563512089028031,False
None,PosLow,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],78.0,1.0,1.0,False
None,PosLow,2'-Deoxyuridine [[M+Na]],78.0,1.0,1.0,False
None,PosLow,5'-Deoxy-5'-Methylthioadenosine [[M+H]],52.0,0.16543653405847458,0.4580021196248253,False
None,PosLow,ATP [[M+H]],79.0,0.9783030753359442,0.9943440546324166,False
None,PosLow,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],64.0,0.46276397057578866,0.7067667914248409,False
None,PosLow,Ademetionine [[M+H]],97.0,0.31428698551892353,0.5726645245847723,False
None,PosLow,Adenine [[M+H]],111.5,0.07260453723862306,0.2772173240020153,False
None,PosLow,Adenosine 5'-diphosphate (ADP) [[M+H]],81.0,0.8918354527466616,0.9563512089028031,False
None,PosLow,Adenosine phosphate [[M+H]],77.0,0.9783030753359442,0.9943440546324166,False
None,PosLow,Adenosine-3'-5'-Diphosphate [[M+H]],82.0,0.8490153628243157,0.9466896966005643,False
None,PosLow,Aminoadipate [[M+Na]],85.0,0.7236736098317631,0.889589022817582,False
None,PosLow,Argininosuccinic acid [[M+H]],90.0,0.5316314420218472,0.769948984997158,False
None,PosLow,Biotin [[M+H]],83.0,0.8066362801930473,0.9313725771597922,False
None,PosLow,Choline [[M+H]],100.5,0.23135627968624406,0.5159449777073761,False
None,PosLow,Cytidine [[M+H]],83.0,0.8066362801930473,0.9313725771597922,False
None,PosLow,D-(+)-Melibiose [[M+Na]],88.0,0.6053433393365069,0.8157567995336884,False
None,PosLow,D-(+)-Turanose [[M+Na]],89.0,0.5679151111448195,0.8040146517331153,False
None,PosLow,Glucosamine [[M+H]],88.0,0.6053433393365069,0.8157567995336884,False
None,PosLow,Glutamic Acid [[M-H2O+H]],85.0,0.7236736098317631,0.889589022817582,False
None,PosLow,Glutathione [[M+H]],79.0,0.9783030753359442,0.9943440546324166,False
None,PosLow,Guanosine-5'-Diphosphate [[M+H]],64.0,0.46276397057578866,0.7067667914248409,False
None,PosLow,Histidine [[M+H]],96.0,0.3411606266705748,0.5927384459685622,False
None,PosLow,Isomaltose [[M+Na]],89.0,0.5679151111448195,0.8040146517331153,False
None,PosLow,L-Arginine [[M+H]],74.0,0.8490153628243157,0.9466896966005643,False
None,PosLow,L-Citrulline [[M+H]],63.0,0.4302896916456853,0.6777062643419544,False
None,PosLow,L-Glutamine [[M+H]],86.0,0.6833131587171801,0.8524500791917297,False
None,PosLow,L-Valine [[M+H]],69.0,0.6438382008132897,0.8380809909655704,False
None,PosLow,Linoleic acid [[M+Na]],93.0,0.4299346909535927,0.6777062643419544,False
None,PosLow,Maltose [[M+Na]],88.0,0.6053433393365069,0.8157567995336884,False
None,PosLow,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],69.0,0.6435829270602663,0.8380809909655704,False
None,PosLow,N2-Acetyl-L-ornithine [[M+H]],75.0,0.8918354527466616,0.9563512089028031,False
None,PosLow,Nicotinamide [[M+H]],75.0,0.8918354527466616,0.9563512089028031,False
None,PosLow,O-acetyl-L-serine [[M+H]],88.0,0.6053433393365069,0.8157567995336884,False
None,PosLow,Palatinose [[M+Na]],88.0,0.6053433393365069,0.8157567995336884,False
None,PosLow,Pidolic Acid [[M+H]],82.0,0.8490153628243157,0.9466896966005643,False
None,PosLow,Proline [[M+NH4]],72.5,0.7856093612183639,0.9251100889113444,False
None,PosLow,Sucrose [[M+Na]],86.0,0.6833131587171801,0.8524500791917297,False
None,PosLow,Thymine [[M+H]],90.0,0.5316314420218472,0.769948984997158,False
None,PosLow,Trehalose [[M+Na]],87.0,0.6438382008132897,0.8380809909655704,False
None,PosLow,d-Desthiobiotin [[M+H]],77.0,0.9783030753359442,0.9943440546324166,False
