Group 1,Group 2,Metabolite,U_stat,raw_p_value,corrected_p_value,Significant
PosLow,NegHigh,Maltose [[M+K]],216.0,0.02546740133502799,0.1296067767147318,False
PosLow,NegHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],153.0,0.986790304541065,1.0,False
PosLow,NegHigh,N2-Acetyl-L-ornithine [[M+H]],0.0,5.257576840620597e-07,5.420590146256469e-05,True
PosLow,NegHigh,Nicotinamide [[M+H]],84.0,0.02539733912786624,0.1296067767147318,False
PosLow,NegHigh,O-acetyl-L-serine [[M+H]],157.0,0.8741953167028267,0.9345942658568401,False
PosLow,NegHigh,Oleic acid [[M+Na]],175.0,0.45624182590897844,0.6950005016437288,False
PosLow,NegHigh,P-Hydroxybenzoic Acid [[M-H2O+H]],144.0,0.8038503013208749,0.9124787204182904,False
PosLow,NegHigh,Palatinose [[M+K]],216.0,0.02546740133502799,0.1296067767147318,False
PosLow,NegHigh,Phenylethyl alcohol [[M+H]],167.0,0.6311257288405783,0.8472646770736529,False
PosLow,NegHigh,Pidolic Acid [[M+H]],251.0,0.0011076154236866465,0.017138891292835478,True
PosLow,NegHigh,Proline [[M+NH4]],204.5,0.0814840396211927,0.2760970778443323,False
PosLow,NegHigh,Sucrose [[M+K]],226.0,0.009707248550067002,0.08154088782056282,False
PosLow,NegHigh,Thymine [[M+H]],102.0,0.10071248138003798,0.3035718130611667,False
PosLow,NegHigh,Trehalose [[M+K]],216.0,0.02546740133502799,0.1296067767147318,False
PosLow,NegHigh,d-Desthiobiotin [[M+Na]],170.0,0.5599458070469399,0.787674963022968,False
PosLow,NegHigh,gamma-Glutamylcysteine [[M+H]],224.0,0.017871726979515824,0.1117933559995245,False
