Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
None,PosLow,Cytidine [[M+H]],32.0,0.3031541009100521,0.8004889603392559,False
None,PosLow,D-(+)-Melibiose [[M+Na]],41.0,0.7694744057504355,0.9767770736664052,False
None,PosLow,D-(+)-Turanose [[M+Na]],41.0,0.7694744057504355,0.9767770736664052,False
None,PosLow,D-Fructose [[M+Na]],68.0,0.06571704128322978,0.37016129375860035,False
None,PosLow,D-Galactose [[M+Na]],68.0,0.06571704128322978,0.37016129375860035,False
None,PosLow,D-Glucose [[M+Na]],54.5,0.4604589726761191,0.9405405121169435,False
None,PosLow,Galactose [[M+Na]],68.0,0.06571704128322978,0.37016129375860035,False
None,PosLow,Glucosamine [[M+H]],46.0,0.967435545139537,1.0,False
None,PosLow,Glutamic Acid [[M-H2O+H]],38.0,0.5956108994757296,0.9767770736664052,False
None,PosLow,Glutathione [[M+H]],39.0,0.6533789106936937,0.9767770736664052,False
None,PosLow,Histidine [[M+H]],17.0,0.024744672046398936,0.1897091523557252,False
None,PosLow,Imidazoleacetic acid [[M+H]],30.0,0.23644471557230384,0.7093341467169115,False
None,PosLow,Inositol [[M+Na]],52.5,0.5659197513014764,0.9762115709950469,False
None,PosLow,Isomaltose [[M+Na]],41.0,0.7694744057504355,0.9767770736664052,False
None,PosLow,L-Arginine [[M+H]],21.0,0.055013832353979004,0.34508676658405013,False
None,PosLow,L-Citrulline [[M+H]],36.0,0.48766835345893045,0.9405405121169435,False
None,PosLow,L-Threonine [[M+NH4]],40.5,0.7438630522159773,0.9767770736664052,False
None,PosLow,L-Valine [[M+H]],35.0,0.437942822899974,0.9226886955755177,False
None,PosLow,Maltose [[M+Na]],41.0,0.7694744057504355,0.9767770736664052,False
None,PosLow,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],36.0,0.48766835345893045,0.9405405121169435,False
None,PosLow,N2-Acetyl-L-ornithine [[M+H]],13.0,0.010112333921333462,0.08457588370569805,False
None,PosLow,Nicotinamide [[M+H]],30.0,0.23623907359198515,0.7093341467169115,False
None,PosLow,Palatinose [[M+Na]],41.0,0.7694744057504355,0.9767770736664052,False
