Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Argininosuccinic acid [[M+H]]	2.0	0.06349206349206349	5013.810486066555	13292.603574329813	0.4088888888888889
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Biotin [[M+H]]	4.0	0.19047619047619047	436.77963714700803	1236.8692171203531	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Choline [[M+H]]	6.0	0.4126984126984127	1970.357684932304	2155.203086921202	0.7507846829880728
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Cytidine [[M+H]]	8.0	0.7301587301587302	5651.575605693462	7844.161033797217	0.9191706730769231
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]	14.0	0.4126984126984127	1317.2567843770394	421.44847702386073	0.7507846829880728
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-(+)-Turanose [[M+Na]]	14.0	0.4126984126984127	1317.2567843770394	421.44847702386073	0.7507846829880728
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-Fructose [[M+Na]]/D-Galactose [[M+Na]]/Galactose [[M+Na]]	8.0	0.7301587301587302	46.58996492256834	60.37715843683732	0.9191706730769231
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-Glucose [[M+Na]]	4.0	0.19047619047619047	36.34339534812483	102.41351888667992	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-Mannose [[M+Na]]	4.0	0.19047619047619047	30.260850539963943	37.01391250609277	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Glucosamine [[M+H]]	1.0	0.031746031746031744	1940.0455545035384	3212.2415722278006	0.25555555555555554
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Glutamic Acid [[M-H2O+H]]	11.0	0.9047619047619049	2005.921087155864	2072.990388753407	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Glutathione [[M+H]]	1.0	0.031746031746031744	31459.866057472733	54624.28989361702	0.25555555555555554
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Histidine [[M+H]]	17.0	0.1111111111111111	753.6055620681608	128.07268206378805	0.5366666666666667
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Imidazoleacetic acid [[M+H]]	12.0	0.7301587301587302	250.19186046511626	141.47563716348682	0.9191706730769231
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Inositol [[M+Na]]	4.0	0.19047619047619047	41.31161126490096	102.41351888667992	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Arginine [[M+H]]	0.0	0.015873015873015872	39543.16192352453	269783.407554672	0.18253968253968253
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Citrulline [[M+H]]	2.0	0.06349206349206349	1950.5999413785466	3872.660039761432	0.4088888888888889
