Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected	Significant
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	38.0	0.8125257095845331	4566.129993229519	4740.304429021124	0.96253045596937	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	24.0	0.31478815302344715	5425.8341232227485	6212.19985307543	0.603648424543947	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	2'-Deoxyinosine [[M+H]]	37.0	0.8867749897161661	1682.678144523346	1577.6429702005803	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	3-Methylhistidine [[M+Na]]	29.0	0.6008844097079391	135.4777239498152	179.35438353606708	0.8502415458937197	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	5'-Deoxyadenosine [[M+H]]	40.0	0.6690662278897572	230.42112389979687	193.75533938056358	0.8944114504776268	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	5-Hydroxyindoleacetate [[M+H]]	32.0	0.8125257095845331	22.76996639958646	36.08296106157164	0.96253045596937	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	ATP [[M+H]]	22.0	0.2295351707116413	202.46807960713363	526.9120336055975	0.5368589743589745	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	50.0	0.16125051419169067	515.4899693000476	354.29682196040653	0.44594594594594594	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Ademetionine [[M+H]]	24.0	0.31478815302344715	1344.4024122807016	1727.9125782881001	0.603648424543947	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Adenine [[M+H]]	47.0	0.269847799259564	6176.890318212592	5102.063877464498	0.573985650358741	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Adenosine [[M+H]]	14.0	0.043089263677498976	233.7518991062674	627.3657766817321	0.20480699402268032	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Adenosine phosphate [[M+H]]	32.0	0.8125257095845331	45726.19702098849	42429.027406190915	0.96253045596937	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Adenosine-3'-5'-Diphosphate [[M+H]]	40.0	0.6690662278897572	4249.665538253215	4237.85575218035	0.8944114504776268	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Alpha-D-Glucose [[M+Na]]	32.0	0.8125257095845331	161.2171052631579	279.91664332883704	0.96253045596937	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Aminoadipate [[M+Na]]	28.0	0.5361990950226244	3886.533513879485	4515.128657496856	0.8063931702488688	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Argininosuccinic acid [[M+H]]	49.0	0.19323323735088443	3017.9436546911347	2396.5666817005867	0.47688972038519556	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Asparagine [[M+NH4]]	44.0	0.41731797614150556	2353.399122807017	2024.8451443569554	0.7172652714932127	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Biotin [[M+H]]	31.0	0.7396133278486219	1293.983606557377	1400.259048429889	0.9431939978563771	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Choline [[M+H]]	33.0	0.8867749897161661	1939.754975445852	2131.8923328899364	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Cytidine [[M+H]]	43.0	0.4747017688194159	13026.08530805687	12074.471135610609	0.7513661202185792	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Cytosine [[M+H]]	18.0	0.10880296174413821	36.30886533988111	66.164449638755	0.36065573770491804	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	D-(+)-Melibiose [[M+K]]/Trehalose [[M+K]]	20.0	0.16125051419169067	6577.939742721733	21639.04587382495	0.44594594594594594	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	D-(+)-Turanose [[M+Na]]	26.0	0.41731797614150556	39837.92234552962	39923.34344250509	0.7172652714932127	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	D-Fructose [[M+Na]]/D-Mannose [[M+Na]]	23.0	0.269847799259564	87.82459016393443	231.0846047442928	0.573985650358741	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	D-Galactose [[M+Na]]/Galactose [[M+Na]]	28.0	0.5361990950226244	216.3744943658919	252.43771964544896	0.8063931702488688	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	D-Glucose [[M+Na]]	31.0	0.7396133278486219	161.2171052631579	279.91664332883704	0.9431939978563771	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Glucosamine 6-Phosphate [[M+H]]	29.0	0.6008844097079391	96.61850607392093	172.71231229212077	0.8502415458937197	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Glucosamine [[M+H]]	32.0	0.8125257095845331	2076.9901783406567	1997.6390825636404	0.96253045596937	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Glutamic Acid [[M-H2O+H]]	48.0	0.2295351707116413	3984.243737305349	2785.6478397907813	0.5368589743589745	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Glutathione [[M+H]]	27.0	0.4747017688194159	30920.910629654703	34574.654665241105	0.7513661202185792	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Guanosine-5'-Diphosphate [[M+H]]	41.0	0.6008844097079391	594.4456190190484	470.49200296624264	0.8502415458937197	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Histidine [[M+H]]	50.0	0.16125051419169067	1132.3442750064617	640.2266283965075	0.44594594594594594	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Imidazoleacetic acid [[M+H]]	20.0	0.16125051419169067	819.2500770112003	858.3464838824644	0.44594594594594594	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Indole-3-Ethanol [[M+H]]	35.0	1.0	2043.936403508772	1976.0730006758276	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Inositol [[M+Na]]	32.0	0.8125257095845331	161.2171052631579	255.6758475537805	0.96253045596937	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Isomaltose [[M+Na]]	26.0	0.41731797614150556	37318.65845683648	37064.258398199	0.7172652714932127	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	L-Arginine [[M+H]]	45.0	0.36384204031262857	24373.710519514087	21557.718323843168	0.6492969396195203	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	L-Citrulline [[M+H]]	52.0	0.10880296174413821	3822.811284046693	2215.727361864741	0.36065573770491804	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	L-Glutamine [[M+H]]	51.0	0.13307280954339779	257.5767543859649	95.6791120190588	0.40986425339366517	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	L-Lysine [[M+H]]	24.0	0.31478815302344715	14.583615436696004	47.5005256778	0.603648424543947	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	L-Phenylalanine [[M+H]]	27.0	0.4747017688194159	2.3929961089494163	11.050567752264339	0.7513661202185792	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	L-Threonine [[M+Na]]	45.0	0.36384204031262857	169.90272373540856	71.26304426217203	0.6492969396195203	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	L-Tryptophan [[M+NH4]]	33.5	0.9222103310203112	562.406798245614	509.7989640127096	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	L-Tyrosine [[M+Na]]	30.0	0.6690662278897572	279.9805447470817	441.08596506262415	0.8944114504776268	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	L-Valine [[M+H]]	40.0	0.6597666472060023	1077.0	806.117369863616	0.8912637164010908	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Maltose [[M+K]]	22.0	0.2295351707116413	5139.995260663507	14640.12805682003	0.5368589743589745	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Methionine [[M+H]]	33.0	0.8867749897161661	1294.8110622899974	1163.1712610525783	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	19.0	0.13307280954339779	349.902898546645	999.4259140072268	0.40986425339366517	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	N2-Acetyl-L-ornithine [[M+H]]	54.0	0.0702385849444673	431.1548186864406	94.85785319650259	0.2826923076923077	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Palatinose [[M+K]]	20.0	0.16125051419169067	6768.255924170616	22787.425650578072	0.44594594594594594	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Pidolic Acid [[M+H]]	48.0	0.2295351707116413	3489.343499612303	2683.650124144826	0.5368589743589745	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Sucrose [[M+K]]	20.0	0.16125051419169067	6828.777928232904	22821.94619561051	0.44594594594594594	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	Thymine [[M+H]]	19.0	0.13307280954339779	778.7650643195666	848.3737881271526	0.40986425339366517	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	d-Desthiobiotin [[M+K]]	36.0	0.9622583299053886	400.58521254225934	330.69537733442667	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosLow	gamma-Glutamylcysteine [[M+H]]	28.0	0.5361990950226244	300.9327991729129	347.9626412026555	0.8063931702488688	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	34.0	0.005050505050505051	4566.129993229519	2883.42365317182	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	21.0	0.638888888888889	5425.8341232227485	5143.265974370393	0.8691597958382411	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	2'-Deoxyinosine [[M+H]]	25.0	0.26767676767676774	1682.678144523346	1469.5613644537298	0.573985650358741	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	3-Methylhistidine [[M+Na]]	15.0	0.7550505050505051	135.4777239498152	263.8769525023908	0.9431939978563771	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	5'-Deoxyadenosine [[M+H]]	15.0	0.7550505050505051	230.42112389979687	279.5490635751211	0.9431939978563771	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	5-Hydroxyindoleacetate [[M+H]]	9.0	0.20202020202020204	22.76996639958646	123.03070766717572	0.4953998584571833	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	ATP [[M+H]]	22.0	0.5303030303030304	202.46807960713363	87.6426606154211	0.8063931702488688	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	7.0	0.10606060606060606	515.4899693000476	997.6766027950944	0.36065573770491804	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Ademetionine [[M+H]]	0.0	0.0025252525252525255	1344.4024122807016	5988.783551163531	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Adenine [[M+H]]	27.0	0.148989898989899	6176.890318212592	3691.535223816458	0.4345538720538721	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Adenosine [[M+H]]	12.0	0.4318181818181819	233.7518991062674	368.6048546377744	0.738888888888889	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Adenosine phosphate [[M+H]]	19.0	0.8762626262626263	45726.19702098849	44478.14879491973	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	34.0	0.005050505050505051	4249.665538253215	2697.211668088083	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Alpha-D-Glucose [[M+Na]]	4.0	0.030303030303030304	161.2171052631579	1127.4931752856053	0.15765765765765766	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Aminoadipate [[M+Na]]	34.0	0.005050505050505051	3886.533513879485	496.7360314558475	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Argininosuccinic acid [[M+H]]	28.0	0.10606060606060606	3017.9436546911347	715.6164830581878	0.36065573770491804	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Asparagine [[M+NH4]]	24.0	0.3434343434343435	2353.399122807017	2143.225490196078	0.6369327073552425	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Biotin [[M+H]]	35.0	0.0025252525252525255	1293.983606557377	296.83169934640523	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Choline [[M+H]]	35.0	0.0025252525252525255	1939.754975445852	471.0110524299568	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Cytidine [[M+H]]	34.0	0.005050505050505051	13026.08530805687	4223.980861239468	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Cytosine [[M+H]]	14.0	0.638888888888889	36.30886533988111	74.9484352616993	0.8691597958382411	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-(+)-Melibiose [[M+K]]/Trehalose [[M+K]]	17.0	1.0	6577.939742721733	7219.068388688405	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-(+)-Turanose [[M+Na]]	13.0	0.5303030303030304	39837.92234552962	67884.62618632976	0.8063931702488688	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-Fructose [[M+Na]]/D-Mannose [[M+Na]]	8.0	0.148989898989899	87.82459016393443	426.6035188932838	0.4345538720538721	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-Galactose [[M+Na]]/Galactose [[M+Na]]	8.0	0.148989898989899	216.3744943658919	719.4395424836601	0.4345538720538721	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-Glucose [[M+Na]]	4.0	0.030303030303030304	161.2171052631579	1146.603229104005	0.15765765765765766	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Glucosamine 6-Phosphate [[M+H]]	35.0	0.0025252525252525255	96.61850607392093	5.823938824481691	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Glucosamine [[M+H]]	15.0	0.7550505050505051	2076.9901783406567	2706.049410264584	0.9431939978563771	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Glutamic Acid [[M-H2O+H]]	35.0	0.0025252525252525255	3984.243737305349	1706.7254961950423	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Glutathione [[M+H]]	2.0	0.010101010101010102	30920.910629654703	48378.74865971245	0.0883838383838384	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Guanosine-5'-Diphosphate [[M+H]]	30.0	0.04797979797979798	594.4456190190484	145.74162292103105	0.22527100271002712	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Histidine [[M+H]]	28.0	0.10606060606060606	1132.3442750064617	343.7073273887649	0.36065573770491804	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Imidazoleacetic acid [[M+H]]	8.0	0.148989898989899	819.2500770112003	1214.532993305706	0.4345538720538721	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Indole-3-Ethanol [[M+H]]	4.0	0.030303030303030304	2043.936403508772	2645.759642970991	0.15765765765765766	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Inositol [[M+Na]]	4.0	0.030303030303030304	161.2171052631579	1111.0189909593985	0.15765765765765766	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Isomaltose [[M+Na]]	13.0	0.5303030303030304	37318.65845683648	62741.1614107417	0.8063931702488688	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Arginine [[M+H]]	35.0	0.0025252525252525255	24373.710519514087	4103.692894200412	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Citrulline [[M+H]]	20.0	0.7550505050505051	3822.811284046693	4302.801879084967	0.9431939978563771	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Glutamine [[M+H]]	33.0	0.010101010101010102	257.5767543859649	1.8199808826505284	0.0883838383838384	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Lysine [[M+H]]	2.0	0.010101010101010102	14.583615436696004	858.9107427478482	0.0883838383838384	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Phenylalanine [[M+H]]	11.0	0.3434343434343435	2.3929961089494163	11.3589416640102	0.6369327073552425	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Threonine [[M+Na]]	24.0	0.3434343434343435	169.90272373540856	104.851769206248	0.6369327073552425	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Tryptophan [[M+NH4]]	21.0	0.638888888888889	562.406798245614	415.808412393464	0.8691597958382411	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Tyrosine [[M+Na]]	15.0	0.7550505050505051	279.9805447470817	407.469287416716	0.9431939978563771	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Valine [[M+H]]	19.0	0.8762626262626263	1077.0	925.2782807395286	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Maltose [[M+K]]	17.0	1.0	5139.995260663507	5243.662141346264	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Methionine [[M+H]]	17.0	1.0	1294.8110622899974	1240.625565115277	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	0.0	0.0025252525252525255	349.902898546645	9654.57679738562	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	N2-Acetyl-L-ornithine [[M+H]]	35.0	0.0025252525252525255	431.1548186864406	3.1444035947712417	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Palatinose [[M+K]]	17.0	1.0	6768.255924170616	7602.854662380453	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Pidolic Acid [[M+H]]	35.0	0.0025252525252525255	3489.343499612303	1815.6831367548607	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Sucrose [[M+K]]	17.0	1.0	6828.777928232904	7614.392540861701	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Thymine [[M+H]]	2.0	0.010101010101010102	778.7650643195666	1186.5725215173732	0.0883838383838384	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	d-Desthiobiotin [[M+K]]	19.0	0.8762626262626263	400.58521254225934	222.76566003642463	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	gamma-Glutamylcysteine [[M+H]]	17.0	1.0	300.9327991729129	307.73776321354626	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	26.0	0.5337995337995338	4566.129993229519	4264.191339917212	0.8063931702488688	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	12.0	0.23426573426573427	5425.8341232227485	6958.923950044549	0.5368589743589745	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	2'-Deoxyinosine [[M+H]]	21.0	1.0	1682.678144523346	1636.1000782243082	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	3-Methylhistidine [[M+Na]]	12.0	0.23426573426573427	135.4777239498152	310.82230859489584	0.5368589743589745	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	5'-Deoxyadenosine [[M+H]]	21.0	1.0	230.42112389979687	210.945844266953	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	5-Hydroxyindoleacetate [[M+H]]	12.0	0.23426573426573427	22.76996639958646	89.5594027109628	0.5368589743589745	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	ATP [[M+H]]	27.0	0.4452214452214452	202.46807960713363	184.28289499276053	0.7513661202185792	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	30.0	0.23426573426573427	515.4899693000476	384.66198459662087	0.5368589743589745	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Ademetionine [[M+H]]	12.0	0.23426573426573427	1344.4024122807016	1832.0634024314722	0.5368589743589745	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Adenine [[M+H]]	25.0	0.6282051282051282	6176.890318212592	5243.676695404877	0.8637820512820512	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Adenosine [[M+H]]	8.0	0.07342657342657342	233.7518991062674	435.0864554308145	0.2826923076923077	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Adenosine phosphate [[M+H]]	21.0	1.0	45726.19702098849	40698.81078142203	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	26.0	0.5337995337995338	4249.665538253215	4062.4225963748086	0.8063931702488688	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Alpha-D-Glucose [[M+Na]]	21.0	1.0	161.2171052631579	202.1584683504284	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Aminoadipate [[M+Na]]	19.0	0.8356643356643356	3886.533513879485	3989.9493284493283	0.9749417249417249	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Argininosuccinic acid [[M+H]]	25.0	0.6282051282051282	3017.9436546911347	2720.579073130745	0.8637820512820512	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Asparagine [[M+NH4]]	25.0	0.6282051282051282	2353.399122807017	1982.8422840047742	0.8637820512820512	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Biotin [[M+H]]	10.0	0.13752913752913754	1293.983606557377	1979.8473546172318	0.413661858974359	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Choline [[M+H]]	19.0	0.8356643356643356	1939.754975445852	2121.801576207871	0.9749417249417249	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Cytidine [[M+H]]	14.0	0.36596736596736595	13026.08530805687	17861.29673647252	0.6492969396195203	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Cytosine [[M+H]]	9.0	0.10139860139860139	36.30886533988111	81.25197145456465	0.36065573770491804	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-(+)-Melibiose [[M+K]]/Trehalose [[M+K]]	17.0	0.6282051282051282	6577.939742721733	7416.701974715567	0.8637820512820512	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-(+)-Turanose [[M+Na]]	13.0	0.2948717948717949	39837.92234552962	59388.35471745084	0.5882157566095391	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-Fructose [[M+Na]]/D-Mannose [[M+Na]]	20.0	0.9452214452214451	87.82459016393443	84.33908148857785	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-Galactose [[M+Na]]/Galactose [[M+Na]]	27.0	0.4452214452214452	216.3744943658919	165.10115893502893	0.7513661202185792	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-Glucose [[M+Na]]	22.0	0.9452214452214451	161.2171052631579	202.1584683504284	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Glucosamine 6-Phosphate [[M+H]]	11.0	0.18065268065268064	96.61850607392093	185.59301647894978	0.46678712786095333	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Glucosamine [[M+H]]	8.0	0.07342657342657342	2076.9901783406567	3353.1467171054555	0.2826923076923077	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Glutamic Acid [[M-H2O+H]]	41.0	0.002331002331002331	3984.243737305349	1449.6064539713498	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Glutathione [[M+H]]	13.0	0.2948717948717949	30920.910629654703	34398.8387037523	0.5882157566095391	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Guanosine-5'-Diphosphate [[M+H]]	19.0	0.8356643356643356	594.4456190190484	619.2280402882345	0.9749417249417249	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Histidine [[M+H]]	28.0	0.36596736596736595	1132.3442750064617	639.7621318166823	0.6492969396195203	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Imidazoleacetic acid [[M+H]]	9.0	0.10139860139860139	819.2500770112003	969.1829691667385	0.36065573770491804	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Indole-3-Ethanol [[M+H]]	24.0	0.7307692307692307	2043.936403508772	1775.1070156145652	0.9431939978563771	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Inositol [[M+Na]]	20.0	0.9452214452214451	161.2171052631579	200.12259714723143	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Isomaltose [[M+Na]]	13.0	0.2948717948717949	37318.65845683648	54554.26691089895	0.5882157566095391	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Arginine [[M+H]]	42.0	0.0011655011655011655	24373.710519514087	7513.3704081075975	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Citrulline [[M+H]]	34.0	0.07342657342657342	3822.811284046693	2593.1073496936797	0.2826923076923077	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Glutamine [[M+H]]	30.0	0.23426573426573427	257.5767543859649	125.55442185910124	0.5368589743589745	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Lysine [[M+H]]	22.0	0.9452214452214451	14.583615436696004	15.132139803024742	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Phenylalanine [[M+H]]	10.0	0.13752913752913754	2.3929961089494163	58.196963708827596	0.413661858974359	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Threonine [[M+Na]]	30.0	0.23426573426573427	169.90272373540856	27.13974855576798	0.5368589743589745	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Tryptophan [[M+NH4]]	18.5	0.7747957407506022	562.406798245614	592.9291426882158	0.9508881922675025	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Tyrosine [[M+Na]]	21.0	1.0	279.9805447470817	208.66849816849816	1.0	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Valine [[M+H]]	23.0	0.8356643356643356	1077.0	862.0159828692197	0.9749417249417249	False
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Maltose [[M+K]]	18.0	0.7307692307692307	5139.995260663507	6040.360195360196	0.9431939978563771	False
