well	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200	44400	45600	46800	48000	49200	50400	51600	52800	54000	55200	56400	57600	58800	60000	61200	62400	63600	Summary
C6	0.1804666666666667	0.19663333333333333	0.2147666666666667	0.17930000000000001	0.17326666666666668	0.16556666666666667	0.1660666666666667	0.17046666666666668	0.17826666666666668	0.18213333333333337	0.1818666666666667	0.18093333333333336	0.1788666666666667	0.17623333333333335	0.1669666666666667	0.15983333333333336	0.15916666666666668	0.16106666666666666	0.16	0.16183333333333336	0.16393333333333335	0.1657666666666667	0.1633666666666667	0.16596666666666668	0.17743333333333333	0.17623333333333335	0.18176666666666672	0.17803333333333335	0.18776666666666672	0.1935	0.19586666666666666	0.19810000000000003	0.18720000000000003	0.19303333333333336	0.19556666666666667	0.20713333333333336	0.20943333333333336	0.2144	0.2099	0.209	0.20813333333333336	0.21550000000000002	0.22343333333333337	0.22740000000000002	0.23610000000000006	0.24440000000000003	0.24793333333333337	0.24580000000000002	0.2441	0.24616666666666667	0.2443666666666667	0.23600000000000002	0.2384666666666667	0.24410000000000007	Low arginine supplementation with caffeine treatment.
C7	0.14743333333333333	0.15990000000000001	0.1835	0.15413333333333332	0.16066666666666665	0.1567333333333333	0.1618666666666667	0.1663666666666667	0.17336666666666667	0.1785	0.1846	0.18266666666666664	0.17769999999999997	0.17083333333333336	0.16700000000000004	0.16790000000000002	0.16536666666666666	0.1659	0.1618666666666667	0.1687	0.17436666666666667	0.17903333333333335	0.18189999999999998	0.1838	0.18686666666666665	0.19153333333333333	0.19296666666666665	0.20503333333333332	0.20566666666666666	0.21163333333333334	0.20376666666666665	0.19633333333333333	0.19443333333333335	0.19300000000000003	0.19616666666666668	0.1939666666666667	0.20710000000000003	0.2106	0.22056666666666666	0.21666666666666667	0.22886666666666666	0.23476666666666665	0.24866666666666667	0.2577	0.2726	0.2871666666666666	0.3032333333333333	0.31843333333333335	0.3323	0.34850000000000003	0.36613333333333326	0.3847666666666667	0.4113	0.4298666666666667	High arginine supplementation without caffeine treatment.
C8	0.1057	0.12326666666666668	0.13933333333333334	0.13856666666666664	0.14059999999999997	0.14830000000000002	0.15006666666666665	0.1593	0.15553333333333333	0.14766666666666664	0.1444	0.1466	0.15623333333333334	0.1569	0.1592	0.1549	0.15993333333333334	0.15636666666666665	0.1568333333333333	0.15636666666666668	0.16369999999999998	0.18166666666666667	0.18660000000000002	0.19416666666666668	0.19333333333333336	0.1929	0.19376666666666667	0.19033333333333333	0.1890333333333333	0.1866	0.18403333333333335	0.1835	0.1795	0.18573333333333333	0.18816666666666668	0.19056666666666666	0.18186666666666665	0.18256666666666668	0.18193333333333336	0.18133333333333335	0.1786	0.1831	0.1839666666666667	0.18523333333333333	0.18466666666666667	0.19426666666666667	0.2049	0.20743333333333336	0.20943333333333336	0.20786666666666664	0.21693333333333334	0.22863333333333333	0.25066666666666665	0.26933333333333337	Media control
C9	0.12506666666666666	0.14446666666666666	0.1607	0.15753333333333333	0.15580000000000002	0.15813333333333332	0.16563333333333333	0.17476666666666665	0.17766666666666667	0.169	0.16990000000000002	0.18546666666666667	0.19653333333333334	0.18856666666666666	0.18130000000000002	0.1691666666666667	0.17390000000000003	0.16553333333333334	0.16820000000000002	0.17926666666666669	0.204	0.22536666666666663	0.23223333333333332	0.21819999999999998	0.223	0.23430000000000004	0.243	0.24056666666666668	0.22446666666666668	0.23776666666666668	0.22653333333333334	0.2310333333333333	0.21146666666666666	0.22396666666666665	0.22103333333333333	0.2373333333333333	0.233	0.23943333333333336	0.22043333333333334	0.2265	0.22786666666666666	0.23703333333333332	0.24043333333333336	0.23416666666666666	0.2397	0.23873333333333335	0.2424666666666667	0.24243333333333336	0.24716666666666667	0.25876666666666676	0.2666	0.2696333333333334	0.2616333333333334	0.25533333333333336	Low arginine supplementation with caffeine treatment.
C10	0.1414	0.16536666666666666	0.18436666666666668	0.18446666666666667	0.1759666666666667	0.18583333333333332	0.204	0.20243333333333335	0.20296666666666666	0.19376666666666664	0.21633333333333335	0.22719999999999999	0.22456666666666666	0.2092333333333333	0.20316666666666663	0.20679999999999998	0.21053333333333332	0.19720000000000001	0.1978	0.20986666666666665	0.21636666666666668	0.24416666666666667	0.2519	0.2764333333333333	0.27549999999999997	0.2685666666666666	0.2665666666666666	0.2638	0.27856666666666663	0.2832666666666666	0.28456666666666663	0.29553333333333326	0.28569999999999995	0.3035333333333333	0.28306666666666663	0.2981666666666667	0.2918	0.3062666666666667	0.3042333333333333	0.30626666666666663	0.31553333333333333	0.3186333333333333	0.32563333333333333	0.32183333333333325	0.3295666666666666	0.3363333333333333	0.3477333333333333	0.36046666666666666	0.3784666666666667	0.3953	0.41043333333333326	0.42346666666666666	0.44416666666666665	0.45949999999999996	High arginine supplementation without caffeine treatment.
C11	0.1601	0.17263333333333333	0.19836666666666666	0.1990333333333333	0.20726666666666668	0.1835	0.19366666666666665	0.18596666666666664	0.19396666666666665	0.19779999999999998	0.19410000000000002	0.19626666666666667	0.2053	0.20353333333333334	0.2033	0.18266666666666664	0.19376666666666664	0.1786	0.1814	0.1805	0.1983	0.21233333333333335	0.2106	0.21199999999999997	0.20783333333333331	0.21146666666666666	0.1962	0.20176666666666665	0.17863333333333334	0.1859666666666667	0.16616666666666666	0.17803333333333335	0.1735	0.19276666666666667	0.19000000000000003	0.21976666666666667	0.21893333333333334	0.2251	0.19976666666666668	0.19899999999999998	0.20656666666666668	0.2172333333333333	0.2137	0.20256666666666667	0.19169999999999998	0.19779999999999998	0.19773333333333332	0.20263333333333333	0.19933333333333333	0.2079	0.2041333333333333	0.20036666666666667	0.1947333333333333	0.1970333333333333	High arginine supplementation with caffeine treatment.
C12	0.13843333333333332	0.14486666666666667	0.1544	0.15936666666666668	0.15969999999999998	0.1663	0.1829333333333333	0.19563333333333333	0.20010000000000003	0.2044	0.19866666666666666	0.21309999999999998	0.20603333333333332	0.19573333333333331	0.18436666666666665	0.17646666666666666	0.19096666666666665	0.1723	0.1747	0.18933333333333335	0.2115	0.2326666666666667	0.2222333333333333	0.22420000000000004	0.21559999999999999	0.2171	0.20206666666666664	0.2108	0.2013	0.20666666666666667	0.1892	0.21743333333333328	0.20626666666666668	0.2366	0.20756666666666668	0.24196666666666666	0.22826666666666665	0.24550000000000002	0.2279	0.22593333333333332	0.2382333333333333	0.2429	0.2585	0.2249	0.20706666666666665	0.20683333333333334	0.21573333333333333	0.2226	0.227	0.23629999999999998	0.24013333333333334	0.2242333333333333	0.22963333333333336	0.23986666666666667	Negative control with alanine supplementation with caffeine.
D1	0.09910000000000001	0.11993333333333334	0.14156666666666665	0.15703333333333333	0.1608	0.16433333333333333	0.16040000000000001	0.15893333333333334	0.15666666666666665	0.15643333333333334	0.15446666666666667	0.15396666666666667	0.1561	0.1592	0.15933333333333333	0.15806666666666666	0.15723333333333334	0.15496666666666667	0.15823333333333334	0.15713333333333335	0.1572	0.15396666666666667	0.15180000000000002	0.15263333333333332	0.1496333333333333	0.15059999999999998	0.15109999999999998	0.15223333333333333	0.14996666666666666	0.15016666666666667	0.15466666666666667	0.15546666666666667	0.16156666666666666	0.16336666666666666	0.1656	0.1625	0.16196666666666668	0.16463333333333333	0.16436666666666666	0.16313333333333335	0.16526666666666667	0.16726666666666667	0.1682	0.17006666666666667	0.16936666666666667	0.1724	0.17279999999999998	0.18066666666666667	0.18546666666666667	0.18663333333333335	0.18159999999999998	0.17523333333333335	0.17426666666666668	0.1747	Negative control with alanine supplementation with caffeine.
D2	0.10386666666666666	0.12393333333333334	0.14170000000000002	0.1479	0.15	0.15556666666666666	0.15536666666666665	0.15533333333333332	0.15306666666666666	0.1502666666666667	0.14516666666666667	0.14276666666666668	0.14306666666666668	0.144	0.14336666666666667	0.14343333333333333	0.14569999999999997	0.14486666666666667	0.14603333333333332	0.14366666666666664	0.1473	0.14673333333333333	0.14676666666666663	0.1456333333333333	0.14503333333333332	0.1484	0.14803333333333335	0.14893333333333333	0.1458	0.1481333333333333	0.1485	0.14896666666666666	0.14896666666666666	0.1501	0.15556666666666666	0.15786666666666668	0.15826666666666667	0.1551	0.15539999999999998	0.15753333333333333	0.1603	0.15873333333333337	0.15833333333333333	0.1589	0.16086666666666666	0.16306666666666667	0.16603333333333334	0.16990000000000002	0.1722	0.1731	0.17773333333333333	0.1823	0.18869999999999998	0.19003333333333336	Low arginine supplementation with caffeine treatment.
D3	0.14796666666666666	0.1721	0.1955	0.17420000000000002	0.17180000000000004	0.17066666666666666	0.16540000000000002	0.1661	0.16686666666666664	0.16733333333333333	0.16863333333333333	0.17200000000000001	0.18063333333333334	0.18613333333333335	0.18610000000000002	0.1795	0.17126666666666668	0.16203333333333333	0.16069999999999998	0.15803333333333333	0.15983333333333336	0.1608	0.16316666666666665	0.16676666666666665	0.16469999999999999	0.16253333333333334	0.15913333333333335	0.16183333333333336	0.1615	0.15896666666666667	0.16140000000000002	0.15816666666666668	0.15856666666666666	0.15036666666666665	0.1525	0.15263333333333332	0.1529	0.1514	0.15123333333333333	0.151	0.1527	0.1531	0.15006666666666668	0.1499	0.14953333333333332	0.1519	0.1514	0.15116666666666667	0.15153333333333333	0.154	0.15380000000000002	0.15276666666666663	0.15159999999999998	0.15296666666666667	Media control
D4	0.15033333333333332	0.17916666666666667	0.2105	0.1736333333333333	0.17546666666666666	0.17476666666666665	0.17199999999999996	0.1734333333333333	0.1762	0.1767	0.1774	0.17459999999999998	0.1687	0.158	0.15149999999999997	0.15239999999999998	0.15539999999999998	0.15279999999999996	0.15456666666666666	0.15463333333333332	0.15796666666666664	0.1572333333333333	0.15746666666666664	0.15926666666666664	0.1592333333333333	0.16439999999999996	0.17096666666666663	0.17329999999999998	0.16989999999999997	0.16596666666666668	0.17143333333333333	0.17306666666666667	0.1755	0.1745	0.1789333333333333	0.18203333333333335	0.18533333333333332	0.18869999999999998	0.19156666666666666	0.1953	0.20166666666666666	0.20879999999999999	0.21409999999999996	0.2221	0.2312	0.24366666666666667	0.25476666666666664	0.2663666666666667	0.27813333333333334	0.2903	0.3047	0.31903333333333334	0.33666666666666667	0.34863333333333335	Baseline condition with no supplementation or treatment.
D5	0.15303333333333333	0.1818	0.21343333333333334	0.16566666666666668	0.16753333333333334	0.16653333333333334	0.16753333333333334	0.16863333333333333	0.17290000000000003	0.17590000000000003	0.17926666666666669	0.17773333333333338	0.17533333333333334	0.16956666666666673	0.16566666666666668	0.16526666666666667	0.17036666666666667	0.1673	0.1758666666666667	0.17100000000000004	0.17733333333333334	0.1677666666666667	0.16563333333333335	0.16046666666666667	0.16256666666666666	0.16513333333333335	0.16980000000000003	0.17570000000000005	0.17623333333333335	0.1815	0.18106666666666668	0.18423333333333336	0.18836666666666668	0.1925666666666667	0.19546666666666668	0.19296666666666665	0.19110000000000002	0.19653333333333334	0.20023333333333335	0.20613333333333336	0.21520000000000003	0.2209	0.23293333333333335	0.24003333333333335	0.25123333333333336	0.2535	0.25816666666666666	0.2638333333333333	0.27430000000000004	0.2858	0.29943333333333333	0.30879999999999996	0.3241333333333334	0.3348	Baseline condition with no supplementation or treatment.
D6	0.16643333333333335	0.18960000000000002	0.20720000000000002	0.16183333333333336	0.15956666666666672	0.16490000000000005	0.16783333333333336	0.1668333333333334	0.1638333333333334	0.16846666666666668	0.1660666666666667	0.17590000000000006	0.1775333333333334	0.18180000000000004	0.1739666666666667	0.17000000000000004	0.1760666666666667	0.18076666666666671	0.17760000000000006	0.17600000000000005	0.1753666666666667	0.19000000000000003	0.19723333333333337	0.19976666666666673	0.20686666666666667	0.20973333333333335	0.2221666666666667	0.22113333333333338	0.22436666666666671	0.22783333333333336	0.22413333333333338	0.23030000000000003	0.22943333333333338	0.23700000000000002	0.23983333333333337	0.24463333333333337	0.25053333333333333	0.2515666666666667	0.25183333333333335	0.24986666666666668	0.25933333333333336	0.2749333333333334	0.2881666666666667	0.2939666666666667	0.2987	0.3098666666666667	0.3234000000000001	0.3452	0.3625666666666667	0.38153333333333334	0.3967666666666667	0.41386666666666666	0.43450000000000005	0.44650000000000006	Negative control with alanine supplementation without caffeine.
D7	0.1489666666666667	0.17293333333333336	0.1992666666666667	0.1680666666666667	0.17093333333333335	0.17333333333333334	0.17200000000000001	0.1717666666666667	0.16893333333333335	0.16723333333333334	0.16590000000000002	0.1663666666666667	0.17433333333333334	0.18633333333333335	0.19313333333333335	0.19816666666666669	0.20596666666666671	0.21903333333333333	0.228	0.2312666666666667	0.2346666666666667	0.24063333333333334	0.2550333333333334	0.2691666666666667	0.27826666666666666	0.2813666666666667	0.28163333333333335	0.28886666666666666	0.29300000000000004	0.29883333333333334	0.30613333333333337	0.31583333333333335	0.32843333333333335	0.3377333333333334	0.33693333333333336	0.34513333333333335	0.3522666666666667	0.3661666666666667	0.37110000000000004	0.37943333333333334	0.3915666666666667	0.4123333333333334	0.4328	0.44710000000000005	0.4566333333333334	0.46926666666666667	0.48836666666666667	0.5085666666666667	0.5257666666666667	0.5452	0.5644333333333335	0.5702333333333334	0.5937	0.6095666666666667	Low arginine supplementation without caffeine treatment.
D8	0.14416666666666667	0.1642	0.18423333333333333	0.15486666666666668	0.15233333333333332	0.15006666666666668	0.1491	0.15243333333333334	0.16816666666666666	0.17256666666666665	0.17699999999999996	0.1792	0.19786666666666666	0.21413333333333337	0.2118	0.20833333333333334	0.20976666666666666	0.21546666666666667	0.22866666666666666	0.23286666666666667	0.2424666666666667	0.2492	0.2530666666666667	0.2568333333333333	0.2569666666666666	0.2627333333333333	0.26920000000000005	0.27646666666666664	0.28140000000000004	0.28783333333333333	0.2967333333333333	0.30316666666666664	0.3088666666666667	0.3092	0.3159	0.3202333333333333	0.3252	0.3353333333333333	0.33926666666666666	0.3442	0.34546666666666664	0.3534333333333333	0.35826666666666673	0.3589	0.3611	0.3615333333333333	0.36410000000000003	0.36810000000000004	0.3720333333333334	0.3772666666666667	0.3798333333333333	0.3887333333333334	0.3932666666666667	0.3964666666666667	High arginine supplementation with caffeine treatment.
D9	0.11103333333333333	0.13603333333333334	0.15793333333333334	0.16676666666666665	0.16923333333333335	0.1821	0.1826	0.19443333333333332	0.18946666666666667	0.19740000000000002	0.20673333333333332	0.22293333333333332	0.23606666666666667	0.24176666666666666	0.24913333333333332	0.2503333333333333	0.25456666666666666	0.25630000000000003	0.27910000000000007	0.2953	0.317	0.32830000000000004	0.33863333333333334	0.34446666666666664	0.3476333333333333	0.3536333333333333	0.3766333333333334	0.38400000000000006	0.3980333333333334	0.4101666666666666	0.4272666666666667	0.4364333333333333	0.4384333333333333	0.4451	0.45103333333333334	0.4511	0.45186666666666664	0.4592333333333333	0.46959999999999996	0.4847666666666666	0.5060666666666667	0.5259666666666667	0.5480333333333333	0.5641666666666666	0.5846333333333333	0.6039	0.6269	0.6512	0.6775666666666668	0.7061666666666667	0.7403333333333334	0.7794	0.8146666666666667	0.8375333333333334	High arginine supplementation without caffeine treatment.
D10	0.12263333333333333	0.14533333333333334	0.1718666666666667	0.2064	0.2115	0.21846666666666667	0.20236666666666667	0.21743333333333334	0.2269	0.23863333333333334	0.23706666666666668	0.24333333333333332	0.2686	0.3006	0.30549999999999994	0.2932666666666666	0.28240000000000004	0.2886333333333333	0.3026	0.30739999999999995	0.3066666666666667	0.3295666666666667	0.338	0.3465	0.33390000000000003	0.3385666666666667	0.35686666666666667	0.36246666666666666	0.3740333333333333	0.3763	0.39163333333333333	0.39666666666666667	0.40463333333333334	0.3999333333333333	0.38926666666666665	0.3932666666666667	0.39396666666666674	0.41159999999999997	0.4091666666666667	0.41283333333333333	0.4154333333333333	0.43	0.4408666666666667	0.437	0.42743333333333333	0.42179999999999995	0.42313333333333336	0.43896666666666667	0.4505666666666667	0.46093333333333336	0.45726666666666665	0.44353333333333333	0.4538333333333333	0.4630666666666667	Caffeine treatment without arginine supplementation.
D11	0.1003	0.11693333333333333	0.13476666666666667	0.1386333333333333	0.14043333333333333	0.1383333333333333	0.13626666666666667	0.14106666666666665	0.15133333333333332	0.16423333333333334	0.1777	0.19286666666666666	0.21603333333333333	0.23986666666666667	0.2479	0.25123333333333336	0.2396666666666667	0.24596666666666667	0.23956666666666668	0.2533666666666667	0.2513	0.2781666666666667	0.2771333333333334	0.2792333333333334	0.26253333333333334	0.26616666666666666	0.27766666666666673	0.2896666666666667	0.30483333333333335	0.3213000000000001	0.3336333333333334	0.32616666666666666	0.3146333333333334	0.3048	0.3146333333333334	0.3401333333333334	0.3702000000000001	0.3699333333333334	0.3527333333333334	0.3239666666666667	0.3138000000000001	0.3113333333333334	0.339	0.34053333333333335	0.37666666666666676	0.4011	0.47066666666666673	0.4487666666666667	0.4219	0.3773666666666667	0.3743666666666667	0.3916000000000001	0.39196666666666674	0.40233333333333343	Media control
D12	0.1205	0.1355333333333333	0.152	0.16393333333333332	0.16536666666666666	0.16363333333333333	0.16216666666666668	0.16223333333333334	0.17273333333333332	0.16936666666666667	0.16889999999999997	0.1673	0.17223333333333332	0.1771	0.16756666666666664	0.1648333333333333	0.1595	0.15673333333333334	0.15370000000000003	0.1536	0.1567	0.16653333333333334	0.1656	0.17243333333333333	0.17443333333333333	0.17756666666666665	0.17333333333333334	0.16956666666666667	0.17250000000000001	0.18460000000000001	0.19010000000000002	0.1914	0.18823333333333334	0.1941333333333333	0.20163333333333333	0.20209999999999997	0.19010000000000002	0.17943333333333333	0.17326666666666668	0.17463333333333333	0.17573333333333332	0.1837	0.17536666666666667	0.17006666666666667	0.15673333333333336	0.15990000000000001	0.1628333333333333	0.16666666666666666	0.16873333333333332	0.16806666666666667	0.16656666666666667	0.16766666666666666	0.1707	0.17333333333333334	High arginine supplementation with caffeine treatment.
E1	0.08906666666666667	0.10770000000000002	0.12766666666666668	0.1398	0.14176666666666668	0.14463333333333334	0.14909999999999998	0.15226666666666666	0.15433333333333332	0.1523	0.1585	0.16116666666666665	0.16353333333333334	0.16133333333333333	0.16136666666666666	0.1662	0.16426666666666664	0.16256666666666666	0.16173333333333334	0.16313333333333332	0.16296666666666668	0.16276666666666667	0.16283333333333336	0.16366666666666665	0.168	0.16913333333333333	0.1711	0.16403333333333334	0.16276666666666664	0.16093333333333334	0.16376666666666667	0.16366666666666665	0.16503333333333334	0.16596666666666668	0.16763333333333333	0.16566666666666666	0.16556666666666667	0.1638	0.1643	0.16336666666666666	0.1632	0.15953333333333333	0.15153333333333333	0.14743333333333333	0.14916666666666667	0.15113333333333334	0.15083333333333335	0.1488	0.1494	0.14916666666666667	0.149	0.15186666666666668	0.15266666666666664	0.15316666666666667	High arginine supplementation with caffeine treatment.
E2	0.08916666666666666	0.10913333333333332	0.13333333333333333	0.1369	0.1373	0.13306666666666667	0.13403333333333334	0.13773333333333332	0.13906666666666667	0.13913333333333333	0.14136666666666667	0.1479666666666667	0.15393333333333334	0.15393333333333334	0.15026666666666666	0.1484	0.14506666666666668	0.14283333333333334	0.1401	0.14346666666666666	0.14536666666666664	0.1471	0.14276666666666668	0.1401666666666667	0.14176666666666668	0.14446666666666666	0.14786666666666667	0.1499666666666667	0.1477	0.14816666666666667	0.14600000000000002	0.14313333333333333	0.1418	0.1421	0.14396666666666666	0.14126666666666668	0.1411	0.14523333333333333	0.1458	0.14570000000000002	0.1455	0.14843333333333333	0.14190000000000003	0.13799999999999998	0.13736666666666666	0.14626666666666666	0.15043333333333334	0.1590666666666667	0.15643333333333334	0.16003333333333333	0.15256666666666666	0.1507	0.15333333333333332	0.16003333333333333	Media control
E3	0.14143333333333333	0.15883333333333335	0.17953333333333332	0.14543333333333333	0.149	0.1467	0.15023333333333333	0.1482	0.15086666666666668	0.14666666666666667	0.14766666666666667	0.14846666666666666	0.15159999999999998	0.15336666666666668	0.15070000000000003	0.15323333333333333	0.1556	0.1585	0.15586666666666668	0.15406666666666666	0.15769999999999998	0.15969999999999998	0.16556666666666667	0.16596666666666668	0.1753	0.17479999999999998	0.17683333333333331	0.17836666666666667	0.17693333333333336	0.17830000000000001	0.1702	0.17149999999999999	0.17023333333333335	0.17336666666666667	0.1782	0.18106666666666663	0.1856	0.18546666666666667	0.1902	0.19526666666666667	0.20583333333333334	0.2138	0.21813333333333337	0.2212666666666667	0.23153333333333329	0.24409999999999998	0.25520000000000004	0.26016666666666666	0.26946666666666663	0.2802	0.29623333333333335	0.33179999999999993	0.3484	0.3576333333333333	High arginine supplementation without caffeine treatment.
E4	0.15346666666666667	0.16469999999999999	0.17856666666666665	0.12993333333333332	0.13709999999999997	0.13959999999999997	0.14003333333333332	0.13896666666666666	0.1413333333333333	0.13959999999999997	0.14036666666666664	0.14073333333333332	0.14379999999999998	0.1446333333333333	0.1443333333333333	0.148	0.1513	0.15163333333333331	0.1482333333333333	0.1441333333333333	0.14769999999999997	0.14983333333333332	0.1499	0.14406666666666665	0.14579999999999996	0.1496333333333333	0.15369999999999998	0.15106666666666665	0.14569999999999997	0.14806666666666665	0.14709999999999998	0.14876666666666669	0.148	0.15003333333333332	0.15146666666666664	0.15016666666666664	0.15226666666666666	0.15416666666666665	0.1544333333333333	0.15246666666666664	0.15603333333333333	0.15879999999999997	0.15789999999999998	0.15403333333333333	0.153	0.1576	0.15946666666666665	0.15943333333333332	0.1576	0.15773333333333334	0.1577333333333333	0.15946666666666665	0.16149999999999998	0.16369999999999998	Caffeine treatment without arginine supplementation.
E5	0.1674	0.1799333333333333	0.19410000000000002	0.1425	0.15003333333333332	0.1551	0.15073333333333333	0.14976666666666666	0.15026666666666666	0.14873333333333333	0.1502	0.15196666666666667	0.1547666666666667	0.15703333333333333	0.15506666666666669	0.1544	0.15263333333333334	0.15236666666666668	0.1544	0.1589	0.1653	0.16783333333333336	0.16553333333333334	0.16193333333333335	0.1618666666666667	0.1618	0.16176666666666664	0.16243333333333335	0.1576	0.1577666666666667	0.15483333333333335	0.15623333333333334	0.15739999999999998	0.16033333333333333	0.16269999999999998	0.16240000000000002	0.1598	0.15956666666666666	0.1591	0.16183333333333336	0.16490000000000002	0.16846666666666668	0.1669333333333333	0.16786666666666664	0.16856666666666667	0.17303333333333334	0.17559999999999998	0.1774	0.1798	0.18166666666666664	0.18386666666666665	0.18813333333333335	0.18976666666666667	0.19086666666666666	Negative control with alanine supplementation with caffeine.
E6	0.14003333333333334	0.16373333333333334	0.1874	0.14443333333333333	0.1459	0.14643333333333333	0.14980000000000002	0.14920000000000003	0.1546666666666667	0.1535	0.16053333333333333	0.16490000000000002	0.17356666666666673	0.17990000000000003	0.18236666666666668	0.18746666666666667	0.19663333333333333	0.20703333333333337	0.21853333333333333	0.22456666666666666	0.23450000000000001	0.2384666666666667	0.2446	0.2497666666666667	0.2602666666666667	0.26296666666666674	0.26833333333333337	0.27540000000000003	0.2827	0.2843333333333333	0.27910000000000007	0.2779666666666667	0.28140000000000004	0.2899333333333333	0.2972666666666667	0.30069999999999997	0.3038	0.3117666666666667	0.31943333333333335	0.32326666666666665	0.3252333333333333	0.3302333333333333	0.3412	0.35336666666666666	0.36546666666666666	0.37786666666666674	0.38976666666666665	0.403	0.4146666666666667	0.4277	0.44029999999999997	0.4507666666666667	0.4645333333333334	0.47433333333333333	Baseline condition with no supplementation or treatment.
E7	0.13776666666666668	0.15233333333333332	0.1725	0.14053333333333332	0.14916666666666667	0.14956666666666668	0.15966666666666665	0.15953333333333333	0.16853333333333334	0.1708666666666667	0.17816666666666667	0.18766666666666665	0.1986	0.2129	0.21703333333333333	0.2308	0.2379	0.24696666666666664	0.24463333333333334	0.24906666666666666	0.2588333333333333	0.2666333333333333	0.2716	0.2763333333333333	0.2864666666666667	0.2902666666666667	0.29200000000000004	0.2966666666666667	0.31193333333333334	0.32430000000000003	0.3262	0.3321	0.333	0.34013333333333334	0.34086666666666665	0.3431333333333333	0.34779999999999994	0.351	0.3526	0.3513333333333333	0.3515333333333333	0.3549	0.3578666666666666	0.36260000000000003	0.36366666666666664	0.3636333333333333	0.3555	0.35533333333333333	0.35736666666666667	0.36660000000000004	0.37553333333333333	0.3901333333333334	0.3981333333333333	0.40340000000000004	Low arginine supplementation with caffeine treatment.
E8	0.11516666666666668	0.13746666666666665	0.15983333333333336	0.16246666666666668	0.16306666666666667	0.16283333333333336	0.17003333333333334	0.17273333333333332	0.18153333333333332	0.18489999999999998	0.19216666666666668	0.20443333333333333	0.21280000000000002	0.2320333333333333	0.23293333333333333	0.24493333333333334	0.25056666666666666	0.2628	0.2662	0.2678333333333333	0.2793666666666667	0.2894333333333334	0.30036666666666667	0.3058666666666667	0.31739999999999996	0.3156333333333334	0.3134333333333333	0.31856666666666666	0.33203333333333335	0.345	0.34603333333333325	0.3531333333333333	0.3626	0.3725333333333333	0.38303333333333334	0.3781333333333334	0.37766666666666665	0.37589999999999996	0.3748333333333333	0.3680999999999999	0.3625333333333334	0.36766666666666664	0.37209999999999993	0.37679999999999997	0.3763	0.37736666666666663	0.3724	0.3746333333333333	0.3755333333333333	0.3764	0.3761666666666667	0.38293333333333335	0.3867	0.38906666666666667	Caffeine treatment without arginine supplementation.
E9	0.10743333333333334	0.1294	0.1448	0.14336666666666667	0.13783333333333334	0.13816666666666666	0.14003333333333334	0.14733333333333334	0.1587333333333333	0.16486666666666663	0.17603333333333335	0.18463333333333332	0.19293333333333332	0.20046666666666665	0.2059	0.21373333333333333	0.21613333333333332	0.22126666666666664	0.22676666666666667	0.2369	0.24723333333333333	0.25336666666666663	0.2554666666666667	0.25579999999999997	0.26763333333333333	0.2719333333333333	0.27796666666666664	0.2842	0.2907666666666667	0.3039333333333334	0.3016666666666667	0.3045333333333333	0.3023333333333333	0.3083	0.32206666666666667	0.3275666666666667	0.3330666666666667	0.3320666666666667	0.33723333333333333	0.3443666666666667	0.35169999999999996	0.36023333333333335	0.36050000000000004	0.3673333333333333	0.3692333333333333	0.3729	0.3685666666666667	0.37156666666666666	0.37293333333333334	0.37696666666666667	0.37376666666666664	0.3809666666666667	0.38000000000000006	0.3816	High arginine supplementation with caffeine treatment.
E10	0.09973333333333334	0.12240000000000001	0.14333333333333334	0.14096666666666666	0.14106666666666667	0.14473333333333335	0.16146666666666668	0.16996666666666668	0.1828	0.1878	0.1976	0.20863333333333334	0.22319999999999998	0.2412	0.24843333333333337	0.26300000000000007	0.2683666666666667	0.28240000000000004	0.2748	0.2761	0.28140000000000004	0.2927	0.3050333333333333	0.3183	0.34706666666666663	0.3524	0.3532	0.3538666666666667	0.37533333333333335	0.38693333333333335	0.3806666666666667	0.3829666666666667	0.3912333333333333	0.4084999999999999	0.43226666666666663	0.4286666666666667	0.43593333333333334	0.43470000000000003	0.4373666666666667	0.4377	0.4487666666666667	0.46386666666666665	0.4706333333333334	0.4734333333333334	0.4835666666666667	0.48783333333333334	0.4788333333333334	0.48983333333333334	0.5034333333333333	0.5246666666666666	0.5346000000000001	0.5508000000000001	0.5587666666666666	0.5683333333333334	Negative control with alanine supplementation without caffeine.
