Name,Monoisotopic Mass,InChI Key,Chemical Formula,CCS Type,Adduct Type,Data Source / Predictor,m/z,CCS Value (Å²),Reference
Glutathione,307.083805981,[M+Na-2H]-,Predicted,AllCCS,328.058471981,166.2,32859911,RWSXRVCMGQZWBV-WDSKDSINSA-N,C10H17N3O6S
Glutathione,307.083805981,[M+HCOO]-,Predicted,AllCCS,352.082006981,167.0,32859911,RWSXRVCMGQZWBV-WDSKDSINSA-N,C10H17N3O6S
Alanylglycine,146.06914219,[M+H]+,Predicted,DeepCCS,147.07641819,131.016,30932474,CXISPYVYMQWFLE-VKHMYHEASA-N,C5H10N2O3
Alanylglycine,146.06914219,[M-H]-,Predicted,DeepCCS,145.06186619000002,127.189,30932474,CXISPYVYMQWFLE-VKHMYHEASA-N,C5H10N2O3
Alanylglycine,146.06914219,[M-2H]-,Predicted,DeepCCS,72.53093309500001,164.528,30932474,CXISPYVYMQWFLE-VKHMYHEASA-N,C5H10N2O3
Alanylglycine,146.06914219,[M+Na]+,Predicted,DeepCCS,169.05836019,140.068,30932474,CXISPYVYMQWFLE-VKHMYHEASA-N,C5H10N2O3
Isocitric acid,192.02700261,[M+H]+,Predicted,DarkChem,193.03427861,142.236,31661259,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M-H]-,Predicted,DarkChem,191.01972661000002,136.977,31661259,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M+H]+,Predicted,AllCCS,193.03427861,141.804,32859911,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M-H]-,Predicted,AllCCS,191.01972661000002,132.738,32859911,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M+H]+,Predicted,DeepCCS,193.03427861,131.13,30932474,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M-H]-,Predicted,DeepCCS,191.01972661000002,127.305,30932474,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M-2H]-,Predicted,DeepCCS,95.50986330500001,164.929,30932474,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M+Na]+,Predicted,DeepCCS,215.01622061,140.468,30932474,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M+H]+,Predicted,AllCCS,193.03427861,141.8,32859911,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M+H-H2O]+,Predicted,AllCCS,175.02371361000002,138.1,32859911,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M+NH4]+,Predicted,AllCCS,210.06082561000002,145.3,32859911,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M+Na]+,Predicted,AllCCS,215.01622061,146.3,32859911,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M-H]-,Predicted,AllCCS,191.01972661000002,132.7,32859911,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M+Na-2H]-,Predicted,AllCCS,213.00166861000002,133.9,32859911,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Isocitric acid,192.02700261,[M+HCOO]-,Predicted,AllCCS,237.02520361,135.2,32859911,ODBLHEXUDAPZAU-UHFFFAOYSA-N,C6H8O7
Mevalonic acid,148.073558872,[M+H]+,Predicted,DarkChem,149.080834872,133.536,31661259,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M-H]-,Predicted,DarkChem,147.06628287200002,127.993,31661259,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M+H]+,Predicted,AllCCS,149.080834872,133.967,32859911,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M-H]-,Predicted,AllCCS,147.06628287200002,130.349,32859911,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M+H]+,Predicted,DeepCCS,149.080834872,126.814,30932474,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M-H]-,Predicted,DeepCCS,147.06628287200002,122.984,30932474,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M-2H]-,Predicted,DeepCCS,73.53314143600001,159.809,30932474,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M+Na]+,Predicted,DeepCCS,171.062776872,135.381,30932474,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M+H]+,Predicted,AllCCS,149.080834872,134.0,32859911,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M+H-H2O]+,Predicted,AllCCS,131.070269872,130.0,32859911,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M+NH4]+,Predicted,AllCCS,166.10738187200002,137.7,32859911,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M+Na]+,Predicted,AllCCS,171.062776872,138.8,32859911,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M-H]-,Predicted,AllCCS,147.06628287200002,130.3,32859911,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M+Na-2H]-,Predicted,AllCCS,169.048224872,132.7,32859911,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
Mevalonic acid,148.073558872,[M+HCOO]-,Predicted,AllCCS,193.071759872,135.3,32859911,KJTLQQUUPVSXIM-ZCFIWIBFSA-N,C6H12O4
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+H]+,Predicted,DeepCCS,912.164743109,193.115,30932474,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M-H]-,Predicted,DeepCCS,910.1501911089999,191.29,30932474,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M-2H]-,Predicted,DeepCCS,455.07509555449997,225.558,30932474,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+Na]+,Predicted,DeepCCS,934.146685109,200.189,30932474,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+H]+,Predicted,AllCCS,912.164743109,263.5,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+H-H2O]+,Predicted,AllCCS,894.154178109,264.1,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+NH4]+,Predicted,AllCCS,929.191290109,262.8,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+Na]+,Predicted,AllCCS,934.146685109,262.7,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M-H]-,Predicted,AllCCS,910.1501911089999,265.9,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+Na-2H]-,Predicted,AllCCS,932.1321331089999,270.4,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
3-Hydroxy-3-methylglutaryl-CoA,911.157467109,[M+HCOO]-,Predicted,AllCCS,956.155668109,275.4,32859911,CABVTRNMFUVUDM-VRHQGPGLSA-N,C27H44N7O20P3S
