Name,Monoisotopic Mass,InChI Key,Chemical Formula,CCS Type,Adduct Type,Data Source / Predictor,m/z,CCS Value (Å²),Reference
Sphinganine 1-phosphate,381.264409907,[M+Na]+,Predicted,DeepCCS,404.253627907,202.49,30932474,YHEDRJPUIRMZMP-ZWKOTPCHSA-N,C18H40NO5P
Sphinganine 1-phosphate,381.264409907,[M+H]+,Predicted,AllCCS,382.271685907,203.3,32859911,YHEDRJPUIRMZMP-ZWKOTPCHSA-N,C18H40NO5P
Sphinganine 1-phosphate,381.264409907,[M+H-H2O]+,Predicted,AllCCS,364.261120907,201.0,32859911,YHEDRJPUIRMZMP-ZWKOTPCHSA-N,C18H40NO5P
Sphinganine 1-phosphate,381.264409907,[M+NH4]+,Predicted,AllCCS,399.298232907,205.5,32859911,YHEDRJPUIRMZMP-ZWKOTPCHSA-N,C18H40NO5P
Sphinganine 1-phosphate,381.264409907,[M+Na]+,Predicted,AllCCS,404.253627907,206.1,32859911,YHEDRJPUIRMZMP-ZWKOTPCHSA-N,C18H40NO5P
Sphinganine 1-phosphate,381.264409907,[M-H]-,Predicted,AllCCS,380.257133907,195.1,32859911,YHEDRJPUIRMZMP-ZWKOTPCHSA-N,C18H40NO5P
Sphinganine 1-phosphate,381.264409907,[M+Na-2H]-,Predicted,AllCCS,402.23907590700003,196.6,32859911,YHEDRJPUIRMZMP-ZWKOTPCHSA-N,C18H40NO5P
Sphinganine 1-phosphate,381.264409907,[M+HCOO]-,Predicted,AllCCS,426.262610907,198.4,32859911,YHEDRJPUIRMZMP-ZWKOTPCHSA-N,C18H40NO5P
5-Amino-6-(5'-phosphoribitylamino)uracil,356.073314674,[M+H]+,Predicted,DeepCCS,357.080590674,176.033,30932474,RQRINYISXYAZKL-RPDRRWSUSA-N,C9H17N4O9P
5-Amino-6-(5'-phosphoribitylamino)uracil,356.073314674,[M-H]-,Predicted,DeepCCS,355.066038674,173.447,30932474,RQRINYISXYAZKL-RPDRRWSUSA-N,C9H17N4O9P
5-Amino-6-(5'-phosphoribitylamino)uracil,356.073314674,[M-2H]-,Predicted,DeepCCS,177.533019337,208.37,30932474,RQRINYISXYAZKL-RPDRRWSUSA-N,C9H17N4O9P
5-Amino-6-(5'-phosphoribitylamino)uracil,356.073314674,[M+Na]+,Predicted,DeepCCS,379.062532674,184.559,30932474,RQRINYISXYAZKL-RPDRRWSUSA-N,C9H17N4O9P
5-Amino-6-(5'-phosphoribitylamino)uracil,356.073314674,[M+H]+,Predicted,AllCCS,357.080590674,174.8,32859911,RQRINYISXYAZKL-RPDRRWSUSA-N,C9H17N4O9P
5-Amino-6-(5'-phosphoribitylamino)uracil,356.073314674,[M+H-H2O]+,Predicted,AllCCS,339.070025674,172.1,32859911,RQRINYISXYAZKL-RPDRRWSUSA-N,C9H17N4O9P
5-Amino-6-(5'-phosphoribitylamino)uracil,356.073314674,[M+NH4]+,Predicted,AllCCS,374.107137674,177.3,32859911,RQRINYISXYAZKL-RPDRRWSUSA-N,C9H17N4O9P
5-Amino-6-(5'-phosphoribitylamino)uracil,356.073314674,[M+Na]+,Predicted,AllCCS,379.062532674,178.1,32859911,RQRINYISXYAZKL-RPDRRWSUSA-N,C9H17N4O9P
5-Amino-6-(5'-phosphoribitylamino)uracil,356.073314674,[M-H]-,Predicted,AllCCS,355.066038674,171.4,32859911,RQRINYISXYAZKL-RPDRRWSUSA-N,C9H17N4O9P
5-Amino-6-(5'-phosphoribitylamino)uracil,356.073314674,[M+Na-2H]-,Predicted,AllCCS,377.04798067400003,171.4,32859911,RQRINYISXYAZKL-RPDRRWSUSA-N,C9H17N4O9P
5-Amino-6-(5'-phosphoribitylamino)uracil,356.073314674,[M+HCOO]-,Predicted,AllCCS,401.071515674,171.6,32859911,RQRINYISXYAZKL-RPDRRWSUSA-N,C9H17N4O9P
Palmityl-CoA,1005.344873947,[M+H]+,Predicted,AllCCS,1006.352149947,292.788,32859911,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M-H]-,Predicted,AllCCS,1004.337597947,294.925,32859911,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M+H]+,Predicted,DeepCCS,1006.352149947,230.785,30932474,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M-H]-,Predicted,DeepCCS,1004.337597947,229.235,30932474,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M-2H]-,Predicted,DeepCCS,502.1687989735,264.144,30932474,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M+Na]+,Predicted,DeepCCS,1028.334091947,237.589,30932474,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M+H]+,Predicted,AllCCS,1006.352149947,292.8,32859911,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M+H-H2O]+,Predicted,AllCCS,988.341584947,293.4,32859911,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M+NH4]+,Predicted,AllCCS,1023.378696947,292.2,32859911,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M+Na]+,Predicted,AllCCS,1028.334091947,292.0,32859911,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M-H]-,Predicted,AllCCS,1004.337597947,294.9,32859911,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M+Na-2H]-,Predicted,AllCCS,1026.319539947,300.7,32859911,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
Palmityl-CoA,1005.344873947,[M+HCOO]-,Predicted,AllCCS,1050.343074947,307.0,32859911,MNBKLUUYKPBKDU-BBECNAHFSA-N,C37H66N7O17P3S
2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,271.140630116,[M+H]+,Predicted,DeepCCS,272.147906116,157.802,30932474,YBMOTEQVMANKGX-JAMMHHFISA-O,C11H19N4O4
2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,271.140630116,[M-H]-,Predicted,DeepCCS,270.133354116,155.444,30932474,YBMOTEQVMANKGX-JAMMHHFISA-O,C11H19N4O4
2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,271.140630116,[M-2H]-,Predicted,DeepCCS,135.066677058,188.33,30932474,YBMOTEQVMANKGX-JAMMHHFISA-O,C11H19N4O4
2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,271.140630116,[M+Na]+,Predicted,DeepCCS,294.129848116,163.895,30932474,YBMOTEQVMANKGX-JAMMHHFISA-O,C11H19N4O4
2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,271.140630116,[M+H]+,Predicted,AllCCS,272.147906116,160.9,32859911,YBMOTEQVMANKGX-JAMMHHFISA-O,C11H19N4O4
2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,271.140630116,[M+H-H2O]+,Predicted,AllCCS,254.13734111600002,157.8,32859911,YBMOTEQVMANKGX-JAMMHHFISA-O,C11H19N4O4
2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,271.140630116,[M+NH4]+,Predicted,AllCCS,289.174453116,163.8,32859911,YBMOTEQVMANKGX-JAMMHHFISA-O,C11H19N4O4
2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,271.140630116,[M+Na]+,Predicted,AllCCS,294.129848116,164.6,32859911,YBMOTEQVMANKGX-JAMMHHFISA-O,C11H19N4O4
2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,271.140630116,[M-H]-,Predicted,AllCCS,270.133354116,163.8,32859911,YBMOTEQVMANKGX-JAMMHHFISA-O,C11H19N4O4
2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,271.140630116,[M+Na-2H]-,Predicted,AllCCS,292.115296116,164.0,32859911,YBMOTEQVMANKGX-JAMMHHFISA-O,C11H19N4O4
2-(3-Carboxy-3-(methylammonio)propyl)-L-histidine,271.140630116,[M+HCOO]-,Predicted,AllCCS,316.138831116,164.3,32859911,YBMOTEQVMANKGX-JAMMHHFISA-O,C11H19N4O4
Thiosulfate,113.94453531,[M+H]+,Predicted,DarkChem,114.95181131000001,119.643,31661259,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M+H]+,Predicted,DarkChem,114.95181131000001,119.643,31661259,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M-H]-,Predicted,DarkChem,112.93725931,110.909,31661259,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M-H]-,Predicted,DarkChem,112.93725931,110.909,31661259,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M+H]+,Predicted,AllCCS,114.95181131000001,129.385,32859911,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M-H]-,Predicted,AllCCS,112.93725931,138.824,32859911,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M+H]+,Predicted,DeepCCS,114.95181131000001,129.121,30932474,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M-H]-,Predicted,DeepCCS,112.93725931,126.324,30932474,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M-2H]-,Predicted,DeepCCS,56.468629655,162.793,30932474,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M+Na]+,Predicted,DeepCCS,136.93375331000001,137.259,30932474,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M+H]+,Predicted,AllCCS,114.95181131000001,129.4,32859911,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M+H-H2O]+,Predicted,AllCCS,96.94124631000001,125.3,32859911,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M+NH4]+,Predicted,AllCCS,131.97835831,133.2,32859911,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M+Na]+,Predicted,AllCCS,136.93375331000001,134.3,32859911,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M-H]-,Predicted,AllCCS,112.93725931,138.8,32859911,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M+Na-2H]-,Predicted,AllCCS,134.91920131,144.5,32859911,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Thiosulfate,113.94453531,[M+HCOO]-,Predicted,AllCCS,158.94273631000002,150.7,32859911,DHCDFWKWKRSZHF-UHFFFAOYSA-N,H2O3S2
Phenylalanine,165.078978601,[M+H]+,Predicted,DarkChem,166.08625460099998,136.759,31661259,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M-H]-,Predicted,DarkChem,164.071702601,134.973,31661259,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M+H]+,Predicted,AllCCS,166.08625460099998,136.853,32859911,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M-H]-,Predicted,AllCCS,164.071702601,135.247,32859911,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M+H]+,Predicted,DeepCCS,166.08625460099998,133.926,30932474,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M+H]+,Predicted,DeepCCS,166.08625460099998,130.072,30932474,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M-H]-,Predicted,DeepCCS,164.071702601,130.506,30932474,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M-H]-,Predicted,DeepCCS,164.071702601,126.243,30932474,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M-2H]-,Predicted,DeepCCS,82.0358513005,167.718,30932474,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M+Na]+,Predicted,DeepCCS,188.06819660099998,143.256,30932474,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M-2H]-,Predicted,DeepCCS,82.0358513005,163.625,30932474,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M+Na]+,Predicted,DeepCCS,188.06819660099998,139.115,30932474,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M+H]+,Predicted,AllCCS,166.08625460099998,136.9,32859911,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M+H-H2O]+,Predicted,AllCCS,148.075689601,132.5,32859911,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M+NH4]+,Predicted,AllCCS,183.112801601,140.9,32859911,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M+Na]+,Predicted,AllCCS,188.06819660099998,142.0,32859911,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M-H]-,Predicted,AllCCS,164.071702601,135.2,32859911,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M+Na-2H]-,Predicted,AllCCS,186.05364460099997,136.3,32859911,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Phenylalanine,165.078978601,[M+HCOO]-,Predicted,AllCCS,210.07717960099998,137.6,32859911,COLNVLDHVKWLRT-QMMMGPOBSA-N,C9H11NO2
Uridine 5'-diphosphate,404.002196946,[M+H]+,Predicted,DarkChem,405.009472946,188.835,31661259,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M-H]-,Predicted,DarkChem,402.99492094600004,179.458,31661259,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M+H]+,Predicted,AllCCS,405.009472946,181.914,32859911,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M-H]-,Predicted,AllCCS,402.99492094600004,174.48,32859911,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M+H]+,Predicted,DeepCCS,405.009472946,169.467,30932474,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M-H]-,Predicted,DeepCCS,402.99492094600004,167.071,30932474,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M-2H]-,Predicted,DeepCCS,201.49746047300002,200.445,30932474,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M+Na]+,Predicted,DeepCCS,426.991414946,176.16,30932474,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M+H]+,Predicted,AllCCS,405.009472946,181.9,32859911,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M+H-H2O]+,Predicted,AllCCS,386.99890794600003,179.4,32859911,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M+NH4]+,Predicted,AllCCS,422.036019946,184.2,32859911,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M+Na]+,Predicted,AllCCS,426.991414946,184.9,32859911,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M-H]-,Predicted,AllCCS,402.99492094600004,174.5,32859911,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M+Na-2H]-,Predicted,AllCCS,424.97686294600004,174.5,32859911,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Uridine 5'-diphosphate,404.002196946,[M+HCOO]-,Predicted,AllCCS,449.000397946,174.6,32859911,XCCTYIAWTASOJW-XVFCMESISA-N,C9H14N2O12P2
Pantetheine 4'-phosphate,358.096358302,[M+H]+,Predicted,DeepCCS,359.103634302,168.626,30932474,JDMUPRLRUUMCTL-VIFPVBQESA-N,C11H23N2O7PS
Pantetheine 4'-phosphate,358.096358302,[M-H]-,Predicted,DeepCCS,357.089082302,166.268,30932474,JDMUPRLRUUMCTL-VIFPVBQESA-N,C11H23N2O7PS
Pantetheine 4'-phosphate,358.096358302,[M-2H]-,Predicted,DeepCCS,178.544541151,199.947,30932474,JDMUPRLRUUMCTL-VIFPVBQESA-N,C11H23N2O7PS
Pantetheine 4'-phosphate,358.096358302,[M+Na]+,Predicted,DeepCCS,381.085576302,175.175,30932474,JDMUPRLRUUMCTL-VIFPVBQESA-N,C11H23N2O7PS
Pantetheine 4'-phosphate,358.096358302,[M+H]+,Predicted,AllCCS,359.103634302,177.0,32859911,JDMUPRLRUUMCTL-VIFPVBQESA-N,C11H23N2O7PS
Pantetheine 4'-phosphate,358.096358302,[M+H-H2O]+,Predicted,AllCCS,341.093069302,174.7,32859911,JDMUPRLRUUMCTL-VIFPVBQESA-N,C11H23N2O7PS
Pantetheine 4'-phosphate,358.096358302,[M+NH4]+,Predicted,AllCCS,376.130181302,179.1,32859911,JDMUPRLRUUMCTL-VIFPVBQESA-N,C11H23N2O7PS
Pantetheine 4'-phosphate,358.096358302,[M+Na]+,Predicted,AllCCS,381.085576302,179.8,32859911,JDMUPRLRUUMCTL-VIFPVBQESA-N,C11H23N2O7PS
Pantetheine 4'-phosphate,358.096358302,[M-H]-,Predicted,AllCCS,357.089082302,175.9,32859911,JDMUPRLRUUMCTL-VIFPVBQESA-N,C11H23N2O7PS
Pantetheine 4'-phosphate,358.096358302,[M+Na-2H]-,Predicted,AllCCS,379.071024302,176.9,32859911,JDMUPRLRUUMCTL-VIFPVBQESA-N,C11H23N2O7PS
Pantetheine 4'-phosphate,358.096358302,[M+HCOO]-,Predicted,AllCCS,403.094559302,178.2,32859911,JDMUPRLRUUMCTL-VIFPVBQESA-N,C11H23N2O7PS
Glycerophosphocholine,257.102824366,[M+H]+,Predicted,DeepCCS,258.110100366,152.032,30932474,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P
Glycerophosphocholine,257.102824366,[M-H]-,Predicted,DeepCCS,256.095548366,149.816,30932474,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P
Glycerophosphocholine,257.102824366,[M-2H]-,Predicted,DeepCCS,128.047774183,183.278,30932474,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P
Glycerophosphocholine,257.102824366,[M+Na]+,Predicted,DeepCCS,280.092042366,157.944,30932474,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P
Glycerophosphocholine,257.102824366,[M+H]+,Predicted,AllCCS,258.110100366,155.6,32859911,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P
Glycerophosphocholine,257.102824366,[M+H-H2O]+,Predicted,AllCCS,240.099535366,152.5,32859911,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P
Glycerophosphocholine,257.102824366,[M+NH4]+,Predicted,AllCCS,275.136647366,158.4,32859911,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P
Glycerophosphocholine,257.102824366,[M+Na]+,Predicted,AllCCS,280.092042366,159.2,32859911,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P
Glycerophosphocholine,257.102824366,[M-H]-,Predicted,AllCCS,256.095548366,162.4,32859911,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P
Glycerophosphocholine,257.102824366,[M+Na-2H]-,Predicted,AllCCS,278.077490366,163.5,32859911,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P
Glycerophosphocholine,257.102824366,[M+HCOO]-,Predicted,AllCCS,302.101025366,164.7,32859911,SUHOQUVVVLNYQR-MRVPVSSYSA-N,C8H20NO6P
beta-D-Glucose 6-phosphate,260.029718526,[M+H]+,Predicted,DarkChem,261.036994526,154.671,31661259,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M-H]-,Predicted,DarkChem,259.022442526,148.848,31661259,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M+H]+,Predicted,DeepCCS,261.036994526,143.259,30932474,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M-H]-,Predicted,DeepCCS,259.022442526,140.863,30932474,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M-2H]-,Predicted,DeepCCS,129.511221263,175.44,30932474,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M+Na]+,Predicted,DeepCCS,283.018936526,149.898,30932474,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M+H]+,Predicted,AllCCS,261.036994526,156.8,32859911,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M+H-H2O]+,Predicted,AllCCS,243.02642952600002,153.2,32859911,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M+NH4]+,Predicted,AllCCS,278.063541526,160.2,32859911,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M+Na]+,Predicted,AllCCS,283.018936526,161.1,32859911,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M-H]-,Predicted,AllCCS,259.022442526,147.2,32859911,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M+Na-2H]-,Predicted,AllCCS,281.004384526,147.5,32859911,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
beta-D-Glucose 6-phosphate,260.029718526,[M+HCOO]-,Predicted,AllCCS,305.027919526,147.9,32859911,NBSCHQHZLSJFNQ-VFUOTHLCSA-N,C6H13O9P
Acetyl-CoA,809.125773051,[M+H]+,Predicted,AllCCS,810.1330490510001,249.766,32859911,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M-H]-,Predicted,AllCCS,808.118497051,247.98,32859911,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M+H]+,Predicted,DeepCCS,810.1330490510001,173.912,30932474,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M-H]-,Predicted,DeepCCS,808.118497051,171.976,30932474,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M-2H]-,Predicted,DeepCCS,404.0592485255,206.393,30932474,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M+Na]+,Predicted,DeepCCS,832.1149910510001,181.113,30932474,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M+H]+,Predicted,AllCCS,810.1330490510001,249.8,32859911,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M+H-H2O]+,Predicted,AllCCS,792.122484051,250.0,32859911,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M+NH4]+,Predicted,AllCCS,827.159596051,249.5,32859911,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M+Na]+,Predicted,AllCCS,832.1149910510001,249.4,32859911,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M-H]-,Predicted,AllCCS,808.118497051,248.0,32859911,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M+Na-2H]-,Predicted,AllCCS,830.100439051,251.8,32859911,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Acetyl-CoA,809.125773051,[M+HCOO]-,Predicted,AllCCS,854.123974051,256.1,32859911,ZSLZBFCDCINBPY-ZSJPKINUSA-N,C23H38N7O17P3S
Cholesterol,386.354866094,[M+H]+,Predicted,DarkChem,387.362142094,196.267,31661259,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
Cholesterol,386.354866094,[M-H]-,Predicted,DarkChem,385.347590094,194.295,31661259,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
Cholesterol,386.354866094,[M+H]+,Predicted,AllCCS,387.362142094,204.231,32859911,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
Cholesterol,386.354866094,[M-H]-,Predicted,AllCCS,385.347590094,202.196,32859911,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
Cholesterol,386.354866094,[M-2H]-,Predicted,DeepCCS,192.673795047,237.269,30932474,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
Cholesterol,386.354866094,[M+Na]+,Predicted,DeepCCS,409.344084094,211.529,30932474,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
Cholesterol,386.354866094,[M-2H]-,Predicted,DeepCCS,192.673795047,232.956,30932474,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
Cholesterol,386.354866094,[M+Na]+,Predicted,DeepCCS,409.344084094,208.309,30932474,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
Cholesterol,386.354866094,[M+H]+,Predicted,AllCCS,387.362142094,204.2,32859911,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
Cholesterol,386.354866094,[M+H-H2O]+,Predicted,AllCCS,369.351577094,202.1,32859911,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
Cholesterol,386.354866094,[M+NH4]+,Predicted,AllCCS,404.388689094,206.2,32859911,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
Cholesterol,386.354866094,[M+Na]+,Predicted,AllCCS,409.344084094,206.8,32859911,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O
