,Molecule List Name,Precursor Name,Precursor Formula,Precursor Adduct,Precursor Charge,Product m/z,Product Charge,CCS
1170,AllCCS-32859911,Fumaric acid,C4H4O4,[M+NH4]+,1.0,134.0448,1.0,131.0
1171,AllCCS-32859911,Fumaric acid,C4H4O4,[M+Na]+,1.0,139.0002,1.0,132.2
1173,AllCCS-32859911,Fumaric acid,C4H4O4,[M+Na-2H]-,-1.0,136.9856,-1.0,124.3
1174,AllCCS-32859911,Fumaric acid,C4H4O4,[M+HCOO]-,-1.0,161.0092,-1.0,127.7
1175,DarkChem-31661259,Nicotinamide riboside,C11H15N2O5,[M+H]+,1.0,256.1054,1.0,158.7
1176,DarkChem-31661259,Nicotinamide riboside,C11H15N2O5,[M-H]-,-1.0,254.0908,-1.0,155.7
1177,AllCCS-32859911,Nicotinamide riboside,C11H15N2O5,[M+H]+,1.0,256.1054,1.0,156.0
1178,AllCCS-32859911,Nicotinamide riboside,C11H15N2O5,[M-H]-,-1.0,254.0908,-1.0,156.9
1179,DeepCCS-30932474,Nicotinamide riboside,C11H15N2O5,[M+H]+,1.0,256.1054,1.0,154.4
1180,DeepCCS-30932474,Nicotinamide riboside,C11H15N2O5,[M-H]-,-1.0,254.0908,-1.0,152.0
1181,DeepCCS-30932474,Nicotinamide riboside,C11H15N2O5,[M-2H]2-,,127.0454,,186.8
1182,DeepCCS-30932474,Nicotinamide riboside,C11H15N2O5,[M+Na]+,1.0,278.0873,1.0,161.1
1184,AllCCS-32859911,Nicotinamide riboside,C11H15N2O5,[M+H-H2O]+,1.0,238.0948,1.0,152.4
1185,AllCCS-32859911,Nicotinamide riboside,C11H15N2O5,[M+NH4]+,1.0,273.1319,1.0,159.4
1186,AllCCS-32859911,Nicotinamide riboside,C11H15N2O5,[M+Na]+,1.0,278.0873,1.0,160.3
1188,AllCCS-32859911,Nicotinamide riboside,C11H15N2O5,[M+Na-2H]-,-1.0,276.0728,-1.0,156.5
1189,AllCCS-32859911,Nicotinamide riboside,C11H15N2O5,[M+HCOO]-,-1.0,300.0963,-1.0,156.2
1190,DarkChem-31661259,L-3-Hydroxykynurenine,C10H12N2O4,[M+H]+,1.0,225.087,1.0,152.1
1191,DarkChem-31661259,L-3-Hydroxykynurenine,C10H12N2O4,[M-H]-,-1.0,223.0724,-1.0,150.8
1192,DeepCCS-30932474,L-3-Hydroxykynurenine,C10H12N2O4,[M+H]+,1.0,225.087,1.0,150.9
1193,DeepCCS-30932474,L-3-Hydroxykynurenine,C10H12N2O4,[M-H]-,-1.0,223.0724,-1.0,148.5
1194,DeepCCS-30932474,L-3-Hydroxykynurenine,C10H12N2O4,[M-2H]2-,,111.5362,,181.6
1195,DeepCCS-30932474,L-3-Hydroxykynurenine,C10H12N2O4,[M+Na]+,1.0,247.0689,1.0,156.8
1196,AllCCS-32859911,L-3-Hydroxykynurenine,C10H12N2O4,[M+H]+,1.0,225.087,1.0,150.3
1197,AllCCS-32859911,L-3-Hydroxykynurenine,C10H12N2O4,[M+H-H2O]+,1.0,207.0764,1.0,146.5
1198,AllCCS-32859911,L-3-Hydroxykynurenine,C10H12N2O4,[M+NH4]+,1.0,242.1135,1.0,153.9
1199,AllCCS-32859911,L-3-Hydroxykynurenine,C10H12N2O4,[M+Na]+,1.0,247.0689,1.0,154.9
1200,AllCCS-32859911,L-3-Hydroxykynurenine,C10H12N2O4,[M-H]-,-1.0,223.0724,-1.0,147.4
1201,AllCCS-32859911,L-3-Hydroxykynurenine,C10H12N2O4,[M+Na-2H]-,-1.0,245.0544,-1.0,147.7
1202,AllCCS-32859911,L-3-Hydroxykynurenine,C10H12N2O4,[M+HCOO]-,-1.0,269.0779,-1.0,148.2
1203,DarkChem-31661259,2-Isopropylmalic acid,C7H12O5,[M+H]+,1.0,177.0757,1.0,138.7
1204,DarkChem-31661259,2-Isopropylmalic acid,C7H12O5,[M-H]-,-1.0,175.0612,-1.0,132.7
1205,AllCCS-32859911,2-Isopropylmalic acid,C7H12O5,[M+H]+,1.0,177.0757,1.0,139.4
1206,AllCCS-32859911,2-Isopropylmalic acid,C7H12O5,[M-H]-,-1.0,175.0612,-1.0,134.5
1207,DeepCCS-30932474,2-Isopropylmalic acid,C7H12O5,[M+H]+,1.0,177.0757,1.0,131.9
1208,DeepCCS-30932474,2-Isopropylmalic acid,C7H12O5,[M-H]-,-1.0,175.0612,-1.0,129.0
1209,DeepCCS-30932474,2-Isopropylmalic acid,C7H12O5,[M-2H]2-,,87.5306,,165.4
1210,DeepCCS-30932474,2-Isopropylmalic acid,C7H12O5,[M+Na]+,1.0,199.0577,1.0,141.0
1212,AllCCS-32859911,2-Isopropylmalic acid,C7H12O5,[M+H-H2O]+,1.0,159.0652,1.0,135.6
1213,AllCCS-32859911,2-Isopropylmalic acid,C7H12O5,[M+NH4]+,1.0,194.1023,1.0,142.9
1214,AllCCS-32859911,2-Isopropylmalic acid,C7H12O5,[M+Na]+,1.0,199.0577,1.0,144.0
1216,AllCCS-32859911,2-Isopropylmalic acid,C7H12O5,[M+Na-2H]-,-1.0,197.0431,-1.0,136.2
1217,AllCCS-32859911,2-Isopropylmalic acid,C7H12O5,[M+HCOO]-,-1.0,221.0667,-1.0,138.1
1218,DarkChem-31661259,Pyroglutamic acid,C5H7NO3,[M+H]+,1.0,130.0499,1.0,128.1
1219,DarkChem-31661259,Pyroglutamic acid,C5H7NO3,[M-H]-,-1.0,128.0353,-1.0,122.9
1220,AllCCS-32859911,Pyroglutamic acid,C5H7NO3,[M+H]+,1.0,130.0499,1.0,128.7
1221,AllCCS-32859911,Pyroglutamic acid,C5H7NO3,[M-H]-,-1.0,128.0353,-1.0,122.9
1222,DeepCCS-30932474,Pyroglutamic acid,C5H7NO3,[M+H]+,1.0,130.0499,1.0,124.3
1223,DeepCCS-30932474,Pyroglutamic acid,C5H7NO3,[M-H]-,-1.0,128.0353,-1.0,121.4
1224,DeepCCS-30932474,Pyroglutamic acid,C5H7NO3,[M-2H]2-,,64.0177,,158.1
1225,DeepCCS-30932474,Pyroglutamic acid,C5H7NO3,[M+Na]+,1.0,152.0318,1.0,133.2
1227,AllCCS-32859911,Pyroglutamic acid,C5H7NO3,[M+H-H2O]+,1.0,112.0393,1.0,124.1
1228,AllCCS-32859911,Pyroglutamic acid,C5H7NO3,[M+NH4]+,1.0,147.0764,1.0,133.0
1229,AllCCS-32859911,Pyroglutamic acid,C5H7NO3,[M+Na]+,1.0,152.0318,1.0,134.2
1231,AllCCS-32859911,Pyroglutamic acid,C5H7NO3,[M+Na-2H]-,-1.0,150.0173,-1.0,125.0
1232,AllCCS-32859911,Pyroglutamic acid,C5H7NO3,[M+HCOO]-,-1.0,174.0408,-1.0,127.3
1233,DarkChem-31661259,"Fructose 1,6-bisphosphate",C6H14O12P2,[M+H]+,1.0,341.0033,1.0,172.7
1234,DarkChem-31661259,"Fructose 1,6-bisphosphate",C6H14O12P2,[M-H]-,-1.0,338.9888,-1.0,164.5
1235,AllCCS-32859911,"Fructose 1,6-bisphosphate",C6H14O12P2,[M+H]+,1.0,341.0033,1.0,169.6
1236,AllCCS-32859911,"Fructose 1,6-bisphosphate",C6H14O12P2,[M-H]-,-1.0,338.9888,-1.0,160.4
1237,DeepCCS-30932474,"Fructose 1,6-bisphosphate",C6H14O12P2,[M+H]+,1.0,341.0033,1.0,159.6
1238,DeepCCS-30932474,"Fructose 1,6-bisphosphate",C6H14O12P2,[M-H]-,-1.0,338.9888,-1.0,157.2
1239,DeepCCS-30932474,"Fructose 1,6-bisphosphate",C6H14O12P2,[M-2H]2-,,169.4944,,190.3
1240,DeepCCS-30932474,"Fructose 1,6-bisphosphate",C6H14O12P2,[M+Na]+,1.0,362.9853,1.0,165.7
1242,AllCCS-32859911,"Fructose 1,6-bisphosphate",C6H14O12P2,[M+H-H2O]+,1.0,322.9928,1.0,166.6
1243,AllCCS-32859911,"Fructose 1,6-bisphosphate",C6H14O12P2,[M+NH4]+,1.0,358.0299,1.0,172.3
1244,AllCCS-32859911,"Fructose 1,6-bisphosphate",C6H14O12P2,[M+Na]+,1.0,362.9853,1.0,173.1
1246,AllCCS-32859911,"Fructose 1,6-bisphosphate",C6H14O12P2,[M+Na-2H]-,-1.0,360.9707,-1.0,160.5
1247,AllCCS-32859911,"Fructose 1,6-bisphosphate",C6H14O12P2,[M+HCOO]-,-1.0,384.9942,-1.0,160.8
1248,DeepCCS-30932474,NAD,C21H27N7O14P2,[M+H]+,1.0,664.1164,1.0,214.3
1249,DeepCCS-30932474,NAD,C21H27N7O14P2,[M-H]-,-1.0,662.1018,-1.0,212.6
1250,DeepCCS-30932474,NAD,C21H27N7O14P2,[M-2H]2-,,331.0509,,246.7
1251,DeepCCS-30932474,NAD,C21H27N7O14P2,[M+Na]+,1.0,686.0983,1.0,220.5
1252,DarkChem-31661259,D-Lactaldehyde,C3H6O2,[M+H]+,1.0,75.0441,1.0,112.7
1253,DarkChem-31661259,D-Lactaldehyde,C3H6O2,[M-H]-,-1.0,73.0295,-1.0,108.7
1254,DeepCCS-30932474,D-Lactaldehyde,C3H6O2,[M+H]+,1.0,75.0441,1.0,118.5
1255,DeepCCS-30932474,D-Lactaldehyde,C3H6O2,[M-H]-,-1.0,73.0295,-1.0,116.4
1256,DeepCCS-30932474,D-Lactaldehyde,C3H6O2,[M-2H]2-,,36.5148,,152.3
1257,DeepCCS-30932474,D-Lactaldehyde,C3H6O2,[M+Na]+,1.0,97.026,1.0,126.8
1258,AllCCS-32859911,D-Lactaldehyde,C3H6O2,[M+H]+,1.0,75.0441,1.0,122.8
1259,AllCCS-32859911,D-Lactaldehyde,C3H6O2,[M+H-H2O]+,1.0,57.0335,1.0,118.3
1260,AllCCS-32859911,D-Lactaldehyde,C3H6O2,[M+NH4]+,1.0,92.0706,1.0,127.0
1261,AllCCS-32859911,D-Lactaldehyde,C3H6O2,[M+Na]+,1.0,97.026,1.0,128.2
1262,AllCCS-32859911,D-Lactaldehyde,C3H6O2,[M-H]-,-1.0,73.0295,-1.0,129.8
1263,AllCCS-32859911,D-Lactaldehyde,C3H6O2,[M+Na-2H]-,-1.0,95.0114,-1.0,135.4
1264,AllCCS-32859911,D-Lactaldehyde,C3H6O2,[M+HCOO]-,-1.0,119.035,-1.0,141.5
1265,DarkChem-31661259,Serine,C3H7NO3,[M+H]+,1.0,106.0499,1.0,120.6
1266,DarkChem-31661259,Serine,C3H7NO3,[M-H]-,-1.0,104.0353,-1.0,115.5
1267,AllCCS-32859911,Serine,C3H7NO3,[M+H]+,1.0,106.0499,1.0,127.6
1268,AllCCS-32859911,Serine,C3H7NO3,[M-H]-,-1.0,104.0353,-1.0,120.3
1269,DeepCCS-30932474,Serine,C3H7NO3,[M+H]+,1.0,106.0499,1.0,118.2
1270,DeepCCS-30932474,Serine,C3H7NO3,[M-H]-,-1.0,104.0353,-1.0,115.4
1271,DeepCCS-30932474,Serine,C3H7NO3,[M-2H]2-,,52.0177,,151.8
1272,DeepCCS-30932474,Serine,C3H7NO3,[M+Na]+,1.0,128.0318,1.0,126.6
1274,AllCCS-32859911,Serine,C3H7NO3,[M+H-H2O]+,1.0,88.0393,1.0,123.3
1275,AllCCS-32859911,Serine,C3H7NO3,[M+NH4]+,1.0,123.0764,1.0,131.6
1276,AllCCS-32859911,Serine,C3H7NO3,[M+Na]+,1.0,128.0318,1.0,132.8
1278,AllCCS-32859911,Serine,C3H7NO3,[M+Na-2H]-,-1.0,126.0173,-1.0,124.2
1279,AllCCS-32859911,Serine,C3H7NO3,[M+HCOO]-,-1.0,150.0408,-1.0,128.4
1280,DeepCCS-30932474,L-Aspartyl-4-phosphate,C4H8NO7P,[M+H]+,1.0,214.0111,1.0,128.4
1281,DeepCCS-30932474,L-Aspartyl-4-phosphate,C4H8NO7P,[M-H]-,-1.0,211.9966,-1.0,126.1
1282,DeepCCS-30932474,L-Aspartyl-4-phosphate,C4H8NO7P,[M-2H]2-,,105.9983,,161.4
1283,DeepCCS-30932474,L-Aspartyl-4-phosphate,C4H8NO7P,[M+Na]+,1.0,235.9931,1.0,135.8
1284,AllCCS-32859911,L-Aspartyl-4-phosphate,C4H8NO7P,[M+H]+,1.0,214.0111,1.0,145.4
1285,AllCCS-32859911,L-Aspartyl-4-phosphate,C4H8NO7P,[M+H-H2O]+,1.0,196.0005,1.0,141.8
1286,AllCCS-32859911,L-Aspartyl-4-phosphate,C4H8NO7P,[M+NH4]+,1.0,231.0377,1.0,148.7
1287,AllCCS-32859911,L-Aspartyl-4-phosphate,C4H8NO7P,[M+Na]+,1.0,235.9931,1.0,149.7
1288,AllCCS-32859911,L-Aspartyl-4-phosphate,C4H8NO7P,[M-H]-,-1.0,211.9966,-1.0,135.7
1289,AllCCS-32859911,L-Aspartyl-4-phosphate,C4H8NO7P,[M+Na-2H]-,-1.0,233.9785,-1.0,136.9
1290,AllCCS-32859911,L-Aspartyl-4-phosphate,C4H8NO7P,[M+HCOO]-,-1.0,258.002,-1.0,138.3
1291,DarkChem-31661259,Sulfite,H2O3S,[M+H]+,1.0,82.9797,1.0,111.8
1297,DarkChem-31661259,Sulfite,H2O3S,[M-H]-,-1.0,80.9652,-1.0,103.0
1303,AllCCS-32859911,Sulfite,H2O3S,[M+H]+,1.0,82.9797,1.0,112.2
1304,AllCCS-32859911,Sulfite,H2O3S,[M-H]-,-1.0,80.9652,-1.0,144.6
1305,DeepCCS-30932474,Sulfite,H2O3S,[M+H]+,1.0,82.9797,1.0,126.7
1306,DeepCCS-30932474,Sulfite,H2O3S,[M-H]-,-1.0,80.9652,-1.0,124.6
1307,DeepCCS-30932474,Sulfite,H2O3S,[M-2H]2-,,40.4826,,160.7
1308,DeepCCS-30932474,Sulfite,H2O3S,[M+Na]+,1.0,104.9617,1.0,135.1
1310,AllCCS-32859911,Sulfite,H2O3S,[M+H-H2O]+,1.0,64.9692,1.0,107.8
1311,AllCCS-32859911,Sulfite,H2O3S,[M+NH4]+,1.0,100.0063,1.0,116.3
1312,AllCCS-32859911,Sulfite,H2O3S,[M+Na]+,1.0,104.9617,1.0,117.5
1314,AllCCS-32859911,Sulfite,H2O3S,[M+Na-2H]-,-1.0,102.9471,-1.0,151.5
1315,AllCCS-32859911,Sulfite,H2O3S,[M+HCOO]-,-1.0,126.9707,-1.0,159.0
1316,DeepCCS-30932474,Glyceraldehyde 3-phosphate,C3H7O6P,[M+H]+,1.0,171.0053,1.0,126.0
1317,DeepCCS-30932474,Glyceraldehyde 3-phosphate,C3H7O6P,[M-H]-,-1.0,168.9907,-1.0,123.5
1318,DeepCCS-30932474,Glyceraldehyde 3-phosphate,C3H7O6P,[M-2H]2-,,84.4954,,159.8
1319,DeepCCS-30932474,Glyceraldehyde 3-phosphate,C3H7O6P,[M+Na]+,1.0,192.9872,1.0,135.0
1320,AllCCS-32859911,Glyceraldehyde 3-phosphate,C3H7O6P,[M+H]+,1.0,171.0053,1.0,137.8
1321,AllCCS-32859911,Glyceraldehyde 3-phosphate,C3H7O6P,[M+H-H2O]+,1.0,152.9947,1.0,133.9
1322,AllCCS-32859911,Glyceraldehyde 3-phosphate,C3H7O6P,[M+NH4]+,1.0,188.0318,1.0,141.4
1323,AllCCS-32859911,Glyceraldehyde 3-phosphate,C3H7O6P,[M+Na]+,1.0,192.9872,1.0,142.5
1324,AllCCS-32859911,Glyceraldehyde 3-phosphate,C3H7O6P,[M-H]-,-1.0,168.9907,-1.0,129.0
1325,AllCCS-32859911,Glyceraldehyde 3-phosphate,C3H7O6P,[M+Na-2H]-,-1.0,190.9727,-1.0,131.2
1326,AllCCS-32859911,Glyceraldehyde 3-phosphate,C3H7O6P,[M+HCOO]-,-1.0,214.9962,-1.0,133.8
1327,DarkChem-31661259,Phenylacetaldehyde,C8H8O,[M+H]+,1.0,121.0648,1.0,123.6
1328,DarkChem-31661259,Phenylacetaldehyde,C8H8O,[M-H]-,-1.0,119.0502,-1.0,119.9
1329,DeepCCS-30932474,Phenylacetaldehyde,C8H8O,[M+H]+,1.0,121.0648,1.0,124.6
1330,DeepCCS-30932474,Phenylacetaldehyde,C8H8O,[M-H]-,-1.0,119.0502,-1.0,121.7
1331,DeepCCS-30932474,Phenylacetaldehyde,C8H8O,[M-2H]2-,,59.5251,,158.4
1332,DeepCCS-30932474,Phenylacetaldehyde,C8H8O,[M+Na]+,1.0,143.0467,1.0,133.3
1333,AllCCS-32859911,Phenylacetaldehyde,C8H8O,[M+H]+,1.0,121.0648,1.0,124.6
1334,AllCCS-32859911,Phenylacetaldehyde,C8H8O,[M+H-H2O]+,1.0,103.0542,1.0,119.7
1335,AllCCS-32859911,Phenylacetaldehyde,C8H8O,[M+NH4]+,1.0,138.0913,1.0,129.1
1336,AllCCS-32859911,Phenylacetaldehyde,C8H8O,[M+Na]+,1.0,143.0467,1.0,130.4
1337,AllCCS-32859911,Phenylacetaldehyde,C8H8O,[M-H]-,-1.0,119.0502,-1.0,123.5
1338,AllCCS-32859911,Phenylacetaldehyde,C8H8O,[M+Na-2H]-,-1.0,141.0322,-1.0,125.5
1339,AllCCS-32859911,Phenylacetaldehyde,C8H8O,[M+HCOO]-,-1.0,165.0557,-1.0,127.7
1340,DeepCCS-30932474,D-Ribose 5-phosphate,C5H11O8P,[M+H]+,1.0,231.0264,1.0,140.7
1341,DeepCCS-30932474,D-Ribose 5-phosphate,C5H11O8P,[M-H]-,-1.0,229.0119,-1.0,138.5
1342,DeepCCS-30932474,D-Ribose 5-phosphate,C5H11O8P,[M-2H]2-,,114.5059,,173.2
1343,DeepCCS-30932474,D-Ribose 5-phosphate,C5H11O8P,[M+Na]+,1.0,253.0084,1.0,147.4
1344,AllCCS-32859911,D-Ribose 5-phosphate,C5H11O8P,[M+H]+,1.0,231.0264,1.0,150.1
1345,AllCCS-32859911,D-Ribose 5-phosphate,C5H11O8P,[M+H-H2O]+,1.0,213.0159,1.0,146.3
1346,AllCCS-32859911,D-Ribose 5-phosphate,C5H11O8P,[M+NH4]+,1.0,248.053,1.0,153.6
1347,AllCCS-32859911,D-Ribose 5-phosphate,C5H11O8P,[M+Na]+,1.0,253.0084,1.0,154.6
1348,AllCCS-32859911,D-Ribose 5-phosphate,C5H11O8P,[M-H]-,-1.0,229.0119,-1.0,140.1
1349,AllCCS-32859911,D-Ribose 5-phosphate,C5H11O8P,[M+Na-2H]-,-1.0,250.9938,-1.0,140.7
1350,AllCCS-32859911,D-Ribose 5-phosphate,C5H11O8P,[M+HCOO]-,-1.0,275.0174,-1.0,141.5
1351,DarkChem-31661259,Adenosine phosphosulfate,C10H14N5O10PS,[M+H]+,1.0,428.0272,1.0,191.3
1352,DarkChem-31661259,Adenosine phosphosulfate,C10H14N5O10PS,[M-H]-,-1.0,426.0126,-1.0,184.0
1353,AllCCS-32859911,Adenosine phosphosulfate,C10H14N5O10PS,[M+H]+,1.0,428.0272,1.0,187.3
1354,AllCCS-32859911,Adenosine phosphosulfate,C10H14N5O10PS,[M-H]-,-1.0,426.0126,-1.0,179.8
1355,DeepCCS-30932474,Adenosine phosphosulfate,C10H14N5O10PS,[M+H]+,1.0,428.0272,1.0,170.5
1356,DeepCCS-30932474,Adenosine phosphosulfate,C10H14N5O10PS,[M-H]-,-1.0,426.0126,-1.0,168.1
1357,DeepCCS-30932474,Adenosine phosphosulfate,C10H14N5O10PS,[M-2H]2-,,213.0063,,201.9
1358,DeepCCS-30932474,Adenosine phosphosulfate,C10H14N5O10PS,[M+Na]+,1.0,450.0091,1.0,176.5
1360,AllCCS-32859911,Adenosine phosphosulfate,C10H14N5O10PS,[M+H-H2O]+,1.0,410.0166,1.0,185.0
1361,AllCCS-32859911,Adenosine phosphosulfate,C10H14N5O10PS,[M+NH4]+,1.0,445.0537,1.0,189.5
1362,AllCCS-32859911,Adenosine phosphosulfate,C10H14N5O10PS,[M+Na]+,1.0,450.0091,1.0,190.1
1364,AllCCS-32859911,Adenosine phosphosulfate,C10H14N5O10PS,[M+Na-2H]-,-1.0,447.9946,-1.0,179.5
1365,AllCCS-32859911,Adenosine phosphosulfate,C10H14N5O10PS,[M+HCOO]-,-1.0,472.0181,-1.0,179.4
1366,DeepCCS-30932474,Sulfide,S,[M+H]+,1.0,32.9793,1.0,111.4
1367,DeepCCS-30932474,Sulfide,S,[M-H]-,-1.0,30.9648,-1.0,109.7
1368,DeepCCS-30932474,Sulfide,S,[M-2H]2-,,15.4824,,145.0
1369,DeepCCS-30932474,Sulfide,S,[M+Na]+,1.0,54.9613,1.0,118.3
1370,DarkChem-31661259,O-Phosphoethanolamine,C2H8NO4P,[M+H]+,1.0,142.0264,1.0,128.6
1371,DarkChem-31661259,O-Phosphoethanolamine,C2H8NO4P,[M-H]-,-1.0,140.0118,-1.0,121.6
1372,AllCCS-32859911,O-Phosphoethanolamine,C2H8NO4P,[M+H]+,1.0,142.0264,1.0,132.9
1373,AllCCS-32859911,O-Phosphoethanolamine,C2H8NO4P,[M-H]-,-1.0,140.0118,-1.0,127.4
1374,DeepCCS-30932474,O-Phosphoethanolamine,C2H8NO4P,[M+H]+,1.0,142.0264,1.0,127.7
1375,DeepCCS-30932474,O-Phosphoethanolamine,C2H8NO4P,[M-H]-,-1.0,140.0118,-1.0,124.9
1376,DeepCCS-30932474,O-Phosphoethanolamine,C2H8NO4P,[M-2H]2-,,70.0059,,161.3
1377,DeepCCS-30932474,O-Phosphoethanolamine,C2H8NO4P,[M+Na]+,1.0,164.0083,1.0,135.8
1379,AllCCS-32859911,O-Phosphoethanolamine,C2H8NO4P,[M+H-H2O]+,1.0,124.0158,1.0,128.8
1380,AllCCS-32859911,O-Phosphoethanolamine,C2H8NO4P,[M+NH4]+,1.0,159.0529,1.0,136.7
1381,AllCCS-32859911,O-Phosphoethanolamine,C2H8NO4P,[M+Na]+,1.0,164.0083,1.0,137.7
1383,AllCCS-32859911,O-Phosphoethanolamine,C2H8NO4P,[M+Na-2H]-,-1.0,161.9938,-1.0,130.7
1384,AllCCS-32859911,O-Phosphoethanolamine,C2H8NO4P,[M+HCOO]-,-1.0,186.0173,-1.0,134.4
1385,DarkChem-31661259,L-Tryptophan,C11H12N2O2,[M+H]+,1.0,205.0972,1.0,147.6
1386,DarkChem-31661259,L-Tryptophan,C11H12N2O2,[M-H]-,-1.0,203.0826,-1.0,146.2
1387,AllCCS-32859911,L-Tryptophan,C11H12N2O2,[M+H]+,1.0,205.0972,1.0,146.3
1388,AllCCS-32859911,L-Tryptophan,C11H12N2O2,[M-H]-,-1.0,203.0826,-1.0,146.7
1389,DeepCCS-30932474,L-Tryptophan,C11H12N2O2,[M+H]+,1.0,205.0972,1.0,143.1
1390,DeepCCS-30932474,L-Tryptophan,C11H12N2O2,[M-H]-,-1.0,203.0826,-1.0,140.8
1391,DeepCCS-30932474,L-Tryptophan,C11H12N2O2,[M-2H]2-,,101.5413,,174.6
1392,DeepCCS-30932474,L-Tryptophan,C11H12N2O2,[M+Na]+,1.0,227.0791,1.0,149.3
1394,AllCCS-32859911,L-Tryptophan,C11H12N2O2,[M+H-H2O]+,1.0,187.0866,1.0,142.2
1395,AllCCS-32859911,L-Tryptophan,C11H12N2O2,[M+NH4]+,1.0,222.1237,1.0,150.1
1396,AllCCS-32859911,L-Tryptophan,C11H12N2O2,[M+Na]+,1.0,227.0791,1.0,151.2
1398,AllCCS-32859911,L-Tryptophan,C11H12N2O2,[M+Na-2H]-,-1.0,225.0645,-1.0,146.8
1399,AllCCS-32859911,L-Tryptophan,C11H12N2O2,[M+HCOO]-,-1.0,249.0881,-1.0,147.1
1400,DarkChem-31661259,Uridine,C9H12N2O6,[M+H]+,1.0,245.0768,1.0,154.7
1401,DarkChem-31661259,Uridine,C9H12N2O6,[M-H]-,-1.0,243.0623,-1.0,150.6
1402,AllCCS-32859911,Uridine,C9H12N2O6,[M+H]+,1.0,245.0768,1.0,154.4
1403,AllCCS-32859911,Uridine,C9H12N2O6,[M-H]-,-1.0,243.0623,-1.0,151.8
1404,DeepCCS-30932474,Uridine,C9H12N2O6,[M+H]+,1.0,245.0768,1.0,156.9
1405,DeepCCS-30932474,Uridine,C9H12N2O6,[M+H]+,1.0,245.0768,1.0,146.4
1406,DeepCCS-30932474,Uridine,C9H12N2O6,[M-H]-,-1.0,243.0623,-1.0,154.5
1407,DeepCCS-30932474,Uridine,C9H12N2O6,[M-H]-,-1.0,243.0623,-1.0,144.1
1408,DeepCCS-30932474,Uridine,C9H12N2O6,[M-2H]2-,,121.5311,,187.4
1409,DeepCCS-30932474,Uridine,C9H12N2O6,[M+Na]+,1.0,267.0588,1.0,162.8
1410,DeepCCS-30932474,Uridine,C9H12N2O6,[M-2H]2-,,121.5311,,178.7
1411,DeepCCS-30932474,Uridine,C9H12N2O6,[M+Na]+,1.0,267.0588,1.0,153.8
1413,AllCCS-32859911,Uridine,C9H12N2O6,[M+H-H2O]+,1.0,227.0662,1.0,150.7
1414,AllCCS-32859911,Uridine,C9H12N2O6,[M+NH4]+,1.0,262.1034,1.0,157.8
1415,AllCCS-32859911,Uridine,C9H12N2O6,[M+Na]+,1.0,267.0588,1.0,158.8
1417,AllCCS-32859911,Uridine,C9H12N2O6,[M+Na-2H]-,-1.0,265.0442,-1.0,151.8
1418,AllCCS-32859911,Uridine,C9H12N2O6,[M+HCOO]-,-1.0,289.0677,-1.0,151.8
1419,DarkChem-31661259,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M+H]+,1.0,261.0192,1.0,158.4
1421,DarkChem-31661259,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M-H]-,-1.0,259.0047,-1.0,152.2
1423,AllCCS-32859911,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M+H]+,1.0,261.0192,1.0,154.7
1424,AllCCS-32859911,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M-H]-,-1.0,259.0047,-1.0,150.8
1425,DeepCCS-30932474,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M+H]+,1.0,261.0192,1.0,146.2
1426,DeepCCS-30932474,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M-H]-,-1.0,259.0047,-1.0,143.9
1427,DeepCCS-30932474,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M-2H]2-,,129.5023,,176.8
1428,DeepCCS-30932474,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M+Na]+,1.0,283.0012,1.0,152.3
1430,AllCCS-32859911,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M+H-H2O]+,1.0,243.0087,1.0,151.5
1431,AllCCS-32859911,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M+NH4]+,1.0,278.0458,1.0,157.7
1432,AllCCS-32859911,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M+Na]+,1.0,283.0012,1.0,158.6
1434,AllCCS-32859911,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M+Na-2H]-,-1.0,280.9866,-1.0,151.8
1435,AllCCS-32859911,5-Methylthioribulose 1-phosphate,C6H13O7PS,[M+HCOO]-,-1.0,305.0102,-1.0,153.0
1436,AllCCS-32859911,S-Adenosylmethioninamine,C14H23N6O3S,[M+H]+,1.0,356.1625,1.0,181.0
1437,AllCCS-32859911,S-Adenosylmethioninamine,C14H23N6O3S,[M-H]-,-1.0,354.148,-1.0,177.0
1438,DeepCCS-30932474,S-Adenosylmethioninamine,C14H23N6O3S,[M+H]+,1.0,356.1625,1.0,171.2
1439,DeepCCS-30932474,S-Adenosylmethioninamine,C14H23N6O3S,[M-H]-,-1.0,354.148,-1.0,168.8
1440,DeepCCS-30932474,S-Adenosylmethioninamine,C14H23N6O3S,[M-2H]2-,,177.074,,202.5
1441,DeepCCS-30932474,S-Adenosylmethioninamine,C14H23N6O3S,[M+Na]+,1.0,378.1445,1.0,177.9
