	AllCCS ID	Name	Structure	Formula	Type	Adduct	m/z	CCS	Confidence level	Update date
5446	AllCCS00000096	Adenosine-3'-5'-Diphosphate	C(C1(C(C(C(N2C=NC3=C(N)N=CN=C32)(O1)[H])(O)[H])(OP(O)(O)=O)[H])[H])OP(O)(O)=O	C10H15N5O10P2	Predicted CCS	[M+NH4]+	445.0633	188.6	4	2023-04-30
5447	AllCCS00000096	Adenosine-3'-5'-Diphosphate	C(C1(C(C(C(N2C=NC3=C(N)N=CN=C32)(O1)[H])(O)[H])(OP(O)(O)=O)[H])[H])OP(O)(O)=O	C10H15N5O10P2	Predicted CCS	[M-H2O+H]+	410.0261	181.3	4	2023-04-30
5448	AllCCS00000096	Adenosine-3'-5'-Diphosphate	C(C1(C(C(C(N2C=NC3=C(N)N=CN=C32)(O1)[H])(O)[H])(OP(O)(O)=O)[H])[H])OP(O)(O)=O	C10H15N5O10P2	Predicted CCS	[M-H]-	426.0221	183.3	4	2023-04-30
5449	AllCCS00000096	Adenosine-3'-5'-Diphosphate	C(C1(C(C(C(N2C=NC3=C(N)N=CN=C32)(O1)[H])(O)[H])(OP(O)(O)=O)[H])[H])OP(O)(O)=O	C10H15N5O10P2	Predicted CCS	[M+Na-2H]-	448.0041	186.2	4	2023-04-30
5450	AllCCS00000096	Adenosine-3'-5'-Diphosphate	C(C1(C(C(C(N2C=NC3=C(N)N=CN=C32)(O1)[H])(O)[H])(OP(O)(O)=O)[H])[H])OP(O)(O)=O	C10H15N5O10P2	Predicted CCS	[M+HCOO]-	472.0276	195.2	4	2023-04-30
5708	AllCCS00003825	Adenylosuccinic Acid	C1=NC2=C(C(=N1)N[C@@H](CC(=O)O)C(=O)O)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O	C14H18N5O11P	Predicted CCS	[M+H]+	464.0813	193.4	4	2023-04-30
5709	AllCCS00003825	Adenylosuccinic Acid	C1=NC2=C(C(=N1)N[C@@H](CC(=O)O)C(=O)O)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O	C14H18N5O11P	Predicted CCS	[M+Na]+	486.0633	195.4	4	2023-04-30
5710	AllCCS00003825	Adenylosuccinic Acid	C1=NC2=C(C(=N1)N[C@@H](CC(=O)O)C(=O)O)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O	C14H18N5O11P	Predicted CCS	[M+NH4]+	481.1079	194.3	4	2023-04-30
5711	AllCCS00003825	Adenylosuccinic Acid	C1=NC2=C(C(=N1)N[C@@H](CC(=O)O)C(=O)O)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O	C14H18N5O11P	Predicted CCS	[M-H2O+H]+	446.0707	188.1	4	2023-04-30
5712	AllCCS00003825	Adenylosuccinic Acid	C1=NC2=C(C(=N1)N[C@@H](CC(=O)O)C(=O)O)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O	C14H18N5O11P	Predicted CCS	[M-H]-	462.0667	184.7	4	2023-04-30
5713	AllCCS00003825	Adenylosuccinic Acid	C1=NC2=C(C(=N1)N[C@@H](CC(=O)O)C(=O)O)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O	C14H18N5O11P	Predicted CCS	[M+Na-2H]-	484.0487	189.8	4	2023-04-30
5714	AllCCS00003825	Adenylosuccinic Acid	C1=NC2=C(C(=N1)N[C@@H](CC(=O)O)C(=O)O)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O	C14H18N5O11P	Predicted CCS	[M+HCOO]-	508.0722	198.1	4	2023-04-30
897	AllCCS00016039	ADP-5-ethyl-4-methylthiazole-2-carboxylate	CC1=C(SC(=N1)C(=O)O)CCOP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)O	C17H22N6O12P2S	Predicted CCS	[M+H]+	597.0565	218.3	4	2023-04-30
898	AllCCS00016039	ADP-5-ethyl-4-methylthiazole-2-carboxylate	CC1=C(SC(=N1)C(=O)O)CCOP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)O	C17H22N6O12P2S	Predicted CCS	[M+Na]+	619.0385	227.4	4	2023-04-30
899	AllCCS00016039	ADP-5-ethyl-4-methylthiazole-2-carboxylate	CC1=C(SC(=N1)C(=O)O)CCOP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)O	C17H22N6O12P2S	Predicted CCS	[M+NH4]+	614.0831	224.9	4	2023-04-30
900	AllCCS00016039	ADP-5-ethyl-4-methylthiazole-2-carboxylate	CC1=C(SC(=N1)C(=O)O)CCOP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)O	C17H22N6O12P2S	Predicted CCS	[M-H2O+H]+	579.0459	220.4	4	2023-04-30
901	AllCCS00016039	ADP-5-ethyl-4-methylthiazole-2-carboxylate	CC1=C(SC(=N1)C(=O)O)CCOP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)O	C17H22N6O12P2S	Predicted CCS	[M-H]-	595.0419	214.7	4	2023-04-30
902	AllCCS00016039	ADP-5-ethyl-4-methylthiazole-2-carboxylate	CC1=C(SC(=N1)C(=O)O)CCOP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)O	C17H22N6O12P2S	Predicted CCS	[M+Na-2H]-	617.0239	222.1	4	2023-04-30
903	AllCCS00016039	ADP-5-ethyl-4-methylthiazole-2-carboxylate	CC1=C(SC(=N1)C(=O)O)CCOP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)O	C17H22N6O12P2S	Predicted CCS	[M+HCOO]-	641.0474	230.5	4	2023-04-30
5451	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Experimental CCS	[M+H]+	339.0701	172.0	1	2019-08-12
5452	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Experimental CCS	[M+Na]+	361.0521	168.9	1	2019-08-12
5453	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Experimental CCS	[M-H]-	337.0555	167.6	3	2019-08-12
5454	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Experimental CCS	[M-H2O-H]-	319.0449	158.8	3	2019-08-12
5455	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Experimental CCS	[M+Na-2H]-	359.0375	172.4	3	2019-08-12
5456	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Predicted CCS	[M+H]+	339.0701	171.3	4	2023-04-30
5457	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Predicted CCS	[M+Na]+	361.0521	173.9	4	2023-04-30
5458	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Predicted CCS	[M+NH4]+	356.0967	171.8	4	2023-04-30
5459	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Predicted CCS	[M-H2O+H]+	321.0595	163.2	4	2023-04-30
5460	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Predicted CCS	[M-H]-	337.0555	167.5	4	2023-04-30
5461	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Predicted CCS	[M+Na-2H]-	359.0375	169.8	4	2023-04-30
5462	AllCCS00000126	AICA ribonucleotide	C(C1(C(C(C(N2C=NC(=C2N)C(=N)O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C9H15N4O8P	Predicted CCS	[M+HCOO]-	383.061	178.4	4	2023-04-30
3114	AllCCS00013173	all-trans-Decaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C	C50H84O7P2	Predicted CCS	[M+H]+	859.5765	289.1	4	2023-04-30
3115	AllCCS00013173	all-trans-Decaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C	C50H84O7P2	Predicted CCS	[M+Na]+	881.5585	293.4	4	2023-04-30
3116	AllCCS00013173	all-trans-Decaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C	C50H84O7P2	Predicted CCS	[M+NH4]+	876.6031	291.7	4	2023-04-30
3117	AllCCS00013173	all-trans-Decaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C	C50H84O7P2	Predicted CCS	[M-H2O+H]+	841.5659	287.3	4	2023-04-30
3118	AllCCS00013173	all-trans-Decaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C	C50H84O7P2	Predicted CCS	[M-H]-	857.5619	283.3	4	2023-04-30
3119	AllCCS00013173	all-trans-Decaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C	C50H84O7P2	Predicted CCS	[M+Na-2H]-	879.5439	287.0	4	2023-04-30
3120	AllCCS00013173	all-trans-Decaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)C	C50H84O7P2	Predicted CCS	[M+HCOO]-	903.5674	295.9	4	2023-04-30
4099	AllCCS00004016	all-trans-Heptaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)C	C35H60O7P2	Predicted CCS	[M+H]+	655.3887	249.1	4	2023-04-30
4100	AllCCS00004016	all-trans-Heptaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)C	C35H60O7P2	Predicted CCS	[M+Na]+	677.3707	253.7	4	2023-04-30
4101	AllCCS00004016	all-trans-Heptaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)C	C35H60O7P2	Predicted CCS	[M+NH4]+	672.4153	252.2	4	2023-04-30
4102	AllCCS00004016	all-trans-Heptaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)C	C35H60O7P2	Predicted CCS	[M-H2O+H]+	637.3781	250.6	4	2023-04-30
4103	AllCCS00004016	all-trans-Heptaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)C	C35H60O7P2	Predicted CCS	[M-H]-	653.3741	243.4	4	2023-04-30
4104	AllCCS00004016	all-trans-Heptaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)C	C35H60O7P2	Predicted CCS	[M+Na-2H]-	675.3561	248.2	4	2023-04-30
4105	AllCCS00004016	all-trans-Heptaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)C	C35H60O7P2	Predicted CCS	[M+HCOO]-	699.3796	258.7	4	2023-04-30
4085	AllCCS00002675	all-trans-Hexaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)C	C30H52O7P2	Predicted CCS	[M+H]+	587.3261	233.9	4	2023-04-30
4086	AllCCS00002675	all-trans-Hexaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)C	C30H52O7P2	Predicted CCS	[M+Na]+	609.3081	239.4	4	2023-04-30
4087	AllCCS00002675	all-trans-Hexaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)C	C30H52O7P2	Predicted CCS	[M+NH4]+	604.3527	237.5	4	2023-04-30
4088	AllCCS00002675	all-trans-Hexaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)C	C30H52O7P2	Predicted CCS	[M-H2O+H]+	569.3155	235.9	4	2023-04-30
4089	AllCCS00002675	all-trans-Hexaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)C	C30H52O7P2	Predicted CCS	[M-H]-	585.3115	228.3	4	2023-04-30
4090	AllCCS00002675	all-trans-Hexaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)C	C30H52O7P2	Predicted CCS	[M+Na-2H]-	607.2935	233.6	4	2023-04-30
4091	AllCCS00002675	all-trans-Hexaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)C	C30H52O7P2	Predicted CCS	[M+HCOO]-	631.317	244.1	4	2023-04-30
2716	AllCCS00003985	all-trans-Nonaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)C	C45H76O7P2	Predicted CCS	[M+H]+	791.5139	279.5	4	2023-04-30
2717	AllCCS00003985	all-trans-Nonaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)C	C45H76O7P2	Predicted CCS	[M+Na]+	813.4959	284.1	4	2023-04-30
2718	AllCCS00003985	all-trans-Nonaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)C	C45H76O7P2	Predicted CCS	[M+NH4]+	808.5405	282.0	4	2023-04-30
2719	AllCCS00003985	all-trans-Nonaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)C	C45H76O7P2	Predicted CCS	[M-H2O+H]+	773.5033	280.0	4	2023-04-30
2720	AllCCS00003985	all-trans-Nonaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)C	C45H76O7P2	Predicted CCS	[M-H]-	789.4993	274.0	4	2023-04-30
2721	AllCCS00003985	all-trans-Nonaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)C	C45H76O7P2	Predicted CCS	[M+Na-2H]-	811.4813	277.5	4	2023-04-30
2722	AllCCS00003985	all-trans-Nonaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)C	C45H76O7P2	Predicted CCS	[M+HCOO]-	835.5048	287.0	4	2023-04-30
2723	AllCCS00003986	all-trans-Octaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)C	C40H68O7P2	Predicted CCS	[M+H]+	723.4513	264.3	4	2023-04-30
2724	AllCCS00003986	all-trans-Octaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)C	C40H68O7P2	Predicted CCS	[M+Na]+	745.4333	268.9	4	2023-04-30
2725	AllCCS00003986	all-trans-Octaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)C	C40H68O7P2	Predicted CCS	[M+NH4]+	740.4779	267.4	4	2023-04-30
2726	AllCCS00003986	all-trans-Octaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)C	C40H68O7P2	Predicted CCS	[M-H2O+H]+	705.4407	265.6	4	2023-04-30
2727	AllCCS00003986	all-trans-Octaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)C	C40H68O7P2	Predicted CCS	[M-H]-	721.4367	258.7	4	2023-04-30
2728	AllCCS00003986	all-trans-Octaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)C	C40H68O7P2	Predicted CCS	[M+Na-2H]-	743.4187	263.1	4	2023-04-30
2729	AllCCS00003986	all-trans-Octaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)C	C40H68O7P2	Predicted CCS	[M+HCOO]-	767.4422	272.7	4	2023-04-30
2730	AllCCS00004017	all-trans-Pentaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)C	C25H44O7P2	Predicted CCS	[M+H]+	519.2635	218.1	4	2023-04-30
2731	AllCCS00004017	all-trans-Pentaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)C	C25H44O7P2	Predicted CCS	[M+Na]+	541.2455	223.9	4	2023-04-30
2732	AllCCS00004017	all-trans-Pentaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)C	C25H44O7P2	Predicted CCS	[M+NH4]+	536.2901	222.9	4	2023-04-30
2733	AllCCS00004017	all-trans-Pentaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)C	C25H44O7P2	Predicted CCS	[M-H2O+H]+	501.2529	219.2	4	2023-04-30
2734	AllCCS00004017	all-trans-Pentaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)C	C25H44O7P2	Predicted CCS	[M-H]-	517.2489	213.7	4	2023-04-30
2735	AllCCS00004017	all-trans-Pentaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)C	C25H44O7P2	Predicted CCS	[M+Na-2H]-	539.2309	218.1	4	2023-04-30
2736	AllCCS00004017	all-trans-Pentaprenyl diphosphate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)C	C25H44O7P2	Predicted CCS	[M+HCOO]-	563.2544	229.1	4	2023-04-30
5554	AllCCS00000495	Allantoate/Allantoic acid	C(C(=O)O)(NC(=N)O)NC(=N)O	C4H8N4O4	Experimental CCS	[M+Na]+	199.0439	143.2	3	2019-08-12
5555	AllCCS00000495	Allantoate/Allantoic acid	C(C(=O)O)(NC(=N)O)NC(=N)O	C4H8N4O4	Predicted CCS	[M+H]+	177.0619	137.3	4	2023-04-30
5556	AllCCS00000495	Allantoate/Allantoic acid	C(C(=O)O)(NC(=N)O)NC(=N)O	C4H8N4O4	Predicted CCS	[M+Na]+	199.0439	142.5	4	2023-04-30
5557	AllCCS00000495	Allantoate/Allantoic acid	C(C(=O)O)(NC(=N)O)NC(=N)O	C4H8N4O4	Predicted CCS	[M+NH4]+	194.0885	140.3	4	2023-04-30
5558	AllCCS00000495	Allantoate/Allantoic acid	C(C(=O)O)(NC(=N)O)NC(=N)O	C4H8N4O4	Predicted CCS	[M-H2O+H]+	159.0513	130.7	4	2023-04-30
5559	AllCCS00000495	Allantoate/Allantoic acid	C(C(=O)O)(NC(=N)O)NC(=N)O	C4H8N4O4	Predicted CCS	[M-H]-	175.0473	131.3	4	2023-04-30
5560	AllCCS00000495	Allantoate/Allantoic acid	C(C(=O)O)(NC(=N)O)NC(=N)O	C4H8N4O4	Predicted CCS	[M+Na-2H]-	197.0293	136.0	4	2023-04-30
5561	AllCCS00000495	Allantoate/Allantoic acid	C(C(=O)O)(NC(=N)O)NC(=N)O	C4H8N4O4	Predicted CCS	[M+HCOO]-	221.0528	144.3	4	2023-04-30
5562	AllCCS00001789	Allantoin	C1(C(=NC(=N1)O)O)NC(=N)O	C4H6N4O3	Experimental CCS	[M+Na]+	181.0333	143.4	2	2019-08-12
5563	AllCCS00001789	Allantoin	C1(C(=NC(=N1)O)O)NC(=N)O	C4H6N4O3	Experimental CCS	[M-H]-	157.0367	126.8	2	2019-08-12
5564	AllCCS00001789	Allantoin	C1(C(=NC(=N1)O)O)NC(=N)O	C4H6N4O3	Predicted CCS	[M+H]+	159.0513	130.0	4	2023-04-30
5565	AllCCS00001789	Allantoin	C1(C(=NC(=N1)O)O)NC(=N)O	C4H6N4O3	Predicted CCS	[M+Na]+	181.0333	138.6	4	2023-04-30
5566	AllCCS00001789	Allantoin	C1(C(=NC(=N1)O)O)NC(=N)O	C4H6N4O3	Predicted CCS	[M+NH4]+	176.0779	136.3	4	2023-04-30
5567	AllCCS00001789	Allantoin	C1(C(=NC(=N1)O)O)NC(=N)O	C4H6N4O3	Predicted CCS	[M-H2O+H]+	141.0407	127.4	4	2023-04-30
5568	AllCCS00001789	Allantoin	C1(C(=NC(=N1)O)O)NC(=N)O	C4H6N4O3	Predicted CCS	[M-H]-	157.0367	126.5	4	2023-04-30
5569	AllCCS00001789	Allantoin	C1(C(=NC(=N1)O)O)NC(=N)O	C4H6N4O3	Predicted CCS	[M+Na-2H]-	179.0187	133.5	4	2023-04-30
5570	AllCCS00001789	Allantoin	C1(C(=NC(=N1)O)O)NC(=N)O	C4H6N4O3	Predicted CCS	[M+HCOO]-	203.0422	136.4	4	2023-04-30
2291	AllCCS00002062	Allothreonine	CC(C(C(=O)O)(N)[H])(O)[H]	C4H9NO3	Experimental CCS	[M-H]-	118.0509	119.9	2	2019-08-12
2292	AllCCS00002062	Allothreonine	CC(C(C(=O)O)(N)[H])(O)[H]	C4H9NO3	Predicted CCS	[M+H]+	120.0655	130.4	4	2019-11-07
2293	AllCCS00002062	Allothreonine	CC(C(C(=O)O)(N)[H])(O)[H]	C4H9NO3	Predicted CCS	[M-H2O+H]+	102.0549	126.2	4	2019-11-07
2294	AllCCS00002062	Allothreonine	CC(C(C(=O)O)(N)[H])(O)[H]	C4H9NO3	Predicted CCS	[M+NH4]+	137.0921	134.3	4	2019-11-07
2295	AllCCS00002062	Allothreonine	CC(C(C(=O)O)(N)[H])(O)[H]	C4H9NO3	Predicted CCS	[M+Na]+	142.0475	135.4	4	2019-11-07
