Group 1,Group 2,Metabolite,U_stat,raw_p_value,corrected_p_value,Significant
PosLow,PosHigh,Glucosamine [[M+H]],43.0,0.40202020202020206,0.7560379918588874,False
PosLow,PosHigh,Glutamic Acid [[M+H]],64.0,0.5761501220305789,0.8280788826142921,False
PosLow,PosHigh,Glutathione [[M+H]],67.0,0.4821715608093317,0.8136645088657473,False
PosLow,PosHigh,Histidine [[M+H]],48.0,0.6083208594098857,0.8362629400110462,False
PosLow,PosHigh,Imidazoleacetic acid [[M+H]],78.0,0.1400022855518134,0.413444249520199,False
PosLow,PosHigh,Indole-3-Ethanol [[M+H]],53.0,0.8637499489139231,0.9581493147271594,False
PosLow,PosHigh,Inositol [[M+Na]],55.0,0.9723358114425997,0.9912747758677142,False
PosLow,PosHigh,Isomaltose [[M+Na]],64.0,0.6086249000886361,0.8362629400110462,False
PosLow,PosHigh,L-Arginine [[M+H]],54.0,0.9203364918535197,0.9772112188781755,False
PosLow,PosHigh,L-Citrulline [[M+H]],67.0,0.4821715608093317,0.8136645088657473,False
PosLow,PosHigh,L-Glutamine [[M+H]],48.0,0.616342996528755,0.8362629400110462,False
PosLow,PosHigh,L-Histidinol [[M+H]],84.0,0.056476863908357586,0.2681252625941688,False
PosLow,PosHigh,L-Lysine [[M+H]],34.5,0.15061475436049734,0.42806298607720294,False
PosLow,PosHigh,L-Threonine [[M+NH4]],31.0,0.09355734412174554,0.3443267959293784,False
PosLow,PosHigh,L-Tryptophan [[M+NH4]],46.0,0.5251712168120837,0.8243260390969134,False
PosLow,PosHigh,Levocarnitine [[M+H]],55.0,0.9709105910941539,0.9912747758677142,False
PosLow,PosHigh,Linoleic acid [[M+Na]],35.0,0.15938544329676896,0.4462792412309531,False
PosLow,PosHigh,Maltose [[M+K]],62.0,0.7028563445092058,0.8915426114915429,False
PosLow,PosHigh,Methionine [[M+H]],81.5,0.08786090172719381,0.3443267959293784,False
PosLow,PosHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],32.0,0.10997904744034775,0.3443267959293784,False
PosLow,PosHigh,N-Acetylputrescine [[M+Na]],59.0,0.8643622124919612,0.9581493147271594,False
PosLow,PosHigh,N2-Acetyl-L-ornithine [[M+H]],45.0,0.4821715608093317,0.8136645088657473,False
PosLow,PosHigh,Nicotinamide [[M+H]],54.0,0.9203364918535197,0.9772112188781755,False
PosLow,PosHigh,Nicotinamide ribotide [[M+H]],57.0,0.9544082963179064,0.9912747758677142,False
PosLow,PosHigh,O-acetyl-L-serine [[M+H]],46.0,0.4669499418706785,0.8136645088657473,False
PosLow,PosHigh,Oleic acid [[M+Na]],49.0,0.6642336679488382,0.8657942292574512,False
PosLow,PosHigh,P-Hydroxybenzoic Acid [[M-H2O+H]],14.0,0.0028958313788035152,0.049755648235805854,True
PosLow,PosHigh,Palatinose [[M+K]],62.0,0.7028563445092058,0.8915426114915429,False
PosLow,PosHigh,Pidolic Acid [[M+H]],55.0,0.9733808674985146,0.9912747758677142,False
PosLow,PosHigh,Proline [[M+NH4]],58.0,0.9171402996596765,0.9772112188781755,False
PosLow,PosHigh,Pyridoxal [[M+H]],41.0,0.3145660716313474,0.6605887504258297,False
PosLow,PosHigh,Sucrose [[M+K]],56.0,1.0,1.0,False
PosLow,PosHigh,Thymine [[M+H]],78.0,0.1400022855518134,0.413444249520199,False
PosLow,PosHigh,Trehalose [[M+K]],62.0,0.7028563445092058,0.8915426114915429,False
PosLow,PosHigh,Xanthurenic acid [[M+H]],64.0,0.5358923991071062,0.8243260390969134,False
PosLow,PosHigh,d-Desthiobiotin [[M+Na]],24.0,0.03060330364487701,0.18370452939671963,False
PosLow,PosHigh,gamma-Glutamylcysteine [[M+H]],65.0,0.5698908590549457,0.8243260390969134,False
None,PosHigh,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],58.0,0.18966239976414567,0.4811569604754836,False
None,PosHigh,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],103.0,0.3413316805006916,0.6973595863838549,False
None,PosHigh,2'-Deoxyuridine [[M+Na]],116.0,0.1051925051200414,0.3443267959293784,False
None,PosHigh,5'-Deoxy-5'-Methylthioadenosine [[M+H]],94.0,0.6200367321423147,0.8362629400110462,False
None,PosHigh,ATP [[M+H]],71.5,0.5370243808828002,0.8243260390969134,False
None,PosHigh,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],71.0,0.5199835992355202,0.8243260390969134,False
None,PosHigh,Ademetionine [[M+H]],72.0,0.554188017359466,0.8243260390969134,False
None,PosHigh,Adenine [[M+H]],86.0,0.9385028847784713,0.9826983114854908,False
None,PosHigh,Adenosine 5'-diphosphate (ADP) [[M+H]],58.0,0.18966239976414567,0.4811569604754836,False
None,PosHigh,Adenosine phosphate [[M+H]],100.0,0.42531515781619333,0.7861346054798514,False
None,PosHigh,Adenosine-3'-5'-Diphosphate [[M+H]],58.0,0.18966239976414567,0.4811569604754836,False
None,PosHigh,Alpha-D-Glucose [[M+Na]],82.0,0.9379068057200672,0.9826983114854908,False
None,PosHigh,Aminoadipate [[M+Na]],132.0,0.014560234126405914,0.12646072439886744,False
None,PosHigh,Argininosuccinic acid [[M+H]],67.0,0.3960658207089378,0.7524556870190402,False
None,PosHigh,Asparagine [[M+NH4]],78.0,0.7771131344833152,0.9298300837673567,False
None,PosHigh,Biotin [[M+H]],91.0,0.7381351386116883,0.911813994755615,False
None,PosHigh,Choline [[M+H]],129.0,0.022089055886676173,0.15754081368233197,False
None,PosHigh,Cytidine [[M+H]],50.0,0.08487874677553436,0.33772806611738937,False
None,PosHigh,D-(+)-Melibiose [[M+K]],95.5,0.5659121580609957,0.8243260390969134,False
None,PosHigh,D-(+)-Turanose [[M+Na]],98.0,0.4873788566746864,0.8151734859426171,False
None,PosHigh,D-Fructose [[M+Na]],95.0,0.5855424012727126,0.8320865702296443,False
None,PosHigh,D-Galactose [[M+Na]],96.5,0.531136861399072,0.8243260390969134,False
None,PosHigh,D-Glucose [[M+Na]],75.0,0.658895222518468,0.8657942292574512,False
None,PosHigh,D-Mannose [[M+Na]],95.0,0.5855424012727126,0.8320865702296443,False
None,PosHigh,Deoxyadenosine [[M+H]],67.0,0.3932202729956801,0.7524556870190402,False
None,PosHigh,Galactose [[M+Na]],96.5,0.531136861399072,0.8243260390969134,False
None,PosHigh,Glucosamine [[M+H]],143.0,0.0026218217690905958,0.047192791843630726,True
None,PosHigh,Glutamic Acid [[M+H]],129.0,0.018460182240496045,0.14537393514390637,False
None,PosHigh,Glutathione [[M+H]],131.0,0.016770456126381922,0.13487728544196526,False
None,PosHigh,Histidine [[M+H]],68.0,0.42531515781619333,0.7861346054798514,False
None,PosHigh,Imidazoleacetic acid [[M+H]],75.5,0.6802069193897471,0.8775365717724383,False
None,PosHigh,Indole-3-Ethanol [[M+H]],95.0,0.5855424012727126,0.8320865702296443,False
None,PosHigh,Inositol [[M+Na]],78.0,0.7751561679268704,0.9298300837673567,False
None,PosHigh,Isomaltose [[M+Na]],98.0,0.4873788566746864,0.8151734859426171,False
None,PosHigh,L-Arginine [[M+H]],59.0,0.2076174111548459,0.5112515967005131,False
None,PosHigh,L-Citrulline [[M+H]],87.0,0.8976851458261728,0.9772112188781755,False
None,PosHigh,L-Glutamine [[M+H]],56.5,0.16484260249037685,0.4474407503264997,False
None,PosHigh,L-Histidinol [[M+H]],81.0,0.8966969742214626,0.9772112188781755,False
None,PosHigh,L-Lysine [[M+H]],59.5,0.21696530943042802,0.5257236343891141,False
None,PosHigh,L-Threonine [[M+NH4]],84.0,1.0,1.0,False
None,PosHigh,L-Tryptophan [[M+NH4]],39.0,0.022089055886676173,0.15754081368233197,False
None,PosHigh,Levocarnitine [[M+H]],64.0,0.30574032612638447,0.6570971073630278,False
None,PosHigh,Linoleic acid [[M+Na]],50.0,0.08466570943371361,0.33772806611738937,False
None,PosHigh,Maltose [[M+K]],95.5,0.5659121580609957,0.8243260390969134,False
None,PosHigh,Methionine [[M+H]],115.5,0.11022101139538304,0.3443267959293784,False
None,PosHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],33.0,0.009392160270982493,0.09595234006571304,False
None,PosHigh,N-Acetylputrescine [[M+Na]],61.0,0.2402084935326445,0.5639677674244697,False
None,PosHigh,N2-Acetyl-L-ornithine [[M+H]],55.0,0.14268048429722283,0.41487094664884794,False
None,PosHigh,Nicotinamide [[M+H]],88.0,0.8571364155923,0.9581493147271594,False
None,PosHigh,Nicotinamide ribotide [[M+H]],80.0,0.8257614552893466,0.9541203465852757,False
None,PosHigh,O-acetyl-L-serine [[M+H]],112.5,0.12946977717929312,0.3978827298680715,False
None,PosHigh,Oleic acid [[M+Na]],49.0,0.07598237857716891,0.31218846850184623,False
None,PosHigh,P-Hydroxybenzoic Acid [[M-H2O+H]],24.0,0.0022107863724682053,0.041783862439649086,True
None,PosHigh,Palatinose [[M+K]],95.5,0.5659121580609957,0.8243260390969134,False
None,PosHigh,Pidolic Acid [[M+H]],137.0,0.0069275179772265065,0.08728672651305398,False
None,PosHigh,Proline [[M+NH4]],45.0,0.046351177169505216,0.24677105591652074,False
None,PosHigh,Pyridoxal [[M+H]],81.0,0.8970708843404263,0.9772112188781755,False
None,PosHigh,Sucrose [[M+K]],95.5,0.5659121580609957,0.8243260390969134,False
None,PosHigh,Thymine [[M+H]],78.0,0.7765164402031854,0.9298300837673567,False
None,PosHigh,Trehalose [[M+K]],95.5,0.5659121580609957,0.8243260390969134,False
None,PosHigh,Xanthurenic acid [[M+H]],95.0,0.5696455906988611,0.8243260390969134,False
None,PosHigh,d-Desthiobiotin [[M+Na]],52.5,0.11022101139538304,0.3443267959293784,False
None,PosHigh,gamma-Glutamylcysteine [[M+H]],156.0,0.0002354727678918538,0.009460635416930388,True
