Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
NegHigh,PosLow,Pidolic Acid [[M+H]],0.0,5.658190325651859e-06,0.00018672028074651133,True
NegHigh,PosLow,Spermine [[M+H]],125.0,0.3686609328681266,0.7525243784318462,False
NegHigh,PosLow,Sucrose [[M+Na]],110.5,0.7918076835591055,0.9408683316089229,False
NegHigh,PosLow,Thymine [[M+H]],124.0,0.3924200119794673,0.7691230339014984,False
NegHigh,PosLow,Trehalose [[M+Na]],99.5,0.8603641929930961,0.9679097171172332,False
NegHigh,PosLow,gamma-Glutamylcysteine [[M+H]],112.0,0.7422337254366245,0.9026335905839044,False
None,PosHigh,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],115.5,0.3336286906631557,0.7525243784318462,False
None,PosHigh,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],226.0,0.004923187762084489,0.06092444855579555,False
None,PosHigh,2'-Deoxyuridine [[M+Na]],230.0,0.0031774280123466592,0.05242756220371988,False
None,PosHigh,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],102.0,0.15217643930972224,0.510693813276695,False
None,PosHigh,Ademetionine [[M+H]],134.0,0.7430771478039212,0.9026335905839044,False
None,PosHigh,Adenine [[M+H]],207.0,0.031048163886963607,0.1921105140505873,False
None,PosHigh,Adenosine 5'-diphosphate (ADP) [[M+H]],115.5,0.3336286906631557,0.7525243784318462,False
None,PosHigh,Adenosine phosphate [[M+H]],206.0,0.03384180307511734,0.1970787355550951,False
None,PosHigh,Adenosine-3'-5'-Diphosphate [[M+H]],117.0,0.3603930489907563,0.7525243784318462,False
None,PosHigh,Aminoadipate [[M+Na]],127.0,0.5691202813049092,0.8443219749998107,False
None,PosHigh,Cytidine [[M+H]],141.0,0.9312611701868386,0.9913425360053443,False
None,PosHigh,D-(+)-Melibiose [[M+Na]],120.0,0.4131494121707082,0.7691230339014984,False
None,PosHigh,D-(+)-Turanose [[M+Na]],144.5,1.0,1.0,False
None,PosHigh,Glucosamine [[M+H]],173.0,0.32543844595354465,0.7525243784318462,False
None,PosHigh,Glutamic Acid [[M-H2O+H]],120.0,0.41746500829370525,0.7691230339014984,False
None,PosHigh,Glutathione [[M+H]],247.0,0.00040533452181111594,0.011465176474085851,True
None,PosHigh,Histidine [[M+H]],202.0,0.04726269818947012,0.252919303824732,False
None,PosHigh,Imidazoleacetic acid [[M+H]],133.0,0.7171188183754387,0.8819225219772475,False
None,PosHigh,Isomaltose [[M+Na]],137.0,0.8209245620125358,0.9599165192255641,False
None,PosHigh,L-Arginine [[M+H]],197.0,0.07007553859334129,0.3303561105114661,False
None,PosHigh,L-Citrulline [[M+H]],79.0,0.026050277691921375,0.18421267796430116,False
None,PosHigh,L-Valine [[M+H]],80.0,0.028454821001272775,0.1921105140505873,False
None,PosHigh,Maltose [[M+Na]],96.5,0.1039480586117079,0.3883342567003427,False
None,PosHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],81.0,0.031048163886963607,0.1921105140505873,False
None,PosHigh,Nicotinamide [[M+H]],138.0,0.8494909099222699,0.9611382866549111,False
None,PosHigh,O-acetyl-L-serine [[M+H]],46.0,0.0007680217170479877,0.01689647777505573,True
None,PosHigh,Palatinose [[M+Na]],132.0,0.6902192229869519,0.8760474753295928,False
None,PosHigh,Pidolic Acid [[M+H]],61.0,0.004419989264755074,0.058528675573888564,False
None,PosHigh,Spermine [[M+H]],113.0,0.2926390096790019,0.7066161453224681,False
None,PosHigh,Sucrose [[M+Na]],120.5,0.4273367181317427,0.7691230339014984,False
None,PosHigh,Thymine [[M+H]],128.0,0.592731083459463,0.8443219749998107,False
None,PosHigh,Trehalose [[M+Na]],131.0,0.665728573647598,0.8619642242326878,False
None,PosHigh,gamma-Glutamylcysteine [[M+H]],242.0,0.0007673067601850197,0.01689647777505573,True
None,PosLow,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],103.0,0.5887484566129162,0.8443219749998107,False
None,PosLow,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],171.0,0.03221649884328086,0.19329899305968515,False
None,PosLow,2'-Deoxyuridine [[M+Na]],136.0,0.45894042866729257,0.7695026659802284,False
None,PosLow,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],140.0,0.3677367519739926,0.7525243784318462,False
None,PosLow,Ademetionine [[M+H]],164.0,0.0626485666452662,0.3025467364820173,False
