Group 1,Group 2,Metabolite,U_stat,raw_p_value,corrected_p_value,Significant
NegHigh,PosHigh,Adenosine 5'-diphosphate (ADP) [[M+H]],134.0,0.05988828126705046,0.3181020211287674,False
NegHigh,PosHigh,Adenosine phosphate [[M+H]],104.0,0.6380665502227928,0.8959455380206459,False
NegHigh,PosHigh,Adenosine-3'-5'-Diphosphate [[M+H]],131.0,0.08177230259359067,0.34829445142360616,False
NegHigh,PosHigh,Aminoadipate [[M+Na]],117.0,0.2792841938529813,0.6702820652471552,False
NegHigh,PosHigh,Argininosuccinic acid [[M+H]],109.0,0.4804333791479165,0.8252876269091757,False
NegHigh,PosHigh,Biotin [[M+H]],149.0,0.009675354356770674,0.1306172838164041,False
NegHigh,PosHigh,Choline [[M+H]],69.0,0.2576043587848358,0.6420293249714368,False
NegHigh,PosHigh,Cytidine [[M+H]],168.0,0.0004960229005378508,0.01812382663775754,True
NegHigh,PosHigh,D-(+)-Melibiose [[M+K]],85.0,0.6950762396085184,0.8959455380206459,False
NegHigh,PosHigh,D-(+)-Turanose [[M+Na]],101.0,0.7412582666562694,0.8980509795003594,False
NegHigh,PosHigh,Deoxyadenosine [[M+H]],99.0,0.8126372423851204,0.9126396479018015,False
NegHigh,PosHigh,Flavin adenine dinucleotide [[M+H]],96.0,0.9241603460201387,0.954857087210349,False
NegHigh,PosHigh,Glucosamine [[M+H]],99.0,0.8140520316161131,0.9126396479018015,False
NegHigh,PosHigh,Glutamic Acid [[M+H]],84.0,0.6668383299062381,0.8959455380206459,False
NegHigh,PosHigh,Glutathione [[M+H]],21.0,0.0007068525299510111,0.022902021970412762,True
NegHigh,PosHigh,Guanosine-5'-Diphosphate [[M+H]],108.0,0.5069011902716621,0.8294746749899925,False
NegHigh,PosHigh,Histidine [[M+H]],164.0,0.0009918562683632023,0.029214675540879777,True
NegHigh,PosHigh,Imidazoleacetic acid [[M+H]],86.0,0.7416008363189789,0.8980509795003594,False
NegHigh,PosHigh,Indole-3-Ethanol [[M+H]],69.0,0.2576043587848358,0.6420293249714368,False
NegHigh,PosHigh,Isomaltose [[M+Na]],101.0,0.7412582666562694,0.8980509795003594,False
NegHigh,PosHigh,L-Arginine [[M+H]],0.0,1.2156875189043775e-05,0.0008509666695833931,True
NegHigh,PosHigh,L-Citrulline [[M+H]],153.0,0.005513683294704741,0.08825261994093864,False
NegHigh,PosHigh,L-Glutamine [[M+H]],97.0,0.8877742436200267,0.9493031515936918,False
NegHigh,PosHigh,L-Lysine [[M+H]],114.0,0.3461426660335163,0.7296384612071815,False
NegHigh,PosHigh,L-Threonine [[M+NH4]],82.0,0.6020495431513825,0.8959455380206459,False
NegHigh,PosHigh,L-Valine [[M+H]],54.0,0.06656871276380505,0.3267918626586794,False
NegHigh,PosHigh,Linoleic acid [[M+Na]],82.0,0.6048461261693899,0.8959455380206459,False
NegHigh,PosHigh,Maltose [[M+K]],85.0,0.6950762396085184,0.8959455380206459,False
NegHigh,PosHigh,Methionine [[M+H]],65.0,0.18755314438726667,0.5605415446071629,False
NegHigh,PosHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],144.0,0.018671821319051828,0.19515064862492879,False
NegHigh,PosHigh,N-Acetylputrescine [[M+Na]],55.0,0.059588542819069924,0.3181020211287674,False
NegHigh,PosHigh,N2-Acetyl-L-ornithine [[M+H]],0.0,1.2024023222290468e-05,0.0008509666695833931,True
NegHigh,PosHigh,Nicotinamide [[M+H]],90.0,0.8877742436200267,0.9493031515936918,False
NegHigh,PosHigh,O-acetyl-L-serine [[M+H]],82.0,0.5987798412163534,0.8959455380206459,False
NegHigh,PosHigh,Oleic acid [[M+Na]],110.0,0.451662620059774,0.8085010436429103,False
NegHigh,PosHigh,P-Hydroxybenzoic Acid [[M-H2O+H]],108.0,0.5101170447764906,0.8305423241587083,False
NegHigh,PosHigh,Palatinose [[M+K]],85.0,0.6950762396085184,0.8959455380206459,False
NegHigh,PosHigh,Phenylethyl alcohol [[M+H]],72.0,0.3232271059957418,0.7172985091960297,False
NegHigh,PosHigh,Pidolic Acid [[M+H]],53.0,0.05988828126705046,0.3181020211287674,False
NegHigh,PosHigh,Proline [[M+NH4]],78.0,0.462367352801765,0.8158908890441045,False
NegHigh,PosHigh,Sucrose [[M+K]],87.0,0.7687718848608053,0.8992133238083065,False
NegHigh,PosHigh,Tetracosanoic acid [[M+Na]],76.5,0.43231020237630524,0.7825056177090665,False
NegHigh,PosHigh,Thymine [[M+H]],89.0,0.8503447328616756,0.9300822192544509,False
NegHigh,PosHigh,Trehalose [[M+K]],85.0,0.6950762396085184,0.8959455380206459,False
NegHigh,PosHigh,d-Desthiobiotin [[M+Na]],89.0,0.8506692391537194,0.9300822192544509,False
NegHigh,PosHigh,gamma-Glutamylcysteine [[M+H]],109.5,0.4658636249171584,0.8158908890441045,False
